speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,ERROR！！（v190）,ERROR!!(v190),,1,1,233,2322,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v192）,ERROR!!(v192),,1,2,233,2325,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ERROR！！（v191）,ERROR!!(v191),,1,3,233,2326,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ルイン <PART> が仲間に加わりました,Lwyn <PART> has joined the party.,,1,4,233,2744,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ジェシカ <PART> が仲間に加わりました,Jessica <PART> has joined the party.,,1,5,233,2745,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,リシェル <PART> が仲間に加わりました,Richelle <PART> has joined the party.,,1,6,233,2746,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,フローディア <PART> が仲間に加わりました,Fraudir <PART> has joined the party.,,1,7,233,2747,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,セレス <PART> が仲間に加わりました,Celes <PART> has joined the party.,,1,8,233,2748,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,クレセント <PART> が仲間に加わりました,Crescent <PART> has joined the party.,,1,9,233,2749,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,シルフィード <PART> が仲間に加わりました,Sylphide <PART> has joined the party.,,1,10,233,2750,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ティリス <PART> が仲間に加わりました,Tyrith <PART> has joined the party.,,1,11,233,2751,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,キルケ <PART> が仲間に加わりました,Circe <PART> has joined the party.,,1,12,233,2752,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ラシーカ <PART> が仲間に加わりました,Rasheeka <PART> has joined the party.,,1,13,233,2753,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ファルクス <PART> が仲間に加わりました,Falx <PART> has joined the party.,,1,14,233,2754,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ジェラルド <PART> が仲間に加わりました,Gerald <PART> has joined the party.,,1,15,233,2755,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ギルム <PART> が仲間に加わりました,Guilm <PART> has joined the party.,,1,16,233,2756,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ローランド <PART> が仲間に加わりました,Roland <PART> has joined the party.,,1,17,233,2757,167 173 189 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
