speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Townsperson,ここからだと 教会の女神像が良く見えるんだ戦乙女の姿を〓したってヤツだよ <PART> あんな〓人にヴァルハラへ連れて行って貫えるなら本望だよなあ <PART> ま 死んだ後まで 神の兵士として戦い続けるのはゴメンだけどね,"You can clearly see the statue atop the
church from here. It's the Battle Maiden. <PART>
---
If a knockout like her is my escort,
you can sign me up for Valhalla! <PART>
---
No way I'm fighting as a warrior
of the gods after I die, though...",,1,1,51,2,,
Townsperson,神の兵士たるエインフェリアってどんな〓準で選ばれるんだろうな,"I wonder what criteria they use
to pick einherjar, soldiers of the gods...",,1,2,51,3,,
Townsperson,港の方が騒がしいけど…何かあったのか？そういえば 今〓は〓も開かれてないみたいだなあ,"What's all the commotion by the pier?
Hmm... The market looked closed today, too.",,1,3,51,4,,
Townsperson,ディパンの方角に変な光が現れてから猫が〓えちゃってダメなんだ…,"A strange light appeared in the direction
of Dipan and scared my poor kitty!",,1,4,51,5,,
Townsperson,ディパンの怪しい噂ってヤツを聞いたか？神に対抗する研究をしているとか何とか… <PART> そりゃ 人が神の支配から逃れる事ができたら凄いとは思うけどさ… <PART> 相手は神様だろ？何だか嫌な〓感がするんだよな,"Did you hear that weird rumor about Dipan?
They want to oppose the gods or something. <PART>
---
I mean, it would be incredible for mankind
to break free from their rule, <PART>
---
but we're talking about the gods here!
I have a bad feeling about this...",,1,5,51,6,,
Townsperson,行き過ぎた力ってヤツにはいずれ罰が当たるんじゃないかな…,"If man becomes too powerful, at a certain
point there's bound to be punishment.",,1,6,51,7,,
Townsperson,一〓にして亡失都〓か…ディパン滅亡の影〓はソルデも免れない <PART> だから ここを出て行く準備をしているんだ多分皆もそうするだろうから 早めにね,"From utopia to lost city overnight...
The end of Dipan will doom Solde as well. <PART>
---
That's why I'm preparing to leave.
I have to go now and beat the rush...",,1,7,51,8,,
,何か落ちているわ…,There's something on the floor.,,1,8,51,11,,
,時の女神は〓を繰り <PART> 〓旋 <PART> の巡りを〓ぎ出す,"T <PART> ime's goddess spins the thread,
 <PART> R <PART> ound and round the spiral loom.
",,1,9,51,13,,
,…何かの〓の一部かしら？,"A part of a poem, perhaps?",,1,10,51,14,,
,詩文を〓えし旅人は終わりの時の <PART> 移 <PART> ろいを待ちて再び <PART> 〓処 <PART> を訪れよ,"Gather ye the words and
come once more, when
the end has come.",,1,11,51,17,,
,…〓〓が変わっている,The words have changed.,,1,12,51,18,51,
,過ぎ去りし住人の後に神の〓みは密やかに息づく,"From erstwhile friends
come divine blessings.",,1,13,51,15,,
