speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Shopkeeper,アンタこの〓来るの初めてだよな？〓品の中に 名前のわからねえのがあっただろ <PART> あれは『お得意様用』ってヤツでね常連〓にのみ 特別に〓品を作ってるんだ <PART> 作成に必要な素材さえ揃えてくれれば普通じゃ手に入らない品を作ってやるぜ！ <PART> ん？ どんな〓品があるかって？そりゃあ 常連にしか教えられねえよ <PART> ま ウチの〓品をたくさん買ってくれればそれに応じて教えてやらん事もないぞ？,"This is your first time in this shop, eh?
Betcha don't recognize some of my wares. <PART>
---
These aren't normally sold in stores, and
they require certain materials to make. <PART>
---
If you sell me the requisite materials,
I can make you lots of rare items. <PART>
---
You'll just have to wait to try it and see!
However, making is different from selling! <PART>
---
And I only do it for my best customers,
so keep that in mind!",,1,1,43,2,,
Shopkeeper,また来てくれよ いいモン揃えて待ってるぜ,Our items are the best! Come again soon!,,1,2,43,3,,
Adventurer,うーん… なるほど… こうなってたんだ…あ 貴方もこれ〓む？ <PART> 『お得意様用アイテムの作り方』ここの〓主さんに惜りたんだ,"I see... Well, well... How about that!
Oh, would you like to have a look? <PART>
---
I borrowed it from the shopkeeper. It's called
""How to Make Valued Customer Items.""",,1,3,43,4,,
Adventurer,あ 貴方も見る？『お得意様用アイテムの作り方』,"Oh, would you like to have a look?
""How to Make Valued Customer Items.""",,1,4,43,5,,
Shopkeeper,いらっしゃい！ ウチはいい品揃えてるよ！,Step right up! Only the finest merchandise!,,1,5,43,6,,
Adventurer,ディパンからの最後の船でこちらに渡ってきたんだけど… <PART> ディパンの街には 異常なくらい兵士が〓れてたまさか神々の襲撃を〓期してたって事なの？,"I came here on the last ship
out of Dipan. <PART>
---
The town of Dipan was packed with troops.
Did they know the gods would attack?",,1,7,43,8,,
Adventurer,まさか神様と戦おうだなんて…私達人間が勝てるはずもないのに…,"How could they have wanted a war?
Humans don't stand a chance against gods!",,1,8,43,9,,
Shopkeeper,ディパンが何だか大変な事になってるらしいじゃねえか <PART> もし向かう気なら 備えはしっかりしていけよ！,"Sounds like Dipan is in
some serious trouble. <PART>
---
They should've been more prepared for war.",,1,9,43,11,,
Shopkeeper,おお お〓さんだ！ いらっしゃい！,"Hey, a customer! Step right up!",,1,10,43,12,,
Shopkeeper,いらっしゃい！何だか大変な事になっちまってるなあ,"Good to see you!
It's rough goings nowadays, isn't it?",,1,11,43,13,,
Shopkeeper,無理はすんなよ 気をつけてな！,Take it easy out there!,,1,13,43,16,,
Shopkeeper,ソルデがどうなるかわからんが俺の〓は元気だぜ！,"I don't know what will happen to Solde,
but my shop will always be here!",,1,14,43,17,,
Shopkeeper,ソルデもすっかり人が減っちまったが最後の最後まで 俺の〓は続けるぜ！,"There may be almost no one left in Solde,
but I'm keeping the store running!",,1,15,43,18,,
,〓魔眼の宝珠〓 <PART> クラリオーネ <PART> ： 〓体 <PART> アンクリアネス <PART> ： 頭 <PART> メイルシュトローム <PART> 〓 〓体,"Dryad <PART> : Body
 <PART> Slop <PART> : Head
 <PART> Maelstrom <PART> : Body",,1,16,43,26,,
,〓ホーリィスピネル〓 <PART> ティア・ソウル <PART> ： 中心部分 <PART> コボルトキング <PART> ： 頭 <PART> ファントムボーダー <PART> ： 亡霊,"Tear Soul <PART> : Core
 <PART> Kobold King <PART> : Head
 <PART> Phantom Lurker <PART> : Apparition
",,1,17,43,30,,
,〓魔鏡の欠片〓 <PART> ファントムボーダー <PART> ： 鏡 <PART> スペクトラルナイト <PART> ： 鎧,"Phantom Lurker <PART> : Mirror
 <PART> Spectral Knight <PART> : Armor
",,1,18,43,29,,
,〓錬赤鉱〓 <PART> ワイルドトロル <PART> ： 〓 <PART> マスカリティストーカー <PART> ： 武器,"Wild Troll <PART> : Polearm
 <PART> Muscular Stalker <PART> : Weapon
",,1,19,43,28,,
,〓大粒の真珠〓 <PART> デンデンキング <PART> ： 殻 <PART> ギガントマイマイ <PART> ： 殻,"King Slug <PART> : Shell
 <PART> Gigantic Moth <PART> : Shell
",,1,20,43,31,,
