speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Silmeria,〓竜殿… という場所に運ばれたようね,"It has been taken to the Palace of the
Venerated Dragon.","",1,1,1275,1,,
Undead,！,...!,,1,2,1275,2,1195 1219 1233 1243 1287 1305 1307,
Undead,！！,...!,,1,3,1275,3,,
Silmeria,神聖なる〓〓を〓す不死者 <PART> ―― <PART> ここを貴様の安住の地にはさせぬ！,"Demon that desecrates this hallowed
ground <PART> ---- <PART> you will find no refuge here!","",1,4,1275,4,,
Arngrim,…何だ ありゃ？,That's a new one.,,1,5,1275,5,,
Rufus,不死者のくせに気が弱いというか…,"Huh. Timid little demon, ain't he?","",1,6,1275,6,,
Leone,ごく〓に 戦いを好まない〓和な不死者もいるそうだけど…,"I've heard there are, in rare cases,
tame undead that prefer not to fight.","",1,7,1275,7,,
Leone,…実際に見たのは私も初めてよ,But I've never actually seen one until now.,,1,8,1275,8,,
Dylan,ともあれ先を急ごう,Whatever. Let's go.,,1,9,1275,15,,
Freya,…あなたは何を見ているの？,"What are you looking at, my lord?","",1,10,1275,10,,
Odin,そう責められたものでもない,This is no small matter.,,1,11,1275,16,,
Odin,不死者王の力は〓れぬ下〓神では見〓けぬのも無理はない,"Do not underestimate the Lord of the
Undead. Our lesser deity may not be
enough to stop him.","",1,12,1275,11,,
Freya,…いかがいたしますか？,"What shall we do, then?","",1,13,1275,12,,
Odin,しばらくこのまま見守ろうではないかすべて見届けてからでも遅くはない,"I deem we wait and watch over them for now.
All will become clear before long.","",1,14,1275,13,,
Odin,まずはオーブの代わりが見つかって良しとしよう <PART> ――,"In the meantime, be happy we've found our
replacement for the orb.","",1,15,1275,14,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,2,1,1275,2760,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,2,2,1275,2761,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1351 1353 1357 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,2,3,1275,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,2,4,1275,2763,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,2,5,1275,2764,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
