speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Owner,お〓様にそういう話をするのは止めて下さいなどうせまた魔物か何かでしょう？,"Don't talk to the customers about that.
It's just another monster or something.","",1,1,133,3,,
Townsperson,この間 遠〓に参加した兵が言ってたんだが…〓に 昔収〓所として使われてた〓物があってな <PART> 今はだ～れも居ないはずなのにそこから〓な〓な女の〓妙な笑い声が…,"A soldier from the campaign spoke of a
former prison camp to the south. <PART>
---
Even though it's completely abandoned, he
heard a woman laughing eerily at night.","",1,2,133,4,,
Townsperson,アンタ さっきの〓の話に興味があるなら〓しに行ってみたらどうだい？,"If you're interested, why don't you go
check it out?","",1,3,133,5,,
Townsperson,そうかそうか！ やっぱり〓霊か！〓霊…ゆう…れい… <PART> …な 何だか〓〓が立ってきちまったなべべべ別に怖がってるわけじゃねえぞ！？,"Of course, it's a poltergeist!
Poltergeist... Pol...ter...geist. <PART>
---
Something just gave me the goosebumps!
I-I-I mean, I'm not scared or anything...","",1,4,133,6,,
Townsperson,何だよ 魔物かぁ…いや 魔物も十分怖いんだがな <PART> そうだ せっかく確かめてきてくれたんだコレ持って行けよ,"You mean to tell me it was only a monster?
I mean, monsters can be scary, but still... <PART>
---
Anyway, thanks for checking it out for me.
How about I give you this?","",1,5,133,7,,
Townsperson,もしかしてあんた達 例の噂の場所に行ったのか？なあなあ どうだった？ 〓霊か？ 魔物か？,"Have you been anywhere else haunted?
What did you see? Ghosts? Monsters?","",1,6,133,8,,
Townsperson,あの〓には昔 〓金術師の女が住んでいたらしいな <PART> 研究に〓〓する余り人の世から離れちまったのかねぇ,"Legend says a lady alchemist used to
live in the chateau. <PART>
---
Immersed in her research, she must've
parted ways with the human world.","",1,7,133,12,,
Owner,まったく… その手の話が好きなくせして怖がりなんだから,"Here he goes again. He loves that kind
of talk, even though he's a scaredy-cat.","",1,8,133,13,,
Townsperson,ミッドガルド全体が どんどん悪い方へ向かって行っている気がするよ…,"I get the feeling Midgard's headed
down a dark and dangerous path.","",1,9,133,14,,
Owner,〓まりかしら？〓めのいい部屋が空いてますよ,"Will you be staying?
We have a room with a view available.","",1,10,133,2807,41 63 83 93 109,
