speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Alicia,私は… ここまでの約束だったんだから,I've...I've been nothing but a burden to you.,,1,1,1289,1,,
Alicia,あなたしか…,...is you.,,1,2,1289,2,,
Alicia,…お願い …行って！,Please...leave me behind!,,1,3,1289,7,,
Roussalier,この先に誰も近〓らない大きな〓のうろがあるわ,"There's a hollow tree nearby where no one
will find you.",,1,4,1289,3,,
Roussalier,…いらっしゃい,Come with me.,,1,5,1289,4,,
Alicia,私に構わず …行って！,Forget about me... Just go!,,1,6,1289,6,,
Alicia,駄目ッ！,No!,,1,7,1289,10,,
Alicia,だって あなたしかいないんだもの！,Because you're the only one!,,1,8,1289,12,,
Alicia,ミッドガルドを救えるのも私の思いを〓せるのも…,"The only one who can save Midgard.
The only one I can believe in...",,1,9,1289,13,,
Rufus,…フンッ！,Urgh!,,1,10,1289,5,,
Rufus,そうはいくか…,I won't do that!,,1,11,1289,8,,
Rufus,ここまでか…,"So, this is the end...",,1,12,1289,9,,
Rufus,なんで止める！？,Why are you stopping me?,,1,13,1289,11,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,2,1,1289,2755,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,2,2,1289,2756,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1351 1353 1357 1387,
