speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Alicia,オーディン！,Odin!,,1,1,1339,2740,,
Odin,だが仕方が無い,But you give me no choice.,,1,2,1339,2745,,
Odin,やあ <PART> アリーシャ王女 <PART> レオーネも <PART> よく来てくれたね,"Ah, Princess Alicia.
And look. You brought Leone, too.",,1,3,1339,2747,,
Odin,やはり無理かな？ <PART> 戦わずにすめば それが一番良いのだがね,"So, it is not to be?
I wanted to end this without bloodshed.",,1,4,1339,2741,,
Odin,確かにな…,Indeed...,,1,5,1339,2742,,
Odin,話し合えれば それに〓した事はないだろう？ <PART> 本当は,"If we only sat down and talked, we
could work it out, I'm sure. Don't you think?",,1,6,1339,2752,,
Odin,あの人間も〓妙だったが <PART> こちらもお前達に気を取られすぎていたようだ,"That human was clever. I was distracted.
I focused too much on what you were doing.",,1,7,1339,2743,,
Odin,しかし凄いものだね 人の力は <PART> …恐ろしくもある,"But human power... <PART>
is truly a frightening thing.",,1,8,1339,2744,,
Odin,〓達は言葉を聞かないのだから <PART> それでは戦うしかなくなる,"If thou shalt not listen to my words,
 <PART> then thou shalt taste my steel.",,1,9,1339,2746,,
Leone,その言葉 <PART> そっくりそのまま返すわ,I could say the same about you.,,1,10,1339,2748,,
Odin,どうしたね？ <PART> なんだかあまり元気がないようだが,"What's wrong?
You don't seem yourself.",,1,11,1339,2749,,
Alicia,…オーディン <PART> 今度は何を〓んでいるのです？,"Odin.
What are you plotting this time?",,1,12,1339,2750,,
Leone,今更 <PART> 貴方を信じろと？,"You think we'd trust you, after all
you've done?",,1,13,1339,2751,,
Odin,私が心から願うのは <PART> ラグナロクなど起きない <PART> 平和な世界,"I wish for only one thing: that Ragnarok
be averted, and peace brought to the world.",,1,14,1339,2753,,
,レナス <PART> が仲間に加わりました,Lenneth <PART> has joined the party.,,1,15,1339,2760,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,アーリィ <PART> が仲間に加わりました,Hrist <PART> has joined the party.,,1,16,1339,2761,81 89 109 1155 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,シルメリア <PART> が仲間に加わりました,Silmeria <PART> has joined the party.,,1,17,1339,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
Odin,まったく <PART> 〓介な存在だな <PART> アリーシャ王女 <PART> レオーネ,"Once again, <PART> you ruin my plans.
Princess Alicia and Leone.",,1,18,1339,2754,,
Odin,まあ仕方がない <PART> 〓等を〓つのはまたあとだ,"But mark my words.
 <PART> Some day, I will have my revenge.",,1,19,1339,2755,,
,イベントマップ,EVENT_MAP,,2,1,1339,2756,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,アリーシャ,Alicia,,2,2,1339,2757,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1341 1345 1347 1357 1359 1361 1363 1365,not displayed by the event script
,オーディン,Odin,,2,3,1339,2758,1275 1283 1299 1307 1337 1387,not displayed by the event script
,レオーネ,Leone,,2,4,1339,2759,1245 1247 1253 1255 1263 1269 1275 1277 1335,not displayed by the event script
