speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Townsperson,砂漠のオアシス カルスタッドへようこそ…と言っても ほとんど砂に埋もれてるけどね,"Welcome to Kalstad, the ""oasis in the sand.""
...More like just sand now, though.",,1,1,105,11,,
Townsperson,ねえ旅の人 私達宿屋〓料〓をやっているの姉さんが〓番してるから 良かったら〓って行って,"My family runs a bed and breakfast in town.
My sister's there now if you need a rest. <PART>
---
",,1,2,105,10,,
Townsperson,はあ…〓いても〓いてもキリがねェかといって やらなきゃ砂に埋もれちまうしなァ <PART> ああ 面倒くせえ面倒くせェかといって やらなきゃ母ちゃんがうるさいしなァ…,"If I sweep any more, my arms'll fall off!
But if I stop, the sand will bury me. <PART>
---
I'm sick of it! I can't take it anymore!
Yet if I stop, I'll hear it from the missus.",,1,3,105,12,,
Townsperson,俺がガキの頃は もうちょっとマシだったがネ今じゃ砂の方が人間様よりデカイ顔してるよ,"Things were better when I was a lad...
Nowadays, the dunes tower over the houses!",,1,4,105,13,,
Adventurer,噂以上に砂の害がひどい街だな数年後には 街ごと埋もれてるんじゃないか？ <PART> いくらヴィルノアへの中継地〓といってもこれじゃ〓わうはずもねえよなあ…,"The sands slash at the town without mercy.
Years from now, there might not be a town! <PART>
---
A way-stop to Villnore may be convenient,
but these conditions are intolerable!",,1,5,105,14,,
Adventurer,この間立ち〓った村で聞いたんだが…金の〓を産む〓がどこかに居るらしいぜ,"I stopped in another town the other day and
heard about a bird that laid golden eggs.",,1,6,105,15,,
Townsperson,魔法って 〓境を変える事もできるのかしらそうしたら砂の無い街にしてもらうのに…,"Can magic change the environment? If so,
we could get rid of this desert...",,1,7,105,17,,
Townsperson,ソルデから出てるディパンへの定期船って〓航してたんですってね <PART> こんな辺境だと どうしても情報に遅れが出ちゃうなあ…,"Apparently, the liner leaving Solde for
Dipan has been stopped. <PART>
---
It takes a while for the news to reach us
out here in the middle of nowhere.",,1,8,105,16,,
Townsperson,ディパンって〓の方にある国だよナ？船が止まったとか再開したとか何とか…,"Dipan's that country up north, right?
The boats stopped and then started again...",,1,9,105,18,,
Townsperson,良く分からんが 定期船って止まると大変なのか？〓人や〓〓者が騒いでるんだがイマイチねェ…,"I don't get it. Are boats such a big deal?
Merchants make mountains out of molehills...",,1,10,105,19,,
Adventurer,昔 一緒に旅をしたヤツが居たんだが最近 〓〓〓が無くてな… <PART> この辺の〓〓を巡ってたって聞いたんだが…どこかで野たれ死んじまったのかな…,"Long ago, I traveled with a friend,
but I haven't heard from him lately. <PART>
---
I heard he explored the nearby ruins,
so I hope he made it back...",,1,11,105,20,,
Adventurer,この辺の〓〓は危〓で 死んだヤツも多いと聞いたんだが… やっぱりアイツも…,"The ruins nearby are dangerous, and many
don't make it out alive. Poor guy...",,1,12,105,21,,
Adventurer,ん？ 何か俺に用なのか？,What do you want from me?,,1,13,105,23,,
Adventurer,このお守り…アイツのガキが作ったんだよいつ死ぬかわからねえ〓業だが…やり切れないな,"His kid made this <PART> ---- <PART> it's a good luck charm.
Any day can be your last in this business...",,1,14,105,22,,
,あの これ…,This here...,,1,15,105,27,,
Adventurer,これはアイツの…！アンタ 一体これをどこで〓った！？ <PART> …そう か やっぱり死んじまってたかいや ありがとうな 生死がわかっただけで十分だ <PART> このお守りくらい 家族に届けてやらなきゃなああ 礼と言っちゃなんだがこれを受け取ってくれ,"This was his...!
Where did you find it!? <PART>
---
...Oh, then I guess he really is gone.
Well, at least I know for sure now. <PART>
---
I'll have to bring this charm to his family.
Take this for your troubles...",,1,16,105,28,,
Adventurer,…？ 用が無いのなら早く行けよ,...? State your business or be on your way.,,1,17,105,35,,
Adventurer,何だよ 変なヤツだな…,What's your problem?,,1,18,105,34,,
Adventurer,この世のどこかに 四宝の一つと言われる宝〓があるらしいのだけど… <PART> トレシャーハンターとしては〓非一度お目に掛かりたいものよね,"Somewhere in this world lies one of
the legendary Four Treasures. <PART>
---
Merely laying eyes upon it would be a dream
come true for any treasure hunter.",,1,19,105,36,,
Adventurer,魔物や不死者というのは 大きな力や強い思念に〓かれやすいって言うでしょ？ <PART> だから より強い魔物が〓がる場所にこそ凄い宝があると思うんだけど…,"They say monsters and the undead are
drawn to power and psychic energy, right? <PART>
---
If that's true, the places with stronger
monsters probably hold great treasures...",,1,20,105,37,,
Townsperson,遠〓ついでにさぼりに来ていたクレルモンフェランの傭兵が〓てて帰っちゃったの <PART> ディパンがどうしたとか…何かあったのかしら？,"They came over here after their campaign <PART> ---- <PART>
terrified soldiers from Crell Monferaigne, <PART>
---
talking about things in Dipan...
What happened over there?",,1,21,105,39,,
Townsperson,ディパンで何かあったのかしら？来る人来る人 皆その話ばかりで…,"What exactly happened in Dipan?
Everybody's all abuzz about it.",,1,22,105,40,,
Townsperson,何だかこの間からディパンディパンってうるさいねェそんな国の事なんか知るもんか <PART> こちとら砂に埋もれるかどうかで手一〓なんだって,"All day I hear Dipan this, Dipan that...
What would I know about Dipan? <PART>
---
I have my hands full trying to figure out
whether we'll be buried by the desert!",,1,23,105,41,,
Townsperson,俺達は 目の前の事でいっぱいいっぱいだどこかのお国がどうなろうと関係ないネ,"We've got too much to deal with here
to worry about some other country!",,1,24,105,42,,
