speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Rufus,どわっ！,Uaaagh!,,1,1,1307,7,,
Alicia,ルーファス！,Rufus!,,1,2,1307,1,1255,
Odin,我が器よ…,my vessel.,,1,3,1307,2,,
Rufus,お前が… オーディン！？,You... You're Odin!?,,1,4,1307,3,,
Odin,器の分際で神の力を得ようとは…なんという〓〓な,"A lowly vessel trying to attain the power
of the gods? Such arrogance.","",1,5,1307,4,,
Odin,貴様…神の何たるかを教えてやる,"Imbecile! It's time you learned just what
a god is!","",1,6,1307,11,,
Rufus,感じる…,I feel it...,,1,7,1307,9,1323,
Rufus,これが… 神の力…,The power of the gods...,,1,8,1307,5,,
Odin,何人たりとも それに〓れる事は許さん,None shall lay hands upon it!,,1,9,1307,6,,
Odin,わけても貴様にはな…,"Especially you,","",1,10,1307,8,,
Rufus,こりゃ驚いたぜ…お前の口から〓〓なんて言葉が出るとはな,"Now that I find a little hard to believe.
Who'd think arrogance would ever offend
you?","",1,11,1307,12,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,2,1,1307,2755,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,2,2,1307,2756,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1351 1353 1357 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,2,3,1307,2757,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,2,4,1307,2758,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,2,5,1307,2759,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,レナス <PART> が仲間に加わりました,Lenneth <PART> has joined the party.,,2,6,1307,2760,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
,シルメリア <PART> が仲間に加わりました,Silmeria <PART> has joined the party.,,2,7,1307,2761,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
,ブラムス <PART> が仲間に加わりました,Brahms <PART> has joined the party.,,2,8,1307,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,アーリィ <PART> が仲間に加わりました,Hrist <PART> has joined the party.,,2,9,1307,2763,81 89 109 1155 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1357 1387,
Lezard,ドラゴンオーブの輝きに目を奪われグングニルを御する力をも鈍らせた愚神 <PART> ――,"Foolish god, blinded by the Dragon Orb's
shine! Your grip upon Gungnir fades.","",3,1,1307,1528,1337 1387,
Lezard,―― <PART> 我なり,...is mine.,,3,2,1307,1527,1337 1387,
Lezard,この神槍を手にするに相応しきは <PART> ――,The hand worthy of wielding this divine lance...,,3,3,1307,1529,1337 1387,
Lezard,成長を〓れば 〓退に転じるは世の習い,That which does not grow falls into decay.,"",3,4,1307,1530,1337 1387,
Alicia,お父様…,Father...,,3,5,1307,1531,1281,
Alicia,ルーファス…,Rufus...,,3,6,1307,1532,1357,
Rufus,…見えないけどな,...Not that you can see me.,,3,7,1307,1535,,
Alicia,…行くの？,Are you going?,,3,8,1307,1563,,
Rufus,…冗談だよ,Just kidding.,,3,9,1307,1547,,
Rufus,今の俺は魂だけだ,"Hey, I'm only a soul now.","",3,10,1307,1548,,
Rufus,早いとこマテリアライズしてくれよ！,I need you to materialize me quick!,,3,11,1307,1553,,
Rufus,…やっぱり無理か,I guess it's hopeless...,,3,12,1307,1555,,
Alicia,…やってみる！,I'll try.,,3,13,1307,1556,,
Rufus,今 一瞬 感じたぜ…なんていうか とっても…,"Just now, for a moment, I felt it.
It kinda felt...","",3,14,1307,1560,,
Rufus,…ひょっとして 失くしちまった？,"Did you, by any chance...lose it?",,3,15,1307,1565,,
Alicia,ごめんなさい…,I'm sorry.,,3,16,1307,1566,,
Rufus,探そう！ この辺りにあるはずだろ…,"Well look for it! It must be somewhere
around here.",,3,17,1307,1567,,
Rufus,なんだ わかってるなら話が早いぜすぐ探しに行こう！,"Fell off? Why didn't you say so earlier?
Let's go find it!","",3,18,1307,1569,,
Alicia,…ごめんなさい,...Forgive me!,,3,19,1307,1570,,
Alicia,…ルーファス！？ どこにいるの！？,Rufus!? Where are you?,,3,20,1307,1533,,
Rufus,目の前にいるぜ！俺はまだ死んじゃいない,"Still alive...and right in front of
your very eyes!",,3,21,1307,1534,,
Rufus,まさか この期に及んでレザードに〓められるとはなぁ…,"Man, I never suspected Lezard had a
trick in store for me this far along!","",3,22,1307,1536,,
Rufus,俺にすがるとか言いやがって〓いはオーディンの精神だったってわけだ…,"Telling me I was mankind's only hope
when he was really after Odin's spirit...","",3,23,1307,1537,,
Alicia,ずっと騙されていたなんて…,He was lying to us the whole time.,,3,24,1307,1538,,
Rufus,こうしちゃいられないぜ…,We can't let this stand.,,3,25,1307,1539,,
Rufus,早いとこドラゴンオーブだけでも取り返さなきゃ手遅れになる！,"If we don't retrieve at least the Dragon
Orb right away, it'll be too late!","",3,26,1307,1540,,
Rufus,当たり前だろ！何しにここまで来たんだ！？,"What do you mean? What do you think I
came all this way for?",,3,27,1307,1564,,
Rufus,ミッドガルドを救うためだろ！この際レザードは放っとくしかない,"To save Midgard, of course! We'll just
have to let Lezard be for now.","",3,28,1307,1541,,
Rufus,あいつが先にヴァルハラを乗っ取りに行ってない事を祈ろうぜ！,"Let's just hope he hasn't conquered
Valhalla before we get there!","",3,29,1307,1542,,
Rufus,ついでにブラムスも助けて味方につけりゃまだまだ勝ち目はあるって！,"Plus, if we can save Brahms and team up,
we just might have a chance!","",3,30,1307,1543,,
Alicia,でも ルーファス…,"But, Rufus...","",3,31,1307,1544,,
Rufus,何 迷ってんだよ！,What's the confusion?,,3,32,1307,1545,,
Rufus,そんな物 使っても死ねないぜ魂は人間でも体は不死者なんだから,"Oh, come on. It won't kill you, you know.
You may be human in spirit, but your body
is undead.","",3,33,1307,1546,,
Alicia,…もうッ！,Hmph!,,3,34,1307,1549,,
Rufus,さっきまでの死にそうな痛みは嘘みたいに消えちまったよ,"The horrible pain I was feeling disappeared
all of a sudden, like magic.","",3,35,1307,1550,,
Rufus,肉体が魂の足〓だってのは本当だな,"You know, the body really does imprison
the soul.","",3,36,1307,1551,,
Rufus,とは言っても このままじゃ遅かれ早かれ消えちまう…,"But, if I stay like this, I'm going to
disappear sooner or later.","",3,37,1307,1552,,
Alicia,どうしたら…,How do I do that?,,3,38,1307,1554,,
Alicia,シルメリア 力を〓して…,"Silmeria, lend me your power...","",3,39,1307,1557,,
Rufus,落ち着けよ！,Try and relax.,,3,40,1307,1558,,
Alicia,…ごめんなさい,Sorry...,,3,41,1307,1559,,
Rufus,できたじゃねーか！！,You did it <PART> ---- <PART> it worked!,,3,42,1307,1561,,
Rufus,中にいるよさあ次は指輪に精神を集中させて…,"I'm here, inside.
Now, concentrate your mind on the ring.","",3,43,1307,1562,,
Alicia,それが… 下に…,It kinda...fell off.,,3,44,1307,1568,,
Alicia,ごめんなさい！,I'm so sorry!,,3,45,1307,1576,,
Rufus,おいおい 俺ぁ最後かよ…,"Hey, hey, don't count me out just yet...","",3,46,1307,1571,,
Rufus,一緒にヴァルハラへ行くって約束したのに あんまりじゃねえか…,"After you promised we'd go to Valhalla
together, you're backing out on me?","",3,47,1307,1572,,
Alicia,シルメリア…,Silmeria...,,3,48,1307,1573,,
Alicia,！,...!,,3,49,1307,1574,1195 1219 1233 1243 1275 1287 1305,
Rufus,うッ 痛ェ！,Ow!,,3,50,1307,1575,,
Rufus,…〓かかった,...warm.,,3,51,1307,1577,,
Rufus,次はできるよ,Try it again and it'll work.,,3,52,1307,1578,,
Alicia,えっ！？ …どこにいるの？,Really!? Where are you?,,3,53,1307,1579,,
Alicia,…ええ！,Right!,,3,54,1307,1580,,
Alicia,…これは レザードが？,Did Lezard do this?,,4,1,1307,1693,,
Alicia,もう ここで神の力を得る事はできないのね…,"No one will be able to attain the power
of the gods here now.","",4,2,1307,1694,,
,ERROR！！（v190）,ERROR!!(v190),,5,1,1307,2336,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v191）,ERROR!!(v191),,5,2,1307,2337,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
Rufus,ぐああああっ！,Aaagh!,,6,1,1307,2726,,
Alicia,ルーファス！ ルーファス！,Rufus! Rufus!,,6,2,1307,2710,,
Alicia,しっかりして！ 目を覚まして！,Wake up! Come back!,,6,3,1307,2711,,
Odin,えせ不死者が 〓顔極まりない… ならばともに成敗してくれよう,"Blaspheming, undead imposter...
To oblivion with the both of you!","",6,4,1307,2713,,
Odin,クッ…！,Ugh!,,7,1,1307,2738,1337 1387,
Alicia,そんなの 嫌…,No. I won't leave you!,,8,1,1307,2714,,
Rufus,せめて…,At least...,,8,2,1307,2715,,
Rufus,〓を守り〓いて…,Let me save you...,,8,3,1307,2716,,
Rufus,…死にたい,Before I die.,,8,4,1307,2717,,
Odin,…フンッ！,Hmph!,,8,5,1307,2730,,
Alicia,私一人… 逃げられない…,I can't run away... Not without you!,,8,6,1307,2739,,
Odin,…ディパンの魔導師か,The mage from Dipan.,,8,7,1307,2719,,
Odin,〓体に離脱し ここまで〓び込むとは…貴様も超えてはならぬ一〓を超えたな,"Using astral projection to sneak up here?
You've crossed the line, all of you!","",8,8,1307,2720,,
Alicia,レザード！？,Lezard!?,,8,9,1307,2736,,
Lezard,やっと追いつきました…,I've finally found you.,,8,10,1307,2721,,
Lezard,お許しください,Forgive me.,,8,11,1307,2722,,
Lezard,〓送方陣に失敗し皆様をお救いできず長らく独り はぐれておりました…,"After my teleportation spell failed, I
became separated from the group.","",8,12,1307,2735,,
Alicia,助けてください！,"Please, help us!","",8,13,1307,2723,,
Lezard,もちろんです,Of course.,,8,14,1307,2724,,
Lezard,…しかし私ごときが対抗できるかどうか…,"Though I doubt I'll be much of a match
for him.",,8,15,1307,2725,,
Odin,どけ 人間,"Away, human.","",8,16,1307,2712,,
Odin,器を失うのは〓しいが 我に対する罪深き無礼な行いは不問に付せぬ <PART> ――,"It is a shame to waste such a vessel, but
no one commits sacrilege against me!","",8,17,1307,2727,,
Alicia,うわああああーッ！,Uaaagh!,,8,18,1307,2734,,
Alicia,ウッ…,Ugh!,,8,19,1307,2728,,
Odin,シルメリアの宿主だった人間か…神の端くれにでもなったつもりか？,"The human host of Silmeria... You think
that entitles you to be here?","",8,20,1307,2737,,
Rufus,逃げろ…,Run for it...,,8,21,1307,2729,,
