speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Lady,ディパンへの船は当分出ないみたいよ向こうの人達も困ってるんじゃないかな <PART> バルバロッサ様の事だからすぐに何とかしてくれると思うけど…,"Ships won't sail to Dipan for a while...
Gotta be hard on people over there, too. <PART>
---
But knowing King Barbarossa, he'll
do something about this.",,1,1,45,2,,
Lady,ディパンのバルバロッサ王は国始まって以来の名〓と言われてるのよ,"Some say that King Barbarossa is
Dipan's greatest ruler ever.",,1,2,45,3,,
Adventurer,アンタ…〓〓初心者だろ？ 軽〓過ぎるモンなあよし ここは先〓として良い事を教えてやろう！ <PART> この先 街を出れば 不死者やら何やら結構な数の化けモンと会う事になると思うがな <PART> そいつらと戦って何か手に入れたら取り〓えず〓備してみな？ <PART> これが結構役に立つんだ〓み合わせ次第じゃ 面白い〓果を発〓するぜ,"I can tell you're new by your equipment.
So take it from a professional like me... <PART>
---
Outside of town you'll run into tons of
monsters and all sorts of creatures. <PART>
---
If you find something while fighting them,
why not try it on and see how it works? <PART>
---
Bet you'll find something handy, for sure.
Try mixin' and matchin' stuff, too.",,1,3,45,5,,
Adventurer,〓〓初心者なアンタに 先〓からの〓告だ〓〓とか〓ってると 宝〓を見つけるんだが… <PART> 中には 罠が仕掛けてあるヤツもあるんだぜ開けた瞬間に 弓〓が〓んできたり〓発したり… <PART> まあ 罠が発動するまでちょいと時間がかかるから落ち着いて行動すりゃ〓けられるはずだぜ <PART> しかし… 宝を取られたくない気持ちは分かるが仕掛けたヤツは 相当性格の悪いヤツだよな,"Some advice from a journeyman, newbie:
You'll find treasure chests inside ruins, <PART>
---
but some of 'em have traps. You open 'em
and arrows shoot out or they go BOOM! <PART>
---
They take a little while to go off, so
keep on your toes and you'll be alright. <PART>
---
Now, I'm all for guarding one's treasure,
but whoever set those traps is a sicko!",,1,4,45,4,,
Lady,まだディパンからの連〓が無いんですってまさか お城で何かあったのかしら…,"No word from Dipan yet.
I hope nothing happened to the castle.",,1,5,45,6,,
Adventurer,せっかくソルデに来たのにディパンに渡れないなんて…不運…,"I came all the way to Solde,
and I can't even go to Dipan. Just my luck.",,1,6,45,7,,
Adventurer,さっき ディパンから渡ってきたんだけどあれが最後の船とはね… <PART> そういえば ディパン城付近の空気が妙に張り詰めていたような気もしたけど <PART> 城内で何かあったという事？それとも… これから何か起きるという事かな…,"I sailed here from Dipan just recently.
Never imagined it would be the last ship. <PART>
---
Come to think of it, something felt
strange in the air around Dipan Castle. <PART>
---
I wonder if something happened inside...
or perhaps the worst is yet to come?",,1,7,45,8,,
Adventurer,ディパン城内で何かあったのか…それともこれから何かが起こるのか…興味深いね,"Something transpired in the castle,
or something's going to... Intriguing.",,1,8,45,9,,
Adventurer,危なかった… 最後の船で出てこなければ襲撃に〓き込まれていたとこだったわ,"Close call! If I'd missed that last boat,
I'd be in harm's way right about now!",,1,9,45,10,,
Lady,信じられない… あのディパンが…バルバロッサ王は一体何をしていたの！？,"How could this have happened to Dipan?
What was King Barbarossa doing?",,1,10,45,11,,
Adventurer,定期船 まだ動いてないの？…え？ ディパンって滅んだの？ 本当に！？ <PART> ぜ…全然知らなかった…いつの間に…,"The liner still isn't sailing?
What? Dipan's in ruins? Seriously? <PART>
---
No...nobody told me anything.
When did this all happen?",,1,11,45,12,,
Adventurer,ディパンって一〓で滅んだんだ…し 知らなかった…,"Dipan was destroyed in a single night.
I...I had no idea.",,1,12,45,13,,
,外へ,Head outside,,2,1,45,1,39 41 43 47 49 51 63 65 67 69 71 73 75 83 85 87 93 95 97 99 101 103 109 111 113 115 127 129 131 133 135 137 139,not displayed by the event script
,ポルト酒 <PART> を手に入れた,Acquired <PART> Burgundy Flask,,2,3,45,15,113,not displayed by the event script
,港町ゾルデ,Solde,,2,4,45,354,29 33 35 37 39 41 43 47 49 51,not displayed by the event script
,街娘,Lady,,2,5,45,2757,33 89 93 399,not displayed by the event script
,冒険者,Adventurer,,2,6,45,2758,41 43 47 65 79 81 93 95 105 109 115 121 127 1159,not displayed by the event script
