speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,エインフェリアについて <PART> アリーシャの体内には、ヴァルハラへ送る事ができなかったエインフェリア達が多数眠っています。 長い眠りにより彼らの意識は薄れていますが、各地に残る「遺品」に〓れる事により、彼らを実体化させる事ができます。 <PART> エインフェリアについて <PART> ただし、実体化されたばかりの体と魂は不安定で、宿主であるアリーシャから離れると消えてしまいます。 <PART> エインフェリアについて <PART> 再び人として生かすには、解放可能となるレベルまで育て上げなければなりません。 解放可能なレベルは、ステータス画面で確認できます。 <PART> エインフェリアについて <PART> 解放されたエインフェリアは、得た力をアリーシャ達に還元した後、一人の人間として、新たな生を歩みます。 <PART> 運が良ければどこかで再会できるかもしれません。,"About Einherjar <PART> Several einherjar who were never
transferred to Valhalla inhabit
Alicia's body.
Their psyches have faded, but they
can be materialized by touching
scattered relics. <PART>
---
 <PART> About Einherjar <PART> A freshly materialized body's soul is
unstable, and fades apart from its
host, Alicia. <PART>
---
 <PART> About Einherjar <PART> To be revived as humans, einherjar
must be raised to a level at which
they can be freed.
 <PART>
Check the status screen to see at
what level an eihnerjar can be freed. <PART>
---
 <PART> About Einherjar <PART> After freed einherjar return their
power to Alicia, they begin life
anew as humans.
 <PART>
If you're lucky, you might see them
again someday.",,1,1,167,4,,
,ERROR！！（v192）,ERROR!!(v192),,1,3,167,2343,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ルイン <PART> が仲間に加わりました,Lwyn <PART> has joined the party.,,1,5,167,2746,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ジェシカ <PART> が仲間に加わりました,Jessica <PART> has joined the party.,,1,6,167,2747,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,リシェル <PART> が仲間に加わりました,Richelle <PART> has joined the party.,,1,7,167,2748,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,フローディア <PART> が仲間に加わりました,Fraudir <PART> has joined the party.,,1,8,167,2749,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,セレス <PART> が仲間に加わりました,Celes <PART> has joined the party.,,1,9,167,2750,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,クレセント <PART> が仲間に加わりました,Crescent <PART> has joined the party.,,1,10,167,2751,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,シルフィード <PART> が仲間に加わりました,Sylphide <PART> has joined the party.,,1,11,167,2752,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ティリス <PART> が仲間に加わりました,Tyrith <PART> has joined the party.,,1,12,167,2753,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,キルケ <PART> が仲間に加わりました,Circe <PART> has joined the party.,,1,13,167,2754,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
,ラシーカ <PART> が仲間に加わりました,Rasheeka <PART> has joined the party.,,1,14,167,2755,173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179 1191,
