speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Alicia,………,...,,1,1,1363,2741,1359 1369,
Arngrim,今ここで俺を殺して気が〓れるならそれでもいい <PART> ――,"If killing me now makes you feel any
better, go ahead...",,1,3,1363,2743,,
Dog Arngrim,なんつってな…！,...Not!,,1,5,1363,2745,,
Arngrim,とうとうお前らもエインフェリアにされちまったのか…,"So the two of you were finally made
einherjar...",,1,6,1363,2740,1303,
Dog Arngrim,自分がつくづく嫌になる…,I don't think I can ever forgive myself...,,1,7,1363,2747,,
Dog Arngrim,…完敗だ,...I was a fool.,,1,8,1363,2746,,
,イベントマップ,EVENT_MAP,,2,1,1363,2749,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,アリーシャ,Alicia,,2,2,1363,2750,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1341 1345 1347 1357 1359 1361 1365,not displayed by the event script
,アリューゼ,Arngrim,,2,3,1363,2751,1245 1247 1253 1263 1275 1277 1281 1283 1303 1305 1313 1317 1321 1325 1335,not displayed by the event script
,犬アリューゼ,Dog Arngrim,,2,4,1363,2752,1375 1377,not displayed by the event script
