speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Dipan Soldier,あなたは…まさか… アリーシャ王女…？生きて…おられた…の…ですか…？ <PART> ああ 夢でも構わない…お願いです 早くバルバロッサ王の下へ…！ <PART> 王は… 〓黒の〓をまとった戦乙女に捕らわれ今まさに処刑…されよう…と… <PART> 私は… 〓ずかしながら足を〓かれ立つ事もままなりませぬ… せめてこれを…,"It can't be! Is it really you, Princess?
You were alive all this time? <PART>
---
I don't care if I'm dreaming <PART> ---- <PART> please,
I beg you, go to the king! <PART>
---
He was taken by a Battle Maiden clad in
black. They want to execute him! <PART>
---
I'm ashamed, but my leg is crushed and
I can't move. This is the least I can do...",,1,1,403,2,,
Dipan Soldier,貴方がアリーシャ様なのであれば…お願いです 一刻も早くバルバロッサ王の下へ…！,"If you really are Princess Alicia,
you must go to King Barbarossa!",,1,2,403,4,,
Dipan Soldier,アリーシャ様！ 王は…っ！？…ア…リーシャ…様…？ <PART> そうです…か…王は…もう…,"Princess Alicia! The king...!
Oh, Alicia... <PART>
---
I fear...it is too late for
the king...",,1,3,403,6,,
Dipan Soldier,…おのれ…この〓み…死してもなお忘れぬぞ戦乙女！！,"On my life...whatever may become of me,
I will never forgive that Battle Maiden!",,1,4,403,5,,
Boy,逃げろって言われて…でも お父さんが心配だったから… <PART> …ねえ どうしてお父さんは動かないの…？,"They tell me to run away,
but I'm worried about Daddy... <PART>
---
Why isn't he moving?",,1,5,403,7,,
,識者の経験 <PART> を手に入れた,Acquired <PART> Expert's Experience,,2,2,403,3,79 87 101 947,not displayed by the event script
,出口,Exit,,2,3,403,8,33 79 81 89 105 117 119 121 163 183 191 225 265 269 299 323 423 451 545 571 589 901 961 1015 1155 1157 1159 1165 1175 1191 1193,not displayed by the event script
,ディパン城内から出ます（封印石の配置は初期化されます）,"Leave Dipan Castle?
(Sealstones return to original places.)",,2,4,403,9,,not displayed by the event script
,はい,Yes,,2,5,403,10,33 41 63 79 81 83 89 93 105 107 109 117 119 121 123 133 167 173 183 189 191 225 233 243 253 255 265 269 273 283 299 313 319 323 339 361 371 423 445 451 545 565 571 579 589 599 605 897 901 961 1015 1155 1157 1159 1165 1167 1175 1179 1191 1193 1217 1307 1389,not displayed by the event script
,いいえ,No,,2,6,403,11,33 41 63 79 81 83 89 93 105 107 109 117 119 121 123 133 167 173 183 189 191 225 233 243 253 255 265 269 273 283 299 313 319 323 339 361 371 423 445 451 545 565 571 579 589 599 605 897 901 961 1015 1155 1157 1159 1165 1167 1175 1179 1191 1193 1217 1307 1389,not displayed by the event script
,ディパン城,Dipan Castle,,2,7,403,12,199 203 209 211 213 215 217 219 221 391 393 395 397 399 401 409 411 413 415 417 419,not displayed by the event script
,ディパン兵士,Dipan Soldier,,2,9,403,2754,53 57 59 141 143 391 393 395 399,not displayed by the event script
,少年,Boy,,2,10,403,2755,33 35 53 89 107 119,not displayed by the event script
