speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Townsperson,最近砂〓がひどくてさ また〓草地〓が減ったよそのせいか家〓の〓の出も悪くなったし <PART> そろそろカルスタッドを出て別の街への〓住を考える時期かなあ,"The desert has ripped away at our grass,
and the cow's milk has been sour recently. <PART>
---
It's time I considered leaving Kalstad
for greener pastures elsewhere.",,1,1,107,4,,
Townsperson,先〓代々この街に住んできたけど もう限界だよ昔は砂も少なくて住みやすかったって聞くけど…,"For generations my family has lived here,
but no more. It was never this bad before.",,1,2,107,5,,
Boy,この街は 昔はもっともっと〓かだったんだってさそれこそクレルモンフェランを撃退するくらいにね <PART> けど 〓〓風の流れが変わったせいで砂漠地〓の砂が流れ込むようになって… <PART> 今じゃ いつ砂に〓まれるかを数える日々ってとこなんだ,"This town was once very affluent <PART> ---- <PART> we even
managed to hold Crell Monferaigne at bay! <PART>
---
But the seasonal winds changed, blowing
the desert sands right on top of us. <PART>
---
Now it's a matter of counting the days
until the desert swallows us whole.",,1,3,107,6,,
Boy,この街にはさ クレルモンフェランの〓攻から街を守った〓雄がいたんだ <PART> 戦士ラシーカと弓闘士アルカナあと一人居たらしいけど… <PART> 名前は伝わってないんだよねよっぱど印〓が〓かったのかなあ,"There are tales of heroes who once protected
this town from Crell Monferaigne's invasion. <PART>
---
The swordstress Rasheeka, archer Arcana,
and one other. <PART>
---
The other's name wasn't passed down, so it
must've been a pretty boring person...",,1,4,107,7,,
Girl,ディパンとかクレルモンフェランって凄いお城があるんでしょう？ <PART> きっとドレスを着た素敵なお姫様が住んでるのね〓みなんか一つもないんだろうな…〓ましい,"Dipan and Crell Monferaigne have
giant castles, don't they? <PART>
---
I bet they have princesses with beautiful
dresses and not a care in the world...",,1,5,107,8,,
Girl,ディパンって 今お姫様いないんでしょ？だったら私を代わりにしてくれないかなぁ,"Dipan doesn't have a princess now, you know.
Maybe they'll accept me as a replacement!",,1,6,107,9,,
Boy,母ちゃんに放〓に行けって言われたんだけどさ〓草地〓は遠いから面倒なんだよね <PART> 父ちゃんは役にも立たない砂〓きばっかしてるし真面目に働いてんのオレだけだよ,"Ma told me to graze the cattle, but the
pasture's too far away. What a pain. <PART>
---
Pa's useless. He's just sweeping sand.
I'm the only one who works around here!",,1,7,107,10,,
Boy,なあ姉ちゃん あんた身なりが良いなこの哀れな少年に小〓いやる気はない？,"You look like you're pretty well off,
so how about sparing a guy some change?",,1,8,107,11,,
Boy,ちぇっ ケチくせーな！,Why do you have to be so cheap?,,1,9,107,18,,
,10 OTHを渡した,"Handed over 10 OTH
",,1,10,107,15,,
Boy,へへ ありがとな 貫った分のお礼はいつかするぜそうだなあ… 世界の最後になった時…なんてな,"Sweet! Someday I'll pay you back for this.
Oh, I know when! The end of the world! Haha...",,1,11,107,16,,
Boy,なんだよ 金持ってねえじゃん…,What's the deal? Are you poor or something?,,1,12,107,17,,
Boy,コリアンドル村の近くで魔物が出たんだってね〓〓者の人が言ってたよ <PART> …って言っても コリアンドル村ってどこにあるか知らないけどね,"An adventurer told me monsters had come
out of the woods near Coriander. <PART>
---
But to be honest with you, I don't
have a clue where Coriander is...",,1,13,107,19,,
Boy,ヴィルノアって 昔は盗賊ぎルドがあったんだって街の発〓のための必要悪ってやつかな？,"Villnore once had a thieves guild. Is that
what they call a ""necessary evil for growth""?",,1,14,107,20,,
Girl,〓の砂漠を〓えればクレルモンフェラン領よあそこはお〓い国だから 気をつけてね,"Crell Monferaigne's territory lies beyond
the east desert. They're strict over there!",,1,15,107,21,,
Girl,クレルモンフェランに行ってはみたいけどこの身なりじゃ追い出されちゃうね…,"I'd like to visit Crell Monferaigne, but
they don't allow people dressed like me!",,1,16,107,22,,
Boy,オレの母ちゃん 占い師なんだけどロクな事を言わないんだよね <PART> 街の〓端に家あるだろ？ そこに居るから興味あるなら行ってみれば？,"My mother is a fortune teller, but
she never says anything significant. <PART>
---
You'll find her in a house on the east edge of
town. Drop by sometime.",,1,17,107,23,,
Townsperson,空気が重いね いつもと違う…何だか嫌な〓感がするよ…,"Something heavy is in the air...unusual.
I've got a bad feeling about this...",,1,18,107,24,,
Townsperson,…アンタに不〓な影が見えるんだ何が起こってもしっかりするんだよ,"...A shadow of misfortune looms over you.
Whatever happens, stay alert!",,1,19,107,25,,
Townsperson,〓の方の空が 妙に明るいんだよなこんな事今まで一度も無かったけど…,"The northern sky seems slightly brighter.
I've never seen anything like it...",,1,20,107,27,,
Townsperson,急に家〓達が〓えだしたんだ何が〓因だかわからなくて…,"Something's spooking the livestock all of
a sudden, but I don't know what...",,1,21,107,26,,
Boy,母ちゃんが 嫌な〓感がするって騒いでんだよ占い師の〓ってヤツかな？,"Ma sensed something bad, and it upset her.
I guess it's a fortune teller's hunch.",,1,22,107,28,,
Girl,今日は人の通りが変に激しいのおかげで仕事が〓えちゃった <PART> あ～あ お姫様だったら働かなくてすむのかなあ…,"There is an inordinate number of people
going by today, making my work harder. <PART>
---
If only I were a princess, I wouldn't
even have to lift a finger!",,1,23,107,29,,
