speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Silmeria,この先 まだまだ出てくるはず <PART> ――,We will be encountering more of them ahead.,,1,1,1217,7,,
Silmeria,注意しなさい,Watch yourself.,,1,2,1217,8,,
Rufus,…ああ,Sure.,,1,3,1217,9,,
Silmeria,（ あなたもよく覚えておくのよアリーシャ <PART> ―― <PART> ）,"( Alicia. You had better keep that
in mind, too. )",,1,4,1217,10,,
Alicia,ええ…,Right...,,1,5,1217,11,,
Rufus,…まだ何か残ってるのか？,"Huh, looks like there's something left.","",1,6,1217,1,,
Silmeria,敵の残〓思念を宿していた亡〓よ,The body that held the enemy's psychic energy.,,1,7,1217,2,,
Silmeria,残〓思念の〓化は〓んだからじきに消えるはず <PART> ――,"It usually vanishes after the psychic
energy is purified.","",1,8,1217,3,,
Rufus,じゃあ今 俺達が倒した相手は…,So what exactly did we just fight?,,1,9,1217,4,,
Silmeria,この亡〓とは 本来関係ないけど戦ってみなければ正体はわからない…,"Something not native to that body.
Fighting it was the only way to reveal
its true form.","",1,10,1217,5,,
Silmeria,この亡〓は いわば残〓思念に利用された器のようなものね…,"The psychic energy possesses the body,
and uses it as a sort of vessel.","",1,11,1217,6,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,2,1,1217,2755,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,2,2,1217,2756,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1351 1353 1357 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,2,3,1217,2757,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,2,4,1217,2758,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,2,5,1217,2759,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
