speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Townsperson,本当に…アリーシャ様だったのか…そうか…そうか…生きておられたのですか… <PART> 王もきっと…最後にお会いできて…よろこんでおられたと思いますぞ…,"It's really you, Princess Alicia...
I see...you really were alive... <PART>
---
The king must've been truly happy
to see you at last.","",1,1,401,3,,
Townsperson,アリーシャ…様…色々と…お辛い目に合われたのでしょう…ねぇ… <PART> せっかく…やっと王とお会いできたのに……こんな…こんな再会…だなんて…,"Princess Alicia...
You've been through so much. <PART>
---
And now, for your reunion with
your father to be like this...","",1,2,401,4,,
Dipan Guard,どうか マルベス様と共に生き〓びて下さいアリーシャ様だけが 我らに残された〓望なのです,"Continue on with Queen Malabeth.
You're our only hope, Princess Alicia.","",1,3,401,5,,
Dipan Guard,アリーシャ様 王妃様はまだ生きておられますダレス様が隠し部屋へとご案内なされたのです <PART> どうか… どうか臣民のためにもマルベス様と生き〓びて下さい…！ <PART> 我らはここで…バルバロッサ様のお供を致します…,"Princess, the queen still lives!
Dallas brought her to a hidden room. <PART>
---
For the sake of your people, find a way
to continue on with Queen Malabeth! <PART>
---
We will remain here with
King Barbarossa.","",1,4,401,6,,
Dipan Guard,アリーシャ様…御身のような方がかような場所に来られてはなりませぬ <PART> ここは王が身〓られし場所この場で自害した兵士も多々おります <PART> このような過去に縛られし場所はアリーシャ様に相応しくありませぬ <PART> ディパン最後の〓望として貴方様は前へお進み下さい…,"Princess, this is no place
for you to be right now. <PART>
---
It is here the king's life was taken,
and many followed him to their graves. <PART>
---
A place with such a dark history
is not befitting of Your Majesty. <PART>
---
Please, you must press onwards
as Dipan's only hope...","",1,5,401,7,,
Dipan Guard,〓〓ながら 私は王に代わり この場でディパンの最後を見届けようと思います,"Forgive my presumptuousness, but I shall
watch Dipan to its end on the king's behalf.","",1,6,401,8,,
,…〓兵長…父の元へ 逝かれたのですね…,"The captain of the guard has gone
to be by Father's side.","",1,7,401,10,,
,貴方の〓〓は 忘れません…,Your loyalty will be remembered.,,1,8,401,12,,
Dipan Guard,アリーシャ様！ マルベス王妃とは…… <PART> そう…ですか……これで 王も寂しくは…ありませんね…,"Princess Alicia!
Queen Malabeth, is she... <PART>
---
Oh, I see...
At least the king shall not be alone...","",1,9,401,14,,
Dipan Guard,自分だけが助かるのを〓しとしなかったのでしょう…マルベス様らしいですね,"She couldn't stand to be the only one
who survived... How like the queen.","",1,10,401,15,,
,誓剣オートクレイル <PART> を手に入れた,Acquired <PART> Hauteclaire,,2,2,401,11,,not displayed by the event script
,話す,Talk,,2,3,401,13,35 41 43 63 67 77 83 95 393 399 437,not displayed by the event script
,ディパン城,Dipan Castle,,2,4,401,38,199 203 209 211 213 215 217 219 221 391 393 395 397 399 403 409 411 413 415 417 419,not displayed by the event script
,ディパン住人,Townsperson,,2,5,401,2757,47 55 69 77 393 399,not displayed by the event script
,ディパン衛兵長,Dipan Guard,,2,6,401,2758,1283,not displayed by the event script
