speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Lezard,前回の性格を〓えて <PART> 〓やかな好〓年に生まれ変わるという私の野望は,"I tried to change my old personality and
become a strong, upright young man.",,1,1,1341,2740,,
Lezard,世間の〓見の目によって <PART> 〓くも崩れ去ったわけですが…,"But, no. The world of man turned against me...
My dream was shattered.",,1,2,1341,2741,,
Lezard,その件に関して <PART> 何かありますか？,Tell me. Was that fair? Was it just?,,1,3,1341,2742,,
Alicia,人としての本〓が <PART> そんな〓単に変わるはずがないでしょう！？,"You are a fool. Do you think people can
change their nature so easily!?",,1,4,1341,2743,,
Silmeria,だいたい 貴方は出しゃばりすぎなのよ <PART> 今回の主人公は 私達のはずなのに…,"You tried to steal the spotlight! Remember,
WE'RE supposed to be the stars of this game!",,1,5,1341,2744,,
Silmeria,踏み〓！？,A stepping stone!?,,1,6,1341,2745,,
Alicia,許せない…,That's enough!,,1,7,1341,2746,,
Lezard,2作品共に〓に居るだけの <PART> 長女の方に〓べれば 全然マシでしょうに,"It still beats playing second fiddle
in both games like your older sister did.
",,1,8,1341,2747,,
Hrist,そうか… <PART> 全然マシか…,What? <PART> Second fiddle?,,1,9,1341,2748,,
Hrist,覚悟ッ！！,How dare you!?,,1,10,1341,2753,,
Lezard,ようこそ <PART> いらっしゃいました,Welcome... <PART> to my world.,,1,11,1341,2749,,
Silmeria,レザード…,Lezard.,,1,12,1341,2754,1239,
Lezard,さて…,Listen...,,1,13,1341,2750,,
Lezard,踏み〓でしかありませんからね,You were a mere stepping stone.,,1,14,1341,2752,,
Lezard,まぁ <PART> 貴女方は… <PART> この私が神の力を手に入れるための,"Ha! You were nothing...but a means
for me to attain the power of the gods.",,1,15,1341,2751,,
Lezard,その程度で何を…,Why so angry?,,1,16,1341,2755,,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,1,17,1341,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
Hrist,私だって… <PART> 私だってなぁっ！！,I've never! <PART> I've never been so insulted!,,1,18,1341,2756,,
,イベントマップ,EVENT_MAP,,2,1,1341,2757,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,レザード,Lezard,,2,2,1341,2758,1199 1203 1209 1213 1239 1245 1247 1251 1255 1263 1277 1285 1305 1307 1323 1335 1337 1353 1387 1389,not displayed by the event script
,アリーシャ,Alicia,,2,3,1341,2759,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1345 1347 1357 1359 1361 1363 1365,not displayed by the event script
,シルメリア,Silmeria,,2,4,1341,2760,1195 1199 1201 1213 1217 1219 1221 1223 1227 1233 1237 1239 1247 1251 1255 1263 1275 1277 1281 1283 1285 1317 1335 1337 1389,not displayed by the event script
,アーリィ,Hrist,,2,5,1341,2761,1237 1277 1281 1283 1299 1301 1303 1305 1313 1315 1317 1337 1351 1353 1365 1389,not displayed by the event script
