speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Lezard,ここにあるとは限りませんよ,It might not be here.,,1,1,1243,1,,
Rufus,…何だと！？,Are you serious!?,,1,2,1243,19,,
Lezard,ドラゴンオーブは守護者一族によってしばしば安置場所を変えられてきました,"The tribe that guarded it often moved the
orb from place to place for its protection...","",1,3,1243,2,,
Lezard,その守護者一族は 既に死に絶えているのです,But the last of the guardians have died out.,,1,4,1243,18,,
Lezard,シルメリア殿 <PART> ――,Silmeria?,,1,5,1243,4,,
Silmeria,やってみよう,I'll give it a try.,,1,6,1243,5,,
Lezard,残〓思念を〓っていけばいつかオーブに行き着けるかと…,"We may find the orb by picking up a
trail of psychic energy.","",1,7,1243,6,,
Rufus,でもどこにオブシェクトがあるってんだよ？,"Just one problem <PART> ---- <PART> I don't see any
objects to read.","",1,8,1243,7,,
Rufus,…わかったよ〓,"Yes, ma'am.","",1,9,1243,8,,
Silmeria,！,...!,,1,10,1243,20,1195 1219 1233 1275 1287 1305 1307,
Silmeria,（ しばらく話しかけるな… ）,( You mustn't speak to me now. ),,1,11,1243,9,,
Alicia,…,...?,,1,12,1243,10,,
Alicia,〓〓を見つけたら呼ぶわ,I'll call you when we find the dais.,,1,13,1243,13,,
Alicia,…どうしたの？,What's the matter?,,1,14,1243,11,,
Alicia,…いいえ 別に,"Oh, it's, uh, nothing.","",1,15,1243,12,,
Rufus,さあ オーブはどこだ？,"So, where's the orb?","",1,16,1243,15,,
Silmeria,オーブを安置するからには それなりに〓〓な造りの〓〓があるはず <PART> ――,"If they placed the orb here for safekeeping,
they would have needed a strong dais to
hold it.","",1,17,1243,16,,
Silmeria,探しなさい,Go find it.,,1,18,1243,22,,
Rufus,…オブシェクトリーディングか？,More object reading again?,,1,19,1243,21,,
Dylan,どうした？,What is it?,,1,20,1243,23,1299,
Rufus,じゃ 何しにここへ来たんだ！？,Fine. What exactly are we doing here then?,,1,21,1243,24,,
,,Dylan <PART> has joined the party.,,2,1,1243,2757,1197 1229,
,,Lezard <PART> has joined the party.,,2,2,1243,2758,1197 1229,
,,Leone <PART> has joined the party.,,2,3,1243,2759,1197 1229,
,,Arngrim <PART> has joined the party.,,2,4,1243,2760,1197 1229,
,,Mithra <PART> has joined the party.,,2,5,1243,2761,1197 1229,
,,Lenneth <PART> has joined the party.,,2,6,1243,2762,1197 1229,
