speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Boy,知ってる？ ディパンは魔法の光が街を〓らしているから〓もとっても明るいんだって！ <PART> まあ その分 遅くまで〓強しろって言われそうだけどね…,"Did you know? Dipan is lit by magic light,
so it's bright even after sunset. <PART>
---
If I were there, they'd probably
just make me study even later...","",1,1,33,14,,
Boy,ディパンで魔法の〓強したいなあ…ソルデみたいな街じゃ 学べる事も限られてるし,"I'd love to study magic in Dipan. There's
only so much you can learn in Solde.","",1,2,33,15,,
Gentleman,実は俺 船を襲った奴ちょっとだけ見たんだけどさ <PART> 海賊っていうより傭兵みたいな格好してたんだよなあ…,"I actually caught a glance of the guys
raiding the ships. <PART>
---
They looked more like mercenaries
than pirates to me.","",1,3,33,16,,
Gentleman,海賊っていうと やっぱりデカイ〓を被った〓のオヤシっていう感じだよな？,"Pirates are the bearded guys who
wear the big hats, right?","",1,4,33,17,,
Townsperson,〓〓が全て〓んじまったよこれじゃメシの食い上げだ！ <PART> もしかして ディパンの〓〓を潰そうとしてどっかの国が手引きしてるんじゃねえか？,"All the cargo is sunk!
I'm going to starve to death! <PART>
---
I wonder if another country is behind
this, trying to ruin Dipan's commerce.","",1,5,33,18,,
Townsperson,〓〓が再開されるまで何とか食い繋ぐ手段を見つけにゃならん これも全て海賊のせいだ！,"I need a way to put food on the table
until trade resumes. Curse those pirates!","",1,6,33,19,,
Gentleman,ああ まいったな一体いつになったら定期船は復航するんだろうな <PART> 〓〓だって保管料がかかるんだディパンへ持って行けなきゃ大損だよ,"This isn't good.
When exactly will the liners sail again? <PART>
---
It's costing me to store my cargo here.
If I don't get it to Dipan, I'll go broke.","",1,7,33,20,,
Gentleman,ソルデの〓栄は ディパンとの〓〓のお陰なんだそれなのに その〓〓ができないなんて…,"Solde needs Dipan's trade to thrive.
What will we do without it?","",1,8,33,21,,
Townsperson,そろそろディパンから何かしらの連〓があってもいい頃だと思うんだがなあ <PART> バルバロッサ王は何をしているんだ？あっちの住人も困ってるだろうに,"I think it's about time Dipan contacted
us with some kind of update. <PART>
---
What is King Barbarossa doing?
People there must be worried, too.","",1,9,33,22,,
Townsperson,もう海賊は退治されたのか？ 何でもバカでかい剣を持った大男だったらしいが…,"Have they gotten rid of the pirates yet?
There was one big guy with a huge sword.","",1,10,33,23,,
Townsperson,ダメだね ディパンから情報が入ってこないよせめて陸〓があれば話は別なんだろうけどねえ…,"It's no use <PART> ---- <PART> they don't tell us anything.
If only we had a land route, at least... <PART>
---
","",1,11,33,24,,
Gentleman,やっと船が復航したかと思ったら今度はディパンからの渡航〓否〓言だと <PART> 一体バルバロッサ王は何を考えてるんだこれじゃソルデが潰れちまう！,"Just as the ships were about to sail again,
Dipan declared a moratorium on travel. <PART>
---
What exactly is King Barbarossa thinking?
Solde will be ruined!","",1,12,33,25,,
Gentleman,このまま〓〓が止まれば ソルデは…くそっ！ 何考えてんだディパンは！,"If trade stays frozen, Solde's done for.
What the heck is Dipan thinking!?","",1,13,33,26,,
Townsperson,定期船 また差止めなんだとさ動いた途端に止まるなんて… 嫌な感じだねえ <PART> このままディパンは国〓を閉ざすつもりじゃ…ま まさかね そんなわけないよねえ,"They've suspended the liners again...
and just when they'd started up again, too. <PART>
---
Maybe Dipan will close off its borders.
Hah! Right, they'd never do that!","",1,14,33,27,,
Townsperson,もし ディパンが国〓を閉ざすつもりなら…一体何のために？ まさか…戦争…かねえ…,"What would Dipan close off its borders
for? Could it be...a war or something?","",1,15,33,28,,
Lady,ディパンから船が出たのよ 出たんだけど…これが最後の船だって…,"One ship actually left Dipan recently,
but now they've all stopped again.","",1,16,33,29,,
Townsperson,ディパンからの渡航〓否〓言なんて初めてだ実〓他との国〓を閉ざしたようなもんじゃねえか <PART> こういう場合の相場ってのは大〓戦争と決まっているがよ <PART> 今更どこと戦するってんだ？ ミッドガルドじゃもう敵はいないだろうに,"It's the first time Dipan's banned travel.
They're essentially ending foreign trade. <PART>
---
This kind of market is pretty much
a clear indication of war. <PART>
---
But who is there for them to fight?
None on Midgard can rival them.","",1,17,33,30,,
Townsperson,そういやディパンが怪しい研究をしてるって噂が流れてたが 渡航〓否と何か関係あるのかね？,"I remember rumors about strange research
in Dipan, but is that related to the ban?","",1,18,33,31,,
Gentleman,向こう〓の〓 あれは間違いなくディパンだよな？襲撃受けてんのか！？ あのディパンが！？,"The smoke rising from the other shore <PART> ---- <PART>
that's Dipan, right? Are they under attack?","",1,19,33,32,,
Townsperson,もしディパンが無くなったら…このソルデはどうなるんだ？ <PART> 〓〓以外で どんな道を探れってんだ他に〓って行ける手段なんか無いんだぞ！,"If Dipan disappears,
what's going to happen to Solde? <PART>
---
What else is there for us besides trade?
There's no way we can survive!","",1,20,33,33,,
Townsperson,私見たんだよ！ 突然ディパンの上空に光が…！あれは神の力だよ 神がお怒りになったんだよ！,"I saw it <PART> ---- <PART> a sudden flash above Dipan! It
was the gods' power...the wrath of the gods!","",1,21,33,34,,
Gentleman,ディパン王家の者しか知らない地下道があったんだってな <PART> バルバロッサ王は そこから民を逃がすよう真っ先に指〓したらしいぜ…,"There used to be a path that only
the royal family of Dipan knew about. <PART>
---
King Barbarossa revealed it ahead of
time so that the people could escape. <PART>
---
","",1,22,33,35,,
Gentleman,バルバロッサ王は 確かに名〓だったけどさ神に逆らおうなんて考えちゃいけなかったんだ…,"King Barbarossa was indeed a great king,
but opposing the gods is madness.","",1,23,33,36,,
Townsperson,いかに名〓の〓れが高くてもやはり人の分を超えれば罰は下るもんさ <PART> バルバロッサ王は非〓過ぎたんだろうな…人は神の支配からは逃れられないってのによ,"However proud the man, trying to exceed
the human condition carries a punishment. <PART>
---
The king was too great for mere mortality.
Nevertheless, the gods' rule is absolute.","",1,24,33,37,,
Townsperson,ディパンは滅びたも同然だそうなると このソルデも…もう…,"Dipan is as good as gone.
And with that, Solde is soon to follow.","",1,25,33,38,,
Townsperson,この街はディパンとの〓〓で成り立っていたんだいわばディパンとは運命共同体だったんだよ <PART> 他の国との〓〓なんて 〓々たる〓ぎさ食い繋ぐ手段にもなりゃしない…,"This town was built upon trade with Dipan.
We're literally in the same boat as them. <PART>
---
Our trade with other countries is paltry.
We won't be able to live off of that.","",1,26,33,39,,
Townsperson,ディパンとの〓〓以外に何も無いこの街がこの先 存続できるはずが無いよ…,"This town doesn't stand a chance.
Trade with Dipan is all it had.","",1,27,33,40,,
Lady,ソルデを離れてヴィルノアに行くつもりなの多分 もうここでは生活が成り立たないから… <PART> ここでの暮らしは楽しかったけれどディパンが無くなったらどうしようもないし…,"I'm leaving Solde for Villnore.
I don't think there's a life for me here. <PART>
---
It was good while it lasted,
but if Dipan's gone, then there's no hope.","",1,28,33,41,,
Lady,皆 ソルデを離れる準備をしているわここはディパンとの〓〓以外に何も無いから…,"Everyone is getting ready to leave Solde.
Without trade, there's nothing for us here.","",1,29,33,42,,
Gentleman,邪魔をしないでくれ街を出る準備で忙しいんだ <PART> ディパンが滅んじゃ ソルデも終わりだよもうこの街にいる理由は無いんだ,"Stay out of my way!
I'm getting ready to make tracks. <PART>
---
If Dipan's done for, so is Solde.
There's no reason for me to be here.","",1,30,33,43,,
