speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Townsperson,,"Are you the ones who beat back the
monsters in the mine? Nicely done! <PART>
---
It isn't much, but our guild raised a
reward. We miners hope you dig it!",,1,1,91,8,,
,,Acquired <PART> OTH,,1,2,91,65,,
Townsperson,,"It's dangerous down there in the mines.
It takes muscle and grit to stay alive. <PART>
---
One minute you're digging and the next <PART> ---- <PART>
BOOM <PART> ---- <PART> blowing monsters away with explosives!",,1,3,91,9,,
Matron,,"Everyone sings the praises of commerce while
bourgeois businessmen count their profits. <PART>
---
They forget that we miners are the reason
this town has commerce in the first place!",,1,4,91,10,,
Matron,,"Monsters were spotted near the town.
There must be a lair nearby.",,1,5,91,11,,
Townsperson,,"Some strange monsters came out of the mines.
My son's in commerce, so he's safe. <PART>
---
My son says he's about to close a deal
with Crell Monferaigne. <PART>
---
The money'll be rolling in so fast, we
won't have time to count it!",,1,6,91,12,,
Townsperson,,"It's dangerous down there in the mines.
It takes muscle and grit to stay alive. <PART>
---
One minute you're digging, and the next <PART> ---- <PART>
BOOM <PART> ---- <PART> blasting monsters away with explosives!",,1,7,91,14,,
Matron,,"Somebody handled the monsters in the mines.
I'd like to meet whoever it was and thank 'em.",,1,8,91,15,,
Townsperson,,"One of my son's clients told him
Dipan's been acting strangely. <PART>
---
Something about hideous research and
preparing for war...",,1,9,91,16,,
Townsperson,,"Word of Dipan's suspicious experiments
has reached Crell Monferaigne by now.",,1,10,91,17,,
Matron,,"Solde's ships haven't fully resumed
service, yet. What's the matter with Dipan?",,1,11,91,18,,
Townsperson,,"You picked a heck of a time to show up!
Dipan has their problems, but we have ours! <PART>
---
Monsters have crept back into the mines.
Magic power lures magic beings... <PART>
---
What do you say? Give it another go?
I'll make it worth your while...",,1,12,91,51,91,
Townsperson,,"Whoever attacked the mighty Dipan was either
really fearless or really crazy! <PART>
---
Do you think it was Crell Monferaigne, or do
you buy that stuff about it being the gods?",,1,13,91,25,,
Townsperson,,"So you made it back, eh?
Looks like you escaped in one piece. <PART>
---
I really can't thank you enough!
This is the least I can do...",,1,14,91,26,,
Townsperson,,"Did you know that there used to be another
miners' guild here? It's just a hunch, <PART>
---
but I think the first monsters that appeared
were actually...ah, forget it, it's crazy...",,1,15,91,28,,
Townsperson,,"This isn't good! If Dipan loses,
I'll lose my biggest client!",,1,16,91,29,,
Matron,,"There hasn't been real fighting for a while,
but that will all change if Dipan falls.",,1,17,91,31,,
Matron,,"Now Dipan's under attack and monsters are in
the mines... Nothing good ever happens!",,1,18,91,30,,
Townsperson,,"I still can't believe it <PART> ---- <PART>
Dipan wiped out in one night! <PART>
---
The mammoth of the continent is just
a mouse before the gods.",,1,19,91,32,,
Townsperson,,"With the power of the continent gone,
all the territories are up for grabs.",,1,20,91,33,,
Matron,,"Everywhere you go, people are talking about
Dipan. It goes to show what a big deal it is!",,1,21,91,34,,
Townsperson,,"Leave me alone! I need to figure out how
to find new clients now Dipan's gone.",,1,22,91,35,,
Townsperson,,"So the gods really do exist after all.
I've just never seen one with my own eyes. <PART>
---
What we learned in theology was for real...
That's a shock!",,1,23,91,36,,
Townsperson,,"I don't know about others, but I always
thought theology was just ghost stories!",,1,24,91,37,,
Townsperson,,"If it comes to war, I say bring it on! <PART>
---
We're used to blasts in the mines, so we'll
just blow our enemies to smithereens!",,1,25,91,38,,
Townsperson,,"Don't underestimate a miner's knowledge of
blasting! It beats shoddy bows and arrows!",,1,26,91,39,,
Matron,,"They're going to be stricter about taxes now,
just to expand the military... What a waste.",,1,27,91,40,,
Matron,,"With the suppressing influence of Dipan
removed, war will engulf the continent. <PART>
---
We have no choice but to reinforce our
military if we are to survive.",,1,28,91,42,,
Townsperson,,"The successor to Dipan's throne died as a
child. Their royal line is finished.",,1,29,91,41,,
Dog,,"My master told me not to consort with mutts,
so I'm afraid it would never work between us.",,1,30,91,44,,
Dog,,"You have a lovely mane of fur on you <PART> ---- <PART>
maybe we can go for a walk sometime?",,1,31,91,45,,
Dog,,"I'm not going to bow-wow out!
Someday, I will take you for a walk!",,1,32,91,46,,
Townsperson,,"Are you serious? You really will!?
You bring tears of joy to my eyes! <PART>
---
Well, good luck out there, and
keep up the good work!",,1,33,91,49,91,
Townsperson,,"Oh, I understand... I suppose you have
problems of your own to deal with... <PART>
---
Just forget I even mentioned it!
We'll take care of things ourselves!",,1,34,91,50,,
Townsperson,,"Are you serious, you really will!?
You bring tears of joy to my eyes! <PART>
---
Well, good luck out there and
keep up the good work!",,1,36,91,59,,
,,Townsperson,Habitante,2,23,91,2924,,not displayed by the event script
,,Matron,,2,24,91,2925,,not displayed by the event script
,,Dog,,2,25,91,2926,,not displayed by the event script
