speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,ERROR！！（v190）,ERROR!!(v190),,1,1,1191,11,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ERROR！！（v192）,ERROR!!(v192),,1,2,1191,14,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ERROR！！（v191）,ERROR!!(v191),,1,3,1191,15,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,ルイン <PART> が仲間に加わりました,Lwyn <PART> has joined the party.,,1,4,1191,391,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ジェシカ <PART> が仲間に加わりました,Jessica <PART> has joined the party.,,1,5,1191,392,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,リシェル <PART> が仲間に加わりました,Richelle <PART> has joined the party.,,1,6,1191,393,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,フローディア <PART> が仲間に加わりました,Fraudir <PART> has joined the party.,,1,7,1191,394,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,セレス <PART> が仲間に加わりました,Celes <PART> has joined the party.,,1,8,1191,395,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,クレセント <PART> が仲間に加わりました,Crescent <PART> has joined the party.,,1,9,1191,396,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,シルフィード <PART> が仲間に加わりました,Sylphide <PART> has joined the party.,,1,10,1191,397,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ティリス <PART> が仲間に加わりました,Tyrith <PART> has joined the party.,,1,11,1191,398,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,キルケ <PART> が仲間に加わりました,Circe <PART> has joined the party.,,1,12,1191,399,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ラシーカ <PART> が仲間に加わりました,Rasheeka <PART> has joined the party.,,1,13,1191,400,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ファルクス <PART> が仲間に加わりました,Falx <PART> has joined the party.,,1,14,1191,401,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ジェラルド <PART> が仲間に加わりました,Gerald <PART> has joined the party.,,1,15,1191,402,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ギルム <PART> が仲間に加わりました,Guilm <PART> has joined the party.,,1,16,1191,403,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ローランド <PART> が仲間に加わりました,Roland <PART> has joined the party.,,1,17,1191,404,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,エーレン <PART> が仲間に加わりました,Ehlen <PART> has joined the party.,,1,18,1191,405,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,アドニス <PART> が仲間に加わりました,Adonis <PART> has joined the party.,,1,19,1191,406,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,アーロン <PART> が仲間に加わりました,Aaron <PART> has joined the party.,,1,20,1191,407,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ディーン <PART> が仲間に加わりました,Dyn <PART> has joined the party.,,1,21,1191,408,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,クラッド <PART> が仲間に加わりました,Kraad <PART> has joined the party.,,1,22,1191,409,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ザンデ <PART> が仲間に加わりました,Zunde <PART> has joined the party.,,1,23,1191,410,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,アトレイシア <PART> が仲間に加わりました,Atrasia <PART> has joined the party.,,1,24,1191,411,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,フィレス <PART> が仲間に加わりました,Phyress <PART> has joined the party.,,1,25,1191,412,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,クリスティ <PART> が仲間に加わりました,Chrystie <PART> has joined the party.,,1,26,1191,413,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,紗紺 <PART> が仲間に加わりました,Sha-kon <PART> has joined the party.,,1,27,1191,414,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,リリア <PART> が仲間に加わりました,Lylia <PART> has joined the party.,,1,28,1191,415,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,リディア <PART> が仲間に加わりました,Lydia <PART> has joined the party.,,1,29,1191,416,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ソファラ <PART> が仲間に加わりました,Sophalla <PART> has joined the party.,,1,30,1191,417,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ミリティア <PART> が仲間に加わりました,Millidia <PART> has joined the party.,,1,31,1191,418,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,アルカナ <PART> が仲間に加わりました,Arcana <PART> has joined the party.,,1,32,1191,419,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,エルド <PART> が仲間に加わりました,Ehrde <PART> has joined the party.,,1,33,1191,420,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,1,34,1191,421,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,イージス <PART> が仲間に加わりました,Aegis <PART> has joined the party.,,1,35,1191,422,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ソロン <PART> が仲間に加わりました,Psoron <PART> has joined the party.,,1,36,1191,423,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,カノン <PART> が仲間に加わりました,Khanon <PART> has joined the party.,,1,37,1191,424,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ファーラント <PART> が仲間に加わりました,Farant <PART> has joined the party.,,1,38,1191,425,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ゼノン <PART> が仲間に加わりました,Xehnon <PART> has joined the party.,,1,39,1191,426,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,アルム <PART> が仲間に加わりました,Alm <PART> has joined the party.,,1,40,1191,427,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,セルヴィア <PART> が仲間に加わりました,Seluvia <PART> has joined the party.,,1,41,1191,428,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,魔智 <PART> が仲間に加わりました,Masato <PART> has joined the party.,,1,42,1191,429,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
,ウォルター <PART> が仲間に加わりました,Woltar <PART> has joined the party.,,1,43,1191,430,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
Lwyn,やっと出番？ 待ちくたびれたわよ,Is it my turn now? I've waited an eternity.,,1,44,1191,257,167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1155 1179,
