speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Soldier,この先は 神聖なるクレルモンフェラン城許可無き者は立ち去られよ！,"The Holy Castle of Crell Monferaigne lies
beyond. Authorized personnel only!","",1,1,121,5,,
Soldier,この先は 神聖なるクレルモンフェラン城許可無く立ちいれば その身に罰が下るであろう！,"The Holy Castle of Crell Monferaigne lies
beyond. Trespass on pain of death!","",1,2,121,6,,
Adventurer,この付近に どうやら凄いお宝があるみたい確か…竜…宝〓…とかいうヤツ <PART> といっても 全っ然情報入ってこないんだけどね怪しい所をシラミ潰しに探すしか手は無いのかな…,"There's supposedly some great treasure
near here. Dragon...Globe, or something. <PART>
---
Not that I know or anything! You'll just have
to go dungeon crawling yourself to find out.","",1,3,121,11,,
Adventurer,竜宝〓っていうくらいだからきっとドラゴンに関係する場所にあるのよね,"It's called a Dragon Globe, so it must
be somewhere related to dragons.","",1,4,121,12,,
Adventurer,さすがクレルモンフェランだよね〓備が〓しい〓しい <PART> 住人も 何だかお上品っぱいし…アタシら〓〓者は ちょっと場違いだね～,"No doubt we're in Crell Monferaigne.
The guards here are mean, mean, mean... <PART>
---
The citizens are too good for the likes of us.
It's no place for adventurers.","",1,5,121,13,,
Adventurer,ディパンに関する変な噂が流れてるけどそれを一番喜んでるのはこの国なんじゃない？ <PART> ほら 何せ領土を〓大したくても ディパンががっつり〓みを〓かせてたわけだしさぁ…,"The news concerning Dipan is sad,
but they are rejoicing about it here. <PART>
---
Now they won't have Dipan looking over
their shoulder when they want to expand.","",1,6,121,14,,
Townsperson,この間 〓の家の息子さんが〓兵されたのよ名〓な事だから 皆でお〓いしたのだけど… <PART> ………戦が起こらない事を祈るばかりね,"The boy next door was conscripted,
so we all celebrated the honor, but... <PART>
---
I just...
I just pray there are no more wars.","",1,7,121,15,,
Townsperson,私達にできるのは 〓兵された人達に神のご加護がある事を祈るだけです…,"All we can do is wish the blessings
of the gods upon the consigned.","",1,8,121,16,,
Townsperson,領土〓大は 私達にも〓恵をもたらしますわけれど 夫や子どもを戦場へ送り出すのは… <PART> 負けて良いから 無事で帰ってきて欲しいというのは待つ者の我〓なのでしょうか,"Expansion will bring prosperity, but if
my husband or son were sent to battle... <PART>
---
I don't care if we win or lose, I just
want them back. Is that selfish?","",1,9,121,17,,
Townsperson,愛する者達の無事な姿が待つ者にとっては何よりの〓〓なのですが…,"The safety of the ones you love
is the greatest of all rewards...","",1,10,121,18,,
Townsperson,神が住むと言われるアスガルドとはどのような世界なのでしょうね <PART> 私達の世界とは次元が異なると神学では習いましたが…,"What is it like in Asgard, the place
the gods are said to live? <PART>
---
Do the dimensions differ from our world's?
I know what they say in theology, but...","",1,11,121,19,,
Townsperson,戦乙女に選定された者は神の兵士として戦うと習いましたが… <PART> 神々の世界でも 争いは無くならないのですね本当の平和とは 一体どこにあるのでしょう…,"They taught us that those chosen by the
Battle Maiden become soldiers of the gods. <PART>
---
War is endless in even the gods' world,
so where, then, can we find peace?","",1,12,121,20,,
Soldier,我が国は 現在〓時〓戒〓勢下にある怪しき者は 城に近〓るでない！,"Our country is now on temporary alert.
Suspicious characters keep out!","",1,13,121,21,,
Soldier,我が国は 現在〓時〓戒〓勢下にある怪しき動きあれば神の名の下に処罰する！,"Our country is now on temporary alert.
Suspicious characters will be speared!","",1,14,121,22,,
Townsperson,ディパンがどこからか襲撃を受けているとか…確かに 最近余り良い噂は聞かなかったけれど <PART> 神の怒りだと言う方もいるわそれが本当なら… 滅びは確定でしょうね,"Recently, all you hear are dire rumors
about Dipan under attack and such. <PART>
---
Some say it's the wrath of the gods.
If that's true, they're doomed for sure.","",1,15,121,23,,
Townsperson,〓〓様は ディパンの襲撃は神の怒りだと仰っていたわ <PART> ならば この信〓〓きクレルモンフェランはその被害をこうむる事はないでしょう,"The cleric proclaimed that the attack
on Dipan was the wrath of the gods. <PART>
---
If that's the case, a pious country like
Crell Monferaigne should be safe.","",1,16,121,24,,
Townsperson,ああ 何て恐ろしいのでしょうディパン襲撃の前に 空が光って… <PART> 〓〓様の仰る通り あれは神の怒りの火ですわディパンはおごりが過ぎたのです,"It sounds so horrible! A light flashed
in the sky before Dipan was attacked. <PART>
---
According to the cleric, it was the fire
of the gods' anger. Dipan went too far.","",1,17,121,25,,
Townsperson,ディパンは神に対抗する研究をしていると〓らの噂でしたわ <PART> 人の身で大それた事を…バルバロッサ王は道を踏み外したのです,"Word has it that Dipan was researching
a way to oppose the gods. <PART>
---
King Barbarossa strayed from the path
of humanity with his grandiose scheme.","",1,18,121,26,,
