speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Dylan,貴様こそ王女を〓〓するかのようなその口の利き方 <PART> ――,"You watch your mouth! Don't you dare
insult the princess like that...","",1,1,1227,1,,
Dylan,聞いていて不〓快だ,Your whining's insufferable!,,1,2,1227,2,,
Dylan,王女に〓〓を〓えぬのなら今すぐ引き返せ！,"Swear allegiance to the princess or be on
your way!",,1,3,1227,3,,
Rufus,守護獣って… ディパンの王族は化け物を〓ってるのか？,"Guardian beasts?  So the king of Dipan
keeps pet monsters?","",1,4,1227,4,,
Silmeria,ディパンに〓〓を〓いし魂達が死してなお国を想い <PART> ――,"These are souls who swore loyalty to Dipan,
still bound to their country after death.","",1,5,1227,5,,
Silmeria,この程度で取り乱したりして私の見込み違いでないといいけど…,"I hope you're not too unnerved by this.
I'd hate to think that I had misjudged
your caliber.","",1,6,1227,6,,
Rufus,クッ…！,Hah!,,1,7,1227,7,,
Rufus,あいかわらず他人事みたいな言い方だな,"Great. There you go again with your ""visions.""",,1,8,1227,8,,
Silmeria,やめなさい！,Enough!,,1,9,1227,9,,
Rufus,俺はただ頼まれて <PART> ――,Hey. She asked ME to come along.,,1,10,1227,10,,
Silmeria,守護獣の気配を感じるのあなた方の戦いぶりに期待するわ,"I sense a guardian beast. I trust you two
still have some fight left in you.","",1,11,1227,11,,
Silmeria,王族とは関係ない,They're not the king's.,,1,12,1227,12,,
Silmeria,獣の姿を惜りて外敵の〓入を〓んでいる,"They take the form of beasts to protect
their land from invaders.","",1,13,1227,13,,
Alicia,…出口が近いようです,I think the entrance is close.,,1,14,1227,14,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,2,1,1227,2756,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1357 1387,
