speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,大国ディパンへの定期船を扱う港町。常に人や物資が入り乱れており、街はいつも喧しい。,"A port town offering liner service to Dipan.
People and goods fill the bustling streets.","",1,1,29,41,,
,昼夜を問わず瘴気の漂う不気味な密林。奥には海底へ続く巨大な地下道が存在するという。,"A disturbing woodland, haunted day and night.
Its hidden underground path runs beneath the sea.","",1,2,29,42,,
,生物兵器の研究がされていたらしき廃墟。なれの果てである不死者が大量に徘徊している。,"The ashes of a biological weapons laboratory.
Its myriad resultant monsters infest it.","",1,3,29,52,,
,ミッドガルド最大の栄華を誇る王制国家。軍事力、魔法技術ともに他国と一線を画している。,"The most prosperous kingdom in all of Midgard.
A cut above the rest in military and magical might.","",1,4,29,43,,
,かつては上質な鉱物が採掘されていた鉱山。今では水脈を利用した採掘機のみが動き続ける。,"A mountain that was once mined for precious ore.
The water vein-powered rig is all that moves now.","",1,5,29,49,,
,一見、戦場跡とは思えないほど美しい密林。瘴気に誘われたのか、多くの魔物が徘徊している。,"This beautiful, dense forest was once a battlefield.
Lured by the fog, several monsters lurk inside.","",1,6,29,46,,
,オーブを守護する者達が暮らしていた神殿。気高き山の頂に建造され、宝は堅く護られている。,"A shrine where the Orb Guardians resided.
Its treasure is heavily guarded atop the mountain.","",1,7,29,44,,
,海の入り江に建てられた水上神殿。城壁には、神殿を守護した者達の遺構が並ぶ。,"A floating shrine built atop water.
The remains of temple guardians line the walls.","",1,8,29,48,,
,溶岩洞窟を加工し造られた遺跡。マグマが絶えず活動を続け、踏み入る者を拒絶する。,"Ruins that have been formed by lava tubes.
A false step lands one in merciless magma flows.","",1,9,29,51,,
,薄暗い森の中に建てられた遺跡。絶え間なく降り続ける雨はその殆どを浸食している。,"Ruins constructed within a shadowy forest.
Ceaseless rain has taken its toll on the structure.","",1,10,29,54,,
,オーブを守る民が最後に築いた聖域。民亡き今も、神殿がその役を引き継いでいる。,"The final sanctuary built by the Guardians of the Orb.
Though the tribe is gone, the shrine survives them.","",1,11,29,55,,
,大陸北西部に位置する発展途上中の王制国家。商業と鉄鋼業が国の産業の中心となっている。,"A developing kingdom in the continental northwest.
Steel and commerce industries drive the economy.","",1,12,29,47,,
,大陸の東西を結ぶ中継地点の一つ。砂漠地帯から運ばれる砂が街を侵食している。,"A station joining the continent's east and west. Sand
swept in from the desert region smothers the town.","",1,13,29,50,,
