speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Girl,ダメよ！ 神様はちゃんと見ていらっしゃるんだから悪い事はできないようになっているの！,"No! The gods watch us always...
It's so we don't do bad things.",,1,1,119,8,,
Boy,ちょっとくらい礼〓行かなくたって罰なんか当たらないよ,"I don't think the gods will punish me
just for missing chapel sometimes.",,1,2,119,9,,
Townsperson,クレルモンフェランは神の愛を受けた正しき国だいずれ大陸を治める事になるだろう,"The gods smile upon Crell Monferaigne.
Someday, we shall rule the continent.",,1,3,119,14,,
Townsperson,最近 ディパンの噂を良く聞くんだ何かよからぬ事を〓んでいるらしいってね,"I hear a lot about Dipan lately.
They're up to no good, I tell you.",,1,4,119,15,,
Townsperson,確かに ディパンは凄い国だと思うが最近の噂は あまり〓められたものじゃないよな,"Dipan may be a great country, but the
recent rumors are nothing to be proud of.",,1,5,119,16,,
Girl,さあ 今日こそ一緒に教会に行きましょもう〓日もお祈りしてないでしょ <PART> 礼〓をさぼってばかりいるとその内罰が当たるんだからね！,"You're coming today, and that's final!
It's been four days since you prayed. <PART>
---
Keep dodging chapel like that, and the
gods will eventually punish you!",,1,6,119,17,,
Girl,今日こそ絶対に教会に連れていくからね,"I'm taking you with me, no matter what!",,1,7,119,18,,
Boy,お姉ちゃんにそう言われるとますます行く気が無くなるよ！,"The more you talk to me like that,
the less I feel like going!",,1,8,119,19,,
Girl,ディパンの方向に現れた光〓〓様は 神のお怒りだと言っておられました,"The cleric says the light directed
at Dipan was the anger of the gods.",,1,9,119,29,,
Boy,〓日お祈りしてるのに…何で争いごとが続くの？,"Why does the fighting continue
even though we pray every day?",,1,10,119,22,,
Boy,父さん…遠〓から帰ってこないね… <PART> 〓日お祈りしてるのに…何で争いごとが続くの？,"Oh, dear Father...
Is he not coming back from the campaign? <PART>
---
Why does the fighting continue
even though we pray every day?",,1,11,119,20,,
Girl,父さんは悪い人達に神様の教えを伝える大切なお仕事を任されてるの <PART> …私達がお祈りを続ければきっと争いごとなんてなくなるわよ,"Father is in charge of spreading the
teachings of the gods to evildoers. <PART>
---
As long as we keep praying,
the fighting will end for sure.",,1,12,119,21,,
Girl,…私達がお祈りを続ければきっと争いごとなんてなくなるわよ,"As long as we keep praying,
the fighting will end for sure.",,1,13,119,23,,
Boy,〓や猫が みんな〓っこに隠れちゃったまるで何かに〓えてるみたいだよね,"All the cats and dogs are hiding away.
Something's scared them stiff!",,1,14,119,26,,
Boy,〓や猫がいなくなる前に 空が一瞬光ったんだすごく〓〓だったけど…〓たい光だった…,"Before all the dogs and cats ran off,
a light flashed in the sky. It was surreal.",,1,15,119,27,,
Girl,父が…遠〓から帰ってきたんですが…すぐにまた〓城してしまって <PART> ディパンで何かあったらしいのですがそれと関係あるのかしら…,"Father came back from the campaign,
but then went right back to the castle. <PART>
---
I heard something happened in Dipan...
Could that have anything to do with it?",,1,16,119,28,,
Soldier,…当国は今 〓時〓戒〓勢下にある余所者はあまりうろつくな！,"Our country is now on temporary alert.
Move along. No loitering.",,1,17,119,30,,
Townsperson,やはりミッドガルドを治めるには信仰深く 礼〓正しい民でないと <PART> このクレルモンフェランならばディパンの〓は踏みませんわ,"As I suspected, only a pious and just
populous is fit to rule Midgard. <PART>
---
Crell Monferaigne would never do
what Dipan has done.",,1,18,119,31,,
Townsperson,ディパンは滅んで当たり前ですわ神々に逆らったのですもの,"It's only natural Dipan should fall.
They rebelled against the gods!",,1,19,119,32,,
Girl,ディパンはね 神様の怒りで滅びたんですって,The wrath of the gods crushed Dipan.,,1,20,119,33,,
Girl,神様を〓〓し続けた人達に 神罰が下ったのよ！,Retribution is what blasphemers deserve!,,1,21,119,34,,
Girl,神は常に私達を見ておられるわディパンはそれを忘れてしまったのね,"The gods look upon us at all times.
I guess Dipan forgot about that.",,1,22,119,35,,
Soldier,ディパンの三〓者とやらは処刑の際に自ら化け物になったと聞いたが… <PART> 神に逆らった未〓はそれか〓者といえども 哀れなものだな,"I heard the Three Mages turned themselves
into monsters at the executions. <PART>
---
That's how their divine rebellion ended?
Mages they may be, but that's pathetic.",,1,23,119,36,,
Soldier,我が国の民は 神への信〓が〓き者ばかりディパンのようになる事はあるまい,"Our devout countrymen revere the gods.
We'd never suffer Dipan's fate.",,1,24,119,37,,
Boy,どうして？ 悪い人がいたの？,Why? Were there evil people there?,,1,25,119,38,,
