speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,1,1,1357,2752,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,1,2,1357,2753,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1351 1353 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,1,3,1357,2754,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1351 1353 1387,
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,1,4,1357,2755,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,1,5,1357,2756,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1387,
,レナス <PART> が仲間に加わりました,Lenneth <PART> has joined the party.,,1,6,1357,2757,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1387,
,シルメリア <PART> が仲間に加わりました,Silmeria <PART> has joined the party.,,1,7,1357,2758,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1387,
,ブラムス <PART> が仲間に加わりました,Brahms <PART> has joined the party.,,1,8,1357,2759,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1387,
,アーリィ <PART> が仲間に加わりました,Hrist <PART> has joined the party.,,1,9,1357,2760,81 89 109 1155 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1351 1353 1387,
Rufus,…俺にもわかんねぇよ,How am I supposed to know? Don't ask me.,,2,1,1357,751,,
Alicia,みんなは？,Where's everyone?,,2,2,1357,752,,
Rufus,消えた…,They're gone.,,2,3,1357,753,,
Alicia,えっ！？,Huh!?,,2,4,1357,754,1247,
Rufus,…見てなかったのか？,"What, you missed that part?",,2,5,1357,755,,
Alicia,…シルメリア！？,Silmeria!?,,2,6,1357,775,1317 1335 1337 1387,
Alicia,…どこにいるの！？,Where are you!?,,2,7,1357,756,,
Rufus,転生しちまったんだろ？“王呼の秘法”とかいう術で…,"I think she was transferred by that
Sovereign's Rite or whatever.","",2,8,1357,757,,
Alicia,研究が… 完成していたの！？,You mean...the research was complete!?,,2,9,1357,771,,
Rufus,…まったく どいつもこいつも隠し事ばっかりしやがって…,"Yeah... Dammit! Turns out everybody was
hiding something.","",2,10,1357,758,,
Alicia,お父様もダレスも… 知らなかったのね,Father and Dallas... They never knew.,,2,11,1357,759,,
Rufus,二人とも今頃 ヴァルハラで求ヤいてんじゃねえのか？,"I'm guessing the two of them are
floating around Valhalla now.",,2,12,1357,760,,
Alicia,なす術なく エインフェリアにされてしまったというの…,"Do you think they were turned into
einherjar against their will?","",2,13,1357,761,,
Rufus,レザードの奴 〓〓か何か〓いて最後までブツブツ頑張ってたけどな,"I don't know. Lezard hung in there,
mumbling some spell or something until
the end.","",2,14,1357,762,,
Rufus,…ダメだったんだろうな,"Guess it didn't work, huh?",,2,15,1357,763,420,18
Rufus,ディランのほうがよっぱど強そうな術見せてくれそうだと思ったのに <PART> ――,"Dylan looked like he was about to
unleash something massive, but nothing
happened.","",2,16,1357,764,,
Rufus,不死者王 ブラムスだったなんて…レオーネより性〓が悪いぜ…,"Turns out he's Brahms, Lord of the
Undead. The skeleton in his closet was
bigger than Leone's!","",2,17,1357,765,,
Alicia,これから… どうすれば？,"So, what are we supposed to do now?",,2,18,1357,766,,
Rufus,こっちが聞きたいよ！,That's what I wanna know!,,2,19,1357,767,,
Rufus,二人でまたオーブでも探しに行くか？,"Hey, maybe the two of us should go look
for the orb.","",2,20,1357,768,,
Rufus,…俺一人じゃ頼りになんねぇか？ハハ…,"That is, unless you don't think you can
rely on me...",,2,21,1357,769,,
Alicia,ディランとレザードは？,What about Dylan and Lezard?,,2,22,1357,772,,
Alicia,何が起きたのか…,What happened back there?,,2,23,1357,774,,
Alicia,…大丈夫ですか？,Is everything alright?,,2,24,1357,776,,
Rufus,…ごめん,Sorry...,,2,25,1357,777,,
Alicia,ルーファス…,Rufus...,,2,26,1357,778,1307,
Rufus,…城を出てみようぜ,Let's get out of here.,,2,27,1357,779,,
,ERROR！！（v190）,ERROR!!(v190),,3,1,1357,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1387,
,ERROR！！（v191）,ERROR!!(v191),,3,2,1357,2367,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1387,
