speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,異界からの来訪者か…,Visitors from another world...,,1,1,1345,2740,,
,〓〓年ほど前より定期的に強者が訪れるようになったな,"We've had a lot of powerful people dropping
by these last ten years.",,1,2,1345,2741,,
Alicia,あなたは…？,And you are...?,,1,3,1345,2742,,
,我が名はガブリエ・セレスタ,My name is Gabriel Celeste.,,1,4,1345,2743,,
Gabriel Celeste,数多の過去と数多の未来 無数の世界を内〓するこのセラフィックゲートの住人,"I reside here in Seraphic Gate amidst
the pasts and futures of countless universes.",,1,5,1345,2744,,
Alicia,…ガブリエ <PART> …セレスタ,Gabriel <PART> ...Celeste?,,1,6,1345,2745,,
Alicia,幼い頃に母に聞いた事があるわ御〓話だとばかり思っていた…,"My mother told me about you when I was
young. I thought they were fairy tales...",,1,7,1345,2746,,
Gabriel Celeste,お前の力を見せてみるがいい,Show me your power.,,1,8,1345,2747,,
Gabriel Celeste,この目にかなえば 我が力を〓し与えよう！,"If you are good enough, I shall aid you!",,1,9,1345,2748,,
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,1,10,1345,2762,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,1,11,1345,2763,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1351 1353 1357 1387,
Gabriel Celeste,み… <PART> 見事だ,Very... <PART> impressive.,,1,12,1345,2749,,
Gabriel Celeste,…これは魔〓ア〓カリ〓ス,It is the Wand of Apocalypse.,,1,13,1345,2750,,
Gabriel Celeste,一つだけ… <PART> 〓告しておこう…,Let me give you... <PART> one piece of advice...,,1,14,1345,2751,,
Gabriel Celeste,あの女には気をつけろ… <PART> 決して気を許さぬ事だ…,"Beware of that woman...
 <PART> She will offer you no mercy...",,1,15,1345,2752,,
Alicia,………？,Hm?,,1,16,1345,2753,,
Alicia,…あの女って？,...That woman?,,1,17,1345,2754,,
Gabriel Celeste,…持って行け,Take this.,,1,18,1345,2755,,
Gabriel Celeste,この〓を使えば我が力 いつでも引き出せよう,"With it, you will always have my
strength alongside you.",,1,19,1345,2756,,
,魔杖アポカリプス <PART> を手に入れた,Acquired <PART> Wand of Apocalypse,,2,1,1345,2757,,not displayed by the event script
,イベントマップ,EVENT_MAP,,2,2,1345,2758,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,アリーシャ,Alicia,,2,3,1345,2760,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1341 1347 1357 1359 1361 1363 1365,not displayed by the event script
,ガブリエ・セレスタ,Gabriel Celeste,,2,4,1345,2761,,not displayed by the event script
