speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,ディラン <PART> が仲間に加わりました,Dylan <PART> has joined the party.,,1,1,1351,2752,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1353 1357 1387,
,レザード <PART> が仲間に加わりました,Lezard <PART> has joined the party.,,1,2,1351,2753,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1341 1353 1357 1387,
,レオーネ <PART> が仲間に加わりました,Leone <PART> has joined the party.,,1,3,1351,2754,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1345 1353 1357 1387,
,アリューゼ <PART> が仲間に加わりました,Arngrim <PART> has joined the party.,,1,4,1351,2755,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1353 1357 1387,
,ミトラ <PART> が仲間に加わりました,Mithra <PART> has joined the party.,,1,5,1351,2756,81 89 109 167 173 189 233 243 253 255 273 283 313 319 339 361 371 565 579 599 1009 1155 1165 1179 1181 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1353 1357 1387,
,レナス <PART> が仲間に加わりました,Lenneth <PART> has joined the party.,,1,6,1351,2757,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1353 1357 1387,
,シルメリア <PART> が仲間に加わりました,Silmeria <PART> has joined the party.,,1,7,1351,2758,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1353 1357 1387,
,ブラムス <PART> が仲間に加わりました,Brahms <PART> has joined the party.,,1,8,1351,2759,81 89 109 1009 1155 1165 1181 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1353 1357 1387,
,アーリィ <PART> が仲間に加わりました,Hrist <PART> has joined the party.,,1,9,1351,2760,81 89 109 1155 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1223 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1275 1277 1281 1283 1285 1287 1289 1291 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1339 1353 1357 1387,
Lenneth,私自身の世界を救うために別の未来から来たの,"I have come from an alternate future to
save my own world.",,2,1,1351,1353,,
Lenneth,彼は私の時代 <PART> ―― <PART> 未来から来た異端の存在なの,"He is a heretic. A man who has come from
my time <PART> ---- <PART> the future.","",2,2,1351,1369,,
Lenneth,おかげで私の世界は壊れ始めている,And thus my world has begun to crumble.,,2,3,1351,1365,,
Lenneth,…あなたに助けられるはずだった〓因は間違いなくレザードにあるわ,"You were supposed to have saved her.
But Lezard, of course, got in the way.","",2,4,1351,1370,,
Hrist,やはりお前か レナス…,"I knew it was you, Lenneth.",,2,7,1351,1351,621,2
Lenneth,待っていたわ,I've been waiting.,,2,6,1351,1350,,
Hrist,ディパンでもお前の波動を感じたが…フレイに呼ばれて来たのか？,"I could sense you back in Dipan.
Did Freya call you here?",,2,7,1351,1351,,
Rufus,別って？,Alternate future?,,2,8,1351,1354,,
Lenneth,ラグナロクの後…オーディンがいない世界だ,"The world after Ragnarok, where Odin is
no more.",,2,9,1351,1355,,
Hrist,なるほど…,I see.,,2,10,1351,1356,1285,
Lenneth,私でなく レザードが…,"Lezard's visit, not mine.",,2,7,1351,1351,621,2
Lenneth,いいえ…,No.,,2,12,1351,1352,,
Hrist,ディパンの城にあった時間〓御〓置と何か関係があるのか？,"So, I take it we owe this visit to the
time machine in Dipan Castle?",,2,13,1351,1361,,
Lenneth,シルメリアは…,Silmeria.,,2,14,1351,1371,,
Lenneth,私はヴァルキリーではない創造神レナス <PART> ――,"I am not the valkyrie you know. I am
Lenneth the creator.","",2,15,1351,1362,,
Brahms,…っ,...!,,2,16,1351,1363,,
Brahms,どのようにだ？,Why is that?,,2,17,1351,1367,,
Hrist,…人間が近づけぬよう封〓したつもりでいたが やはり破壊しておくべきだったか,"I sealed off the machine to keep humans
away, but I should have destroyed it.","",2,18,1351,1366,,
,ERROR！！（v190）,ERROR!!(v190),,3,1,1351,2366,39 47 49 81 83 87 89 101 103 109 111 113 135 139 167 173 189 197 233 243 253 255 265 273 283 313 319 339 361 371 423 557 565 571 579 589 599 1009 1155 1159 1165 1179 1181 1183 1191 1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1335 1337 1353 1357 1387,
