speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
Dog Silmeria,…久しぶり,It's been a while.,,1,1,1371,2745,1317,
Dog Silmeria,…〓を見ているよう,It's like looking in a mirror...,,1,2,1371,2740,1317,
Dog Silmeria,あなた… 変わったわ…,Alicia...you've changed.,,1,3,1371,2741,,
Dog Silmeria,むちっと,Plumply.,,1,4,1371,2743,,
Dog Silmeria,バカを騙せるようになったのね,I see you can manipulate losers now.,,1,5,1371,2744,,
Lord of the Undead,シルメリア！,Silmeria!,,1,6,1371,2746,1317 1335,
Lord of the Undead,また <PART> “死”を… <PART> 感じる <PART> ――,I feel <PART> mortal <PART> again.,,1,7,1371,2747,,
,イベントマップ,EVENT_MAP,,2,1,1371,2749,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1347 1351 1353 1357 1359 1361 1363 1365 1367 1369 1375 1377 1379 1387 1389,not displayed by the event script
,犬シルメリア,Dog Silmeria,,2,2,1371,2750,,not displayed by the event script
,不死者王,Lord of the Undead,,2,3,1371,2751,1367 1375,not displayed by the event script
