speaker,original_jp,original_en,translated,scene,scene_line,resource,message_id,also_shown_in,notes
,この地は 強大な力を得てしまったがために居るべき場所を無くしてしまった者の集うところ,"This land is a place for those estranged
as a result of their immense strength.",,1,1,1347,1,,
,〓もまた… <PART> 過ぎたる力によって世界を追われた存在なのか？,"Have you... <PART> also been driven away
from your world?",,1,2,1347,2,,
Alicia,凄い… <PART> 四宝の力に〓敵する…,"I am in awe. <PART>
A power equal to...",,1,3,1347,3,,
Alicia,ううん <PART> 全ての四宝を〓せたものすら軽く〓〓するほどの力が感じられるわ,"No, <PART> exceeding that of the Four Treasures...
I can sense such a power from you.",,1,4,1347,4,,
Alicia,こんな事って…,How can this be?,,1,5,1347,5,,
Ethereal Queen,さすれば この地に〓等の居場所を作り出してやろう,"If you comply, I shall create a place
for you all in this land.",,1,6,1347,6,,
Alicia,私達は 管理者であった神族達の手を離れ今ようやく一人で歩き始めたところ,"We have finally freed ourselves from
the hands of the gods.",,1,7,1347,7,,
Alicia,たとえ貴女が如何なる存在であろうと貴女の〓護は必要ありません,"No matter how superior a being you may be,
we do not need your help or protection.",,1,8,1347,8,,
Ethereal Queen,我に逆らうか… <PART> よかろう <PART> それもまた一つの選択,"You dare defy me?
 <PART> If that is your choice, <PART> so be it.",,1,9,1347,9,,
Ethereal Queen,だが 自らが選んだ道であればこそそれによって起こる未来は…,"However, as you chose this path,
you have only yourself to blame.",,1,10,1347,10,,
Ethereal Queen,誰のせいにする事もできはしない！,Can you take responsibility for your choice?,,1,11,1347,11,,
,我が名はイセリア・クイーン新たなる訪問者達よ 〓等の名を我に〓げよ,"I am Ethereal Queen.
Visitors, tell me your names.",,1,12,1347,12,,
,ヴァルキリー <PART> が仲間に加わりました,Valkyrie <PART> has joined the party.,,2,1,1347,2759,,
,この… <PART> 私が… <PART> 敗れるとは…,This... <PART> cannot... <PART> be...,,2,2,1347,2752,,
Ethereal Queen,あの者も…,to defeat the One...,,2,3,1347,2753,,
Ethereal Queen,お前達ならば… <PART> もしや…,You may have what it takes...,,2,4,1347,2754,,
,それほどの力を得て… <PART> お前達は何を望む…,What will you do... <PART> with all the power you hold...?,,2,5,1347,2755,,
,イベントマップ,EVENT_MAP,,3,1,1347,2756,1195 1199 1201 1203 1205 1207 1209 1211 1213 1215 1217 1219 1221 1223 1225 1227 1231 1233 1235 1237 1239 1245 1247 1251 1253 1255 1257 1261 1263 1265 1267 1269 1271 1273 1275 1277 1279 1281 1283 1285 1287 1289 1291 1293 1295 1297 1299 1301 1303 1305 1307 1309 1311 1313 1315 1317 1321 1323 1325 1335 1337 1339 1341 1343 1345 1351 1353 1357 1359 1361 1363 1365 1367 1369 1371 1375 1377 1379 1387 1389,not displayed by the event script
,アリーシャ,Alicia,,3,2,1347,2757,1149 1195 1199 1201 1203 1209 1211 1213 1217 1219 1221 1227 1231 1233 1237 1239 1245 1247 1251 1253 1255 1261 1263 1269 1277 1281 1283 1287 1289 1291 1295 1303 1305 1307 1309 1311 1313 1317 1321 1335 1339 1341 1345 1357 1359 1361 1363 1365,not displayed by the event script
,イセリア・クイーン,Ethereal Queen,,3,3,1347,2758,1149,not displayed by the event script
