scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1239,33,2528,180,0,,Alicia,Where are we?,…ここは？,,,primary
1,2,1239,1,2828,180,1,,Rufus,Did the castle collapse?,城が崩れたのか？,,,
1,3,1239,2,3380,180,3,,Lezard,"It was a teleportation spell.
Alicia, Your Majesty.",〓送方陣にございますアリーシャ様 <PART> ――,,,
2,1,1239,41,4936,180,5,,Alicia,And you are...?,…あなたは？,,,primary
2,2,1239,42,5072,180,6,,Lezard,Lezard.,レザード…,,,primary
2,3,1239,4,6004,180,8,,Lezard,"I had been assisting the Three Mages
in their research as an apprentice.",〓者様方の下で研究のお手伝いをさせていただいておりました,,,
2,4,1239,5,6336,180,9,,Alicia,"I'm sorry, but why did you rescue us?",なぜ私達を逃がしてくれたのです？,,,
2,5,1239,6,6552,180,10,,Lezard,"I thought you, Princess, could put a
stop to the king's dangerous research.",アリーシャ様なら 王の危〓な研究をやめさせられると思いました,,,
2,6,1239,7,7640,180,11,,Alicia,"Could you tell me more about this
dangerous research?",その危〓な研究の事 <PART> ―― <PART> 聞かせてもらえますか？,,,
2,7,1239,8,8436,180,12,,Lezard,The king...,王は <PART> ――,,,duplicate
2,8,1239,9,8628,180,13,,Lezard,"is seeking to transcend this mortal coil
by creating a closed timeline.",閉じた時間〓を作り 死の運命から逃れる事を望んでいます,,,primary
2,9,1239,11,11036,180,15,,Lezard,"In other words, independence from the gods.",―― <PART> 〓ち 神々との決別,,,primary
2,10,1239,12,11904,180,16,,Silmeria,"That is beyond transcendence. What he seeks
is a power possessed by Odin alone.",〓相転〓とも違う オーディンすら持たぬ術を得ようというのか…,,,
2,11,1239,13,12060,180,17,,Silmeria,Is that why they need the Dragon Orb?,そのためにドラゴンオーブを？,,,
2,12,1239,14,12180,180,18,,Lezard,"That was their conclusion...following
countless failed experiments on elves and
the undead.",不死者やエルフで実〓をくり返し失敗を重ね たどり着いた結論です,,,
2,13,1239,15,12660,180,19,,Rufus,Damn...,クッ…,,,
