scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1191,11,1944,,,,,ERRORv,ERR0R！！（v190）,,
1,2,1191,14,2336,,,,,ERRORv,ERR0R！！（v192）,,
1,3,1191,15,2472,,,,,ERRORv,ERR0R！！（v191）,,
1,4,1191,391,2608,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,
1,5,1191,392,2756,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,
1,6,1191,393,2904,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,
1,7,1191,394,3052,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,
1,8,1191,395,3200,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,
1,9,1191,396,3348,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,
1,10,1191,397,3496,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,
1,11,1191,398,3644,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,
1,12,1191,399,3792,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,
1,13,1191,400,3940,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,
1,14,1191,401,4088,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,
1,15,1191,402,4236,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,
1,16,1191,403,4384,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,
1,17,1191,404,4532,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,
1,18,1191,405,4680,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,
1,19,1191,406,4828,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,
1,20,1191,407,4976,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,
1,21,1191,408,5124,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,
1,22,1191,409,5272,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,
