scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1305,2752,13504,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
1,2,1305,2753,13992,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
1,3,1305,2754,14524,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
1,4,1305,2755,15012,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
1,5,1305,2756,15788,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
1,6,1305,2757,16512,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
1,7,1305,2758,16900,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
1,8,1305,2759,17228,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
1,9,1305,2760,17616,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
2,1,1305,1255,23664,590,0,,Alicia,"Do you think we'll be able to break the
seal?",この封印… 私達に解けるでしょうか？,,,
2,2,1305,1256,24352,590,1,,Rufus,"We can worry about him later, for now we
need to take the Dragon Orb.",この際 そいつは後にしてドラゴンオーブだけ持って行こう,,,
2,3,1305,1257,24908,590,2,,Alicia,No! He's coming with us!,駄目よ 一緒に連れて行くわ,,,
2,4,1305,1258,25208,590,3,,Rufus,It's huge! How are we gonna get him out?,こんなデカいのを どうやって…,,,
2,5,1305,1259,25484,590,4,,Alicia,What if we use that?,これを使えば <PART> ――,,,
2,6,1305,1260,26076,590,5,,Rufus,Is that...?,これって…,,,
2,7,1305,1261,26316,590,6,,Alicia,"The Water Mirror. Silmeria told me about
it.",水〓よ シルメリアに聞いた事があるの,,,
2,8,1305,1262,26980,590,7,,Alicia,"With this mirror, you can talk to people far
away and transport things you put in it.",遠くの相手と話をしたり物を入れて〓送できるはずよ,,,
2,9,1305,1263,27100,590,8,,Arngrim,"So, if we were to jump in, we could all
go back to Midgard?",ここに〓び込めば みんなまとめてミッドガルドへ戻れるってわけか…,,,
2,10,1305,1264,27376,590,9,,Alicia,Then let's go.,急ぎましょう！,,,
2,11,1305,1298,28024,590,10,,Hrist,Halt!,待て！,,,
3,1,1305,1265,29744,590,11,,Arngrim,What are you doing here!?,まだ居やがったのか！？,,,
3,2,1305,1266,30032,590,12,,Hrist,"Stand down. I'm not here to fight.
I need your help.",騒ぐな ここで争うつもりはない力を惜りたいのだ,,,
3,3,1305,1267,30576,590,13,,Rufus,Nobody cares what you need.,そりゃ虫が良すぎやしねえか？,,,
3,4,1305,1268,30864,590,14,,Hrist,Even to save Silmeria?,シルメリアを救うためでもか？,,,
3,5,1305,1269,32308,590,15,,Hrist,"Odin wasn't the only one Lezard took
with him <PART> ---- <PART> he has Silmeria as well.",シルメリアはオーディン様とともにレザードに連れ去られているのだ,,,
3,6,1305,1270,34108,590,23,,Hrist,"Lezard has created a new world outside
of Yggdrasil and fled there.",レザードは〓グドラシルの外に新世界を創造し その地に逃れている,,,
3,7,1305,1271,36076,590,24,,Alicia,A new world?,新世界…,,,
3,8,1305,1272,36592,590,25,,Lezard,The king...,王は <PART> ――,,,duplicate
3,9,1305,1273,36712,590,26,,Lezard,"is seeking to transcend this mortal coil
by creating a closed timeline.",閉じた時間〓を作り 死の運命から逃れる事を望んでいます,,,duplicate
3,10,1305,1274,36860,590,27,,Lezard,"A new world tree stemming from neither
the heavens, the underworld, nor the
world of mortals.",神界 人間界 冥界 そのどれにも〓さぬ新たなる世界樹の創造 <PART> ――,,,duplicate
3,11,1305,1275,37176,590,28,,Lezard,"In other words, independence from the gods.",―― <PART> 〓ち 神々との決別,,,duplicate
3,12,1305,1288,41784,590,16,,Rufus,We're not fools. You can't trick us that easily!,…そんなデタラメで騙されねぇぞ！,,,
3,13,1305,1276,42468,590,20,,Rufus,...!,！,,,duplicate
3,14,1305,1289,42972,590,17,,Hrist,What? Didn't you see it for yourselves?,お前達… 見てなかったのか？,,,
3,15,1305,1290,43116,590,18,,Rufus,"Well, we were a little busy at the time.",あいにくそんな余〓はなかったからな,,,
3,16,1305,1291,43236,590,19,,Hrist,"But you must have seen Lezard use a
divine technique against Odin?",だがレザードがオーディン様に神の技を発動したのは見たのだろう？,,,
3,17,1305,1295,43624,590,21,,Hrist,"It is a magick which cannot naturally be
used by humans <PART> ---- <PART> unless they have the
necessary knowledge and power.",本来 人間には〓し得ぬ技ではあるが知〓と力が揃えば不可能ではないらしい,,,
3,18,1305,1292,44332,590,22,,Hrist,"The knowledge in the Philosopher's Stone
and the power of Silmeria.",〓者の石が及ぼす知〓とシルメリアの魂の力…,,,
3,19,1305,1278,45588,590,29,,Alicia,"So it's true. They did it. They
completed their research in Dipan.",やはり… ディパンの研究は完成していたのですね,,,
3,20,1305,1279,46348,590,30,,Hrist,Yes.,そのようだ…,,,duplicate
3,21,1305,1280,46624,590,31,,Hrist,"He's probably figured out the
Sovereign's Rite as well.",おそらくあの者は“王呼の秘法”も会得しているだろう,,,
3,22,1305,1281,46920,590,32,,Rufus,We'll have our hands full.,…強敵だな,,,
3,23,1305,1282,47040,590,33,,Arngrim,"Hey, are you thinking about going?",お前… 一緒に行く気か？,,,
3,24,1305,1283,47192,590,34,,Rufus,Why wouldn't I?,当然だろ？,,,
3,25,1305,1284,47468,590,35,,Rufus,"I don't care what happens to Odin, but I
can't let that madman run wild!",オーディンがどうなろうと構わないけどあんな危ねえ奴を放っておけるか！,,,
3,26,1305,1293,47780,590,36,,Hrist,Agreed.,頼もしい…,,,
3,27,1305,1294,47924,590,37,,Alicia,"Release Brahms from his prison, and
return the Dragon Orb <PART> ----",ブラムスの封印を解いてくださいそしてドラゴンオーブも <PART> ――,,,
3,28,1305,1285,49368,590,38,,Alicia,those are our conditions.,―― <PART> それが〓件です,,,
3,29,1305,1286,50044,590,39,,Freya,Humans negotiating with gods?,人間が神と〓け引きとは <PART> ――,,,
3,30,1305,1287,50912,590,40,,Freya,Never!,…許せないッ！,,,
