scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1179,2365,2368,,,,,ERRORv,ERR0R！！（v190）,,
1,2,1179,2368,2760,,,,,ERRORv,ERR0R！！（v192）,,
1,3,1179,2369,2896,,,,,ERRORv,ERR0R！！（v191）,,
1,4,1179,2742,3032,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,
1,5,1179,2743,3180,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,
1,6,1179,2744,3328,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,
1,7,1179,2745,3476,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,
1,8,1179,2746,3624,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,
1,9,1179,2747,3772,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,
1,10,1179,2748,3920,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,
1,11,1179,2749,4068,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,
1,12,1179,2750,4216,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,
1,13,1179,2751,4364,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,
1,14,1179,2752,4512,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,
1,15,1179,2753,4660,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,
1,16,1179,2754,4808,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,
1,17,1179,2755,4956,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,
1,18,1179,2756,5104,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,
1,19,1179,2757,5252,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,
1,20,1179,2758,5400,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,
1,21,1179,2759,5548,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,
1,22,1179,2760,5696,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,
