scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1219,1,3628,50,0,,Silmeria,( It's over there. ),（ あそこよ ）,,,
1,2,1219,2,4620,50,1,,Silmeria,"( A hidden underground passage built by
Dipan's royal family long ago... )",（ ディパン王家が遠い昔に作った秘〓の地下道よ ）,,,
1,3,1219,22,5192,50,2,,Silmeria,( At the cost of countless lives. ),（ <PART> ―― <PART> 多くの犠牲を払ってね ）,,,
1,4,1219,3,6416,50,4,,Alicia,It seems that way.,…そのようです,,,
1,5,1219,4,6832,50,5,,Rufus,"What do you mean, ""seems""?",そのようって…,,,
1,6,1219,5,6996,50,6,,Rufus,Is there something you're not telling me?,俺を騙してるんじゃないだろうな？,,,
1,7,1219,14,7616,50,7,,Silmeria,( Don't tell him. ),（ 放っておきなさい ）,,,
1,8,1219,6,9060,50,8,,Rufus,Are you listening to me?,聞いてるのかッ！？,,,
1,9,1219,7,13828,50,11,,Silmeria,My einherjar!,エインフェリアよ <PART> ――,,,primary
1,10,1219,8,13984,50,12,,Silmeria,"Come now to fight alongside me for
the sake of Midgard!",今しばらくミッドガルドのために共に戦ってはくれぬか？,,,
1,11,1219,9,14624,50,13,,Silmeria,You know of what I speak.,話はわかっていよう…,,,
1,12,1219,10,15568,50,14,,Einherjar C,"( Let me out, too!
I'll fight all you want! )",（ 俺も外へ出してくれ！いくらでも戦ってやるぜ！ ）,,,
1,13,1219,11,16580,50,15,,Einherjar B,( Same for me! ),（ わしもだ！ ）,,,
1,14,1219,12,16712,50,16,,Einherjar A,"( I, as well! )",（ 私だって！ ）,,,
1,15,1219,13,16904,50,17,,Silmeria,Be silent!,静まりなさい！,,,
1,16,1219,17,20400,50,18,,Silmeria,"There will come a time when each of
your powers are needed.",時が来れば いずれあなた達にも力を惜りる事になろう <PART> ――,,,
1,17,1219,18,26144,50,20,,Rufus,I don't believe it...,あんた まさか…,,,
1,18,1219,15,34544,50,9,,Rufus,...!,！,,,duplicate
1,19,1219,19,41860,50,3,,Rufus,"So this will take us all the way to Dipan, huh?",ここから歩いてディパンヘ渡れるのか？,,,
1,20,1219,20,45100,50,10,,Rufus,...!,……！,,,duplicate
1,21,1219,21,47120,50,21,,Alicia,We should keep pushing on.,…先を急ぎましょう,,,
1,22,1219,23,60712,50,19,,Silmeria,"I'll call for you. Until then,
wait in here.",何かあれば呼ぶからそれまでここにいてちょうだい,,,
2,1,1219,2758,76020,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
2,2,1219,2759,76508,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
2,3,1219,2760,77040,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
2,4,1219,2761,77528,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
2,5,1219,2762,78304,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
2,6,1219,2763,79028,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
2,7,1219,2764,79416,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
2,8,1219,2765,79744,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
2,9,1219,2766,80132,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
3,1,1219,2360,85792,,,,,ERRORv,ERROR！！（v190）,,,primary
3,2,1219,2361,85928,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,3,1219,2362,86064,,,,,ERRORv,ERROR！！（v191）,,,duplicate
4,1,1219,26,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
4,2,1219,27,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,duplicate
4,3,1219,28,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,primary
4,4,1219,29,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,duplicate
4,5,1219,30,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,duplicate
4,6,1219,2366,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
4,7,1219,2752,,,,,,Silmeria,シルメリア,,not displayed by the event script,duplicate
4,8,1219,2753,,,,,,Alicia,アリーシャ,,not displayed by the event script,primary
4,9,1219,2754,,,,,,Rufus,ルーファス,,not displayed by the event script,primary
4,10,1219,2755,,,,,,Einherjar C,エインフェリアC,,not displayed by the event script,
4,11,1219,2756,,,,,,Einherjar B,エインフェリアB,,not displayed by the event script,
4,12,1219,2757,,,,,,Einherjar A,エインフェリアA,,not displayed by the event script,
