scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1251,1,2408,850,0,,Rufus,It's here! The orb!,あったぞ！ オーブだ！,,,
1,2,1251,2,3468,850,1,,Rufus,Amazing! Look at that glow!,すげーよ！ この輝き…,,,
1,3,1251,5,4120,850,2,,Rufus,"Hey, isn't anybody else excited about
this?",お前ら もっと喜んだらどうだよ！,,,
1,4,1251,29,4536,850,3,,Alicia,I am...,ええ…,,,
1,5,1251,3,4656,850,4,,Lezard,"That is not the Dragon Orb. It is a
sealstone formed by a geological anomaly.",それはドラゴンオーブではありません地〓の乱れにより生じる封印石です,,,
1,6,1251,8,5800,850,5,,Rufus,And what's that?,…何だよ そりゃ？,,,
1,7,1251,7,5920,850,6,,Lezard,A mass of energy.,精気の〓です,,,
1,8,1251,6,6172,850,7,,Lezard,"It is a substance without matter,
normally impalpable and invisible
to human senses.",本来 常人には見る事も〓る事もできないはずの非物〓ですが <PART> ――,,,
1,9,1251,9,7116,850,8,,Silmeria,"It resonates with my spiritual energy,
causing it to radiate visible light.",おそらく私の精神に呼応して目視が可能な光を放っているんでしょう,,,
1,10,1251,12,7960,850,9,,Silmeria,"Photons convert energy absorbed from
the roots of the world tree, Yggdrasil,
to light.",大地を支える〓グドラシルの根から放たれる力を〓収し 光に変えたのが光子,,,
1,11,1251,11,8080,850,10,,Silmeria,"Sealstones are residue formed from
the hardened ""sap"" that drips from
Yggdrasil's roots.",封印石は〓グドラシルの根から〓れ出て〓まった いわば〓のようなものね,,,
1,12,1251,10,8528,850,11,,Rufus,You mean like amber from Yggdrasil...,〓グドラシルのカスって事か…,,,
1,13,1251,13,8648,850,12,,Lezard,"Call it amber if you will. A sealstone
exerts power over the area it is placed.",カスとはいえ封印石は安置された場に力を与えます,,,
1,14,1251,14,9248,850,13,,Lezard,"It suppresses the actions of enemies
bound to this location and the
surrounding areas.",この場所と 周〓一〓に縁のある敵の動きを〓えてくれるでしょう,,,
1,15,1251,15,9912,850,14,,Rufus,"Then, how about if we take it with us
for protection?",じゃあ持って歩けばお守りになるのか？,,,
1,16,1251,16,10032,850,15,,Lezard,"Sealstones don't just affect enemies.
The bearer may also be subject to some change.",〓えられるのは敵ばかりではありません持つ者も何らかの影〓を受けるでしょう,,,
1,17,1251,17,10152,850,16,,Lezard,"If you were to carry it, Sir Rufus, then
the effects would be felt by all of us.",仮にルーファス殿が持つのなら行動を共にする我々にも です,,,
1,18,1251,18,10272,850,17,,Rufus,What kind of effects?,…どんな影〓だよ？,,,
1,19,1251,19,10488,850,18,,Lezard,"I'm afraid that's just it...
One cannot know until one tries.",さあ そればかりは…やってみなければわかりません,,,
1,20,1251,20,10776,850,19,,Dylan,"The tribe that guarded the Dragon Orb had
to be very familiar with these sealstones.",ドラゴンオーブを守護する一族はこの封印石の力を熟知していたはずだ,,,
1,21,1251,21,11272,850,20,,Rufus,"So, they used that knowledge in building
palaces to keep the Dragon Orb safe...",その知恵でもって ドラゴンオーブを安置する神殿を〓てたってのか…,,,
