scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,283,2341,2220,,,,,ERRORv,ERR0R！！（v190）,,
1,2,283,2344,2612,,,,,ERRORv,ERR0R！！（v192）,,
1,3,283,2345,2748,,,,,ERRORv,ERR0R！！（v191）,,
1,4,283,2742,2884,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,
1,5,283,2743,3032,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,
1,6,283,2744,3180,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,
1,7,283,2745,3328,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,
1,8,283,2746,3476,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,
1,9,283,2747,3624,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,
1,10,283,2748,3772,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,
1,11,283,2749,3920,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,
1,12,283,2750,4068,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,
1,13,283,2751,4216,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,
1,14,283,2752,4364,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,
1,15,283,2753,4512,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,
1,16,283,2754,4660,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,
1,17,283,2755,4808,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,
1,18,283,2756,4956,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,
1,19,283,2757,5104,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,
1,20,283,2758,5252,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,
1,21,283,2759,5400,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,
1,22,283,2760,5548,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,
1,23,283,2761,5696,,,,,Zunde <PART> has joined the party.,ザンデ <PART> が仲間に加わりました,,
1,24,283,2762,5844,,,,,Atrasia <PART> has joined the party.,アトレイシア <PART> が仲間に加わりました,,
1,25,283,2763,5992,,,,,Phyress <PART> has joined the party.,フィレス <PART> が仲間に加わりました,,
1,26,283,2764,6140,,,,,Chrystie <PART> has joined the party.,クリスティ <PART> が仲間に加わりました,,
1,27,283,2765,6288,,,,,Sha-kon <PART> has joined the party.,紗紺 <PART> が仲間に加わりました,,
1,28,283,2766,6436,,,,,Lylia <PART> has joined the party.,リリア <PART> が仲間に加わりました,,
1,29,283,2767,6584,,,,,Lydia <PART> has joined the party.,リディア <PART> が仲間に加わりました,,
1,30,283,2768,6732,,,,,Sophalla <PART> has joined the party.,ソファラ <PART> が仲間に加わりました,,
1,31,283,2769,6880,,,,,Millidia <PART> has joined the party.,ミリティア <PART> が仲間に加わりました,,
