scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,33,14,5528,,,,Boy,"Did you know? Dipan is lit by magic light,
so it's bright even after sunset. <PART> ---
If I were there, they'd probably
just make me study even later...",知ってる？ ディパンは魔法の光が街を〓らしているから〓もとっても明るいんだって！ <PART> まあ その分 遅くまで〓強しろって言われそうだけどね…,,
1,2,33,15,5620,,,,Boy,"I'd love to study magic in Dipan. There's
only so much you can learn in Solde.",ディパンで魔法の〓強したいなあ…ソルデみたいな街じゃ 学べる事も限られてるし,,
1,3,33,16,5912,,,,Gentleman,"I actually caught a glance of the guys
raiding the ships. <PART> ---
They looked more like mercenaries
than pirates to me.",実は俺 船を襲った奴ちょっとだけ見たんだけどさ <PART> 海賊っていうより傭兵みたいな格好してたんだよなあ…,,
1,4,33,17,6004,,,,Gentleman,"Pirates are the bearded guys who
wear the big hats, right?",海賊っていうと やっぱりデカイ〓を被った〓のオヤシっていう感じだよな？,,
1,5,33,18,6192,,,,Townsperson,"All the cargo is sunk!
I'm going to starve to death! <PART> ---
I wonder if another country is behind
this, trying to ruin Dipan's commerce.",〓〓が全て〓んじまったよこれじゃメシの食い上げだ！ <PART> もしかして ディパンの〓〓を潰そうとしてどっかの国が手引きしてるんじゃねえか？,,
1,6,33,19,6284,,,,Townsperson,"I need a way to put food on the table
until trade resumes. Curse those pirates!",〓〓が再開されるまで何とか食い繋ぐ手段を見つけにゃならん これも全て海賊のせいだ！,,
1,7,33,20,6472,,,,Gentleman,"This isn't good.
When exactly will the liners sail again? <PART> ---
It's costing me to store my cargo here.
If I don't get it to Dipan, I'll go broke.",ああ まいったな一体いつになったら定期船は復航するんだろうな <PART> 〓〓だって保管料がかかるんだディパンへ持って行けなきゃ大損だよ,,
1,8,33,21,6564,,,,Gentleman,"Solde needs Dipan's trade to thrive.
What will we do without it?",ソルデの〓栄は ディパンとの〓〓のお陰なんだそれなのに その〓〓ができないなんて…,,
1,9,33,22,7380,,,,Townsperson,"I think it's about time Dipan contacted
us with some kind of update. <PART> ---
What is King Barbarossa doing?
People there must be worried, too.",そろそろディパンから何かしらの連〓があってもいい頃だと思うんだがなあ <PART> バルバロッサ王は何をしているんだ？あっちの住人も困ってるだろうに,,
1,10,33,23,7472,,,,Townsperson,"Have they gotten rid of the pirates yet?
There was one big guy with a huge sword.",もう海賊は退治されたのか？ 何でもバカでかい剣を持った大男だったらしいが…,,
1,11,33,24,7932,,,,Townsperson,"It's no use <PART> ---- <PART> they don't tell us anything.
If only we had a land route, at least... <PART> ---",ダメだね ディパンから情報が入ってこないよせめて陸〓があれば話は別なんだろうけどねえ…,,
1,12,33,25,8380,,,,Gentleman,"Just as the ships were about to sail again,
Dipan declared a moratorium on travel. <PART> ---
What exactly is King Barbarossa thinking?
Solde will be ruined!",やっと船が復航したかと思ったら今度はディパンからの渡航〓否〓言だと <PART> 一体バルバロッサ王は何を考えてるんだこれじゃソルデが潰れちまう！,,
1,13,33,26,8472,,,,Gentleman,"If trade stays frozen, Solde's done for.
What the heck is Dipan thinking!?",このまま〓〓が止まれば ソルデは…くそっ！ 何考えてんだディパンは！,,
1,14,33,27,8752,,,,Townsperson,"They've suspended the liners again...
and just when they'd started up again, too. <PART> ---
Maybe Dipan will close off its borders.
Hah! Right, they'd never do that!",定期船 また差止めなんだとさ動いた途端に止まるなんて… 嫌な感じだねえ <PART> このままディパンは国〓を閉ざすつもりじゃ…ま まさかね そんなわけないよねえ,,
1,15,33,28,8844,,,,Townsperson,"What would Dipan close off its borders
for? Could it be...a war or something?",もし ディパンが国〓を閉ざすつもりなら…一体何のために？ まさか…戦争…かねえ…,,
1,16,33,29,9004,,,,Lady,"One ship actually left Dipan recently,
but now they've all stopped again.",ディパンから船が出たのよ 出たんだけど…これが最後の船だって…,,
1,17,33,30,9832,,,,Townsperson,"It's the first time Dipan's banned travel.
They're essentially ending foreign trade. <PART> ---
This kind of market is pretty much
a clear indication of war. <PART> ---
But who is there for them to fight?
None on Midgard can rival them.",ディパンからの渡航〓否〓言なんて初めてだ実〓他との国〓を閉ざしたようなもんじゃねえか <PART> こういう場合の相場ってのは大〓戦争と決まっているがよ <PART> 今更どこと戦するってんだ？ ミッドガルドじゃもう敵はいないだろうに,,
1,18,33,31,9924,,,,Townsperson,"I remember rumors about strange research
in Dipan, but is that related to the ban?",そういやディパンが怪しい研究をしてるって噂が流れてたが 渡航〓否と何か関係あるのかね？,,
