scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1281,2,10812,380,1,,Alicia,Father...,お父様…,,,primary
1,2,1281,37,11476,380,2,,Arngrim,We're not taking her with us?,連れて行くんじゃないのか？,,,
2,1,1281,6,14144,380,6,,Walther,"The only fool here is you, Battle Maiden!",〓はかなのはお前の方じゃ 戦乙女が <PART> ――,,,
2,2,1281,7,15672,380,7,,Gyne,We'll have to pass on becoming einherjar.,エインフェリアにされるなど願い下げだ！,,,
2,3,1281,9,21272,380,9,,Hrist,Ghoul powder.,グールパウダーか…,,,
2,4,1281,10,21656,380,10,,Hrist,"These mortals despise the gods so much
they'd rather become demons than face
their fate?",不死者と成り果ててまで逃れようとは…どいつもこいつも それほど神が〓いか,,,
2,5,1281,12,25092,380,13,,Dallas,And his heart's desire,そして 何よりも…,,,
2,6,1281,15,25716,380,16,,Dallas,"Walther told him he would need the
Sovereign's Rite.",そのためには“王呼の秘法”が必要だと王に進言したのはウ〓ルザだ…,,,
2,7,1281,17,26052,380,18,,Dallas,"A lost magick known only to Odin himself.
It's the system of valkyrie rebirth.",オーディンだけが使える失伝魔法…ヴァルキリーの転生システムだ…,,,
2,8,1281,20,27076,380,21,,Dallas,"Nevertheless, Walther and Gyne kept
insisting, and before long I found
myself caught up in it, too.",それでも… ウ〓ルザとガインは〓し進めた結果的に〓も加〓してしまった…,,,
2,9,1281,24,28752,380,25,,Dallas,"The one who advised the king to send you
away <PART> ---- <PART> it was me.",…〓を遠くへやるよう王に進言したのは この〓だ…,,,
2,10,1281,26,30048,380,27,,Dallas,Forgive me.,…許してほしい,,,duplicate
2,11,1281,34,34012,380,28,,Dallas,"Cursed Battle Maiden! If only it weren't
for you!",戦乙女！ 貴様さえいなければ！,,,
2,12,1281,27,38244,380,29,,Alicia,Dallas! Dallas!,ダレス！ ダレス！,,,
2,13,1281,28,41232,380,30,,Dylan,He's become a demon to the core.,心まで不死者となったか…,,,
2,14,1281,29,41628,380,31,,Rufus,Where are you going!?,どこへ行くんだ！？,,,
2,15,1281,30,41964,380,32,,Alicia,"I must go see my mother.
I'm sure she's somewhere in the castle.",お母様を迎えに…きっとまだ城に隠れているはずです,,,
2,16,1281,32,43356,380,34,,Silmeria,"But remember that even if we lose Dipan,
we still have to fight to save Midgard.",ディパンは負けても 私達にはまだミッドガルドを救う戦いが残されてる <PART> ――,,,
3,1,1281,3,46564,380,3,,Hrist,"Give them until nightfall. They can lick
their wounds in the meantime.",〓まで待ってやるそれまでせいぜい〓を〓め合え,,,
3,2,1281,4,46708,380,4,,Rufus,Curse you!,クソッ…,,,
3,3,1281,5,46828,380,5,,Hrist,"Pathetic. If these pass for mages in
Dipan, then it's a country of fools.",役立たずが… これが三〓者とはディパンもつくづく〓はかと言うほかない,,,
3,4,1281,8,46948,380,8,,Walther,Dallas! You don't need to suffer anymore...,ダレスよ 〓シも今に楽になれるぞよ…,,,
3,5,1281,11,47092,380,12,,Dallas,"that Dipan be free from tyranny and
enjoy eternal peace and prosperity.",ディパンが何者からも支配を受けず永遠の平和を〓受する事…,,,
3,6,1281,13,47388,380,14,,Dallas,that you could live as a complete person.,…アリーシャが完全な人間になる事…,,,
3,7,1281,16,48228,380,17,,Alicia,The Sovereign's...Rite?,王呼の… 秘法？,,,
3,8,1281,18,48348,380,19,,Alicia,"My father sacrificed all those innocent
people's lives just to complete that
shameful research?",お父様は… そんな大それた研究のために多くの命を犠牲にしていたというの？,,,
3,9,1281,19,48468,380,20,,Dallas,"It tore at his heart to sacrifice so
many for the experiments. He was a
compassionate king.",完成する見込みのない研究のための犠牲に最も心を痛めていたのも 他ならぬ王だ…,,,
3,10,1281,21,48612,380,22,,Dallas,"Being one of the Three Mages at such a
young age... I was consumed by vanity.",…若くして三〓者に〓せられた事で思い上がったとしか言いようがない,,,
3,11,1281,22,48744,380,23,,Alicia,"Enough, Dallas.",もういいわ ダレス…,,,
3,12,1281,23,48876,380,24,,Dallas,"Please, let me apologize for one last thing...",最後に一つだけ 謝らせてほしい…,,,
3,13,1281,25,49020,380,26,,Dallas,"I wanted you to be innocent of the
knowledge. So did your father <PART> ---- <PART> that's
why he agreed to it.",〓に…余計な心配をかけたくなかっただから 王も〓〓に同意してくれた…,,,
3,14,1281,31,51828,380,33,,Silmeria,I hope so.,だといいけど…,,,
3,15,1281,33,52036,380,35,,Silmeria,"Either way, we have to return to the
castle and prepare ourselves.",いずれにせよ城へ戻って〓分な備えをしなくては…,,,
3,16,1281,38,52656,380,0,,Alicia,No!!!,やめてーッ！,,,
3,17,1281,35,79644,380,11,,Dallas,It was the king's wish,王が望んだのは…,,,
3,18,1281,36,80860,380,15,,Dallas,That's all he wanted.,…ただそれだけだ,,,
4,1,1281,2761,105096,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
4,2,1281,2762,105584,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,primary
4,3,1281,2763,106116,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,primary
4,4,1281,2764,106604,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
4,5,1281,2765,107380,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
4,6,1281,2766,108104,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
4,7,1281,2767,108492,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
4,8,1281,2768,108820,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
4,9,1281,2769,109208,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
5,1,1281,2366,114804,,,,,ERRORv,ERROR！！（v190）,,,duplicate
5,2,1281,2367,114940,,,,,ERRORv,ERROR！！（v191）,,,duplicate
5,3,1281,2368,115076,,,,,ERRORv,ERROR！！（v191）,,,duplicate
6,1,1281,41,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
6,2,1281,42,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,duplicate
6,3,1281,43,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
6,4,1281,44,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,duplicate
6,5,1281,45,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,duplicate
6,6,1281,2372,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
6,7,1281,2752,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
6,8,1281,2753,,,,,,Arngrim,アリューゼ,,not displayed by the event script,duplicate
6,9,1281,2754,,,,,,Walther,ウォルザ,,not displayed by the event script,duplicate
6,10,1281,2755,,,,,,Gyne,ガイン,,not displayed by the event script,duplicate
6,11,1281,2756,,,,,,Hrist,アーリィ,,not displayed by the event script,duplicate
6,12,1281,2757,,,,,,Dallas,ダレス,,not displayed by the event script,duplicate
6,13,1281,2758,,,,,,Dylan,ディラン,,not displayed by the event script,primary
6,14,1281,2759,,,,,,Rufus,ルーファス,,not displayed by the event script,duplicate
6,15,1281,2760,,,,,,Silmeria,シルメリア,,not displayed by the event script,primary
