scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1149,150,1780,,,,,"If you see this on the RELEASE version and not
DEBUG mode, report as BUG. <PART>
---
",合体ヴァルキリー〓仮〓〓が使用可能になりました。,,,
1,2,1149,159,2004,,,,Ethereal Queen,"This land is a place for those estranged
as a result of their immense strength. <PART>
---
Have you also been driven away
from your world?",この地は 強大な力を得てしまったがために居るべき場所を無くしてしまった者の集うところ <PART> 〓もまた 過ぎたる力によって世界を追われた存在なのか？,,,
1,3,1149,160,2044,,,,Alicia,"I am in awe.
A power equal to... <PART>
---
No, exceeding that of the Four Treasures...
I can sense such a power from you. <PART>
---
How can this be?",凄い…四宝の力に〓敵する… <PART> ううん 全ての四宝を〓せたものすら軽く〓〓するほどの力が感じられるわ <PART> こんなことって…,,,
1,4,1149,161,2084,,,,Ethereal Queen,"I am Ethereal Queen.
Visitors, tell me your names. <PART>
---
If you comply, I shall create a place
for you all in this land.",我が名はイセリア・クイーン新たなる訪問者達よ 〓等の名を我に〓げよ <PART> さすれば 私がこの地に〓等の居場所を作り出してやろう,,,
1,5,1149,162,2124,,,,Ethereal Queen,"We have finally freed ourselves from
the hands of the gods. <PART>
---
No matter how superior a being you may be,
we do not need your help or protection.",私たちは 管理者であった神族達の手を離れ今ようやく一人で歩き始めたところ <PART> たとえ貴女が如何なる存在であろうと貴女の〓護は必要ありません,,,
1,6,1149,163,2172,,,,Ethereal Queen,"You dare defy me?
If that is your choice, so be it. <PART>
---
However, as you chose this path,
you have only yourself to blame. <PART>
---
Can you take responsibility for your choice?",我に逆らうか…よかろう それもまた一つの選択 <PART> だが 自らが選んだ道であればこそそれによって起こる未来は <PART> 誰のせいにすることもできはしないその覚悟はあるか？,,,
1,7,1149,164,2340,,,,,This cannot be...,この私が敗れるとは…,,,
1,8,1149,165,2380,,,,,"What will you do with all the power you hold?
You may have what it takes... <PART>
---
to defeat the One...",それほどの力を得て お前たちは何を望む…お前たちならば… もしや… <PART> あの者も…,,,
2,1,1149,1,,,,,,,,,not displayed by the event script,
2,2,1149,166,,,,,,Seraphic Gate,セラフィックゲート,,not displayed by the event script,duplicate
2,3,1149,167,,,,,,Ethereal Queen,イセリア・クイーン,,not displayed by the event script,primary
2,4,1149,168,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
