scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,243,13,11760,,,,,ERRORv,ERR0R！！（v190）,,
1,2,243,16,12152,,,,,ERRORv,ERR0R！！（v192）,,
1,3,243,17,12288,,,,,ERRORv,ERR0R！！（v191）,,
1,4,243,393,12424,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,
1,5,243,394,12572,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,
1,6,243,395,12720,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,
1,7,243,396,12868,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,
1,8,243,397,13016,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,
1,9,243,398,13164,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,
1,10,243,399,13312,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,
1,11,243,400,13460,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,
1,12,243,401,13608,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,
1,13,243,402,13756,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,
1,14,243,403,13904,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,
1,15,243,404,14052,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,
1,16,243,405,14200,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,
1,17,243,406,14348,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,
1,18,243,407,14496,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,
1,19,243,408,14644,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,
1,20,243,409,14792,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,
1,21,243,410,14940,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,
1,22,243,411,15088,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,
1,23,243,412,15236,,,,,Zunde <PART> has joined the party.,ザンデ <PART> が仲間に加わりました,,
1,24,243,413,15384,,,,,Atrasia <PART> has joined the party.,アトレイシア <PART> が仲間に加わりました,,
1,25,243,414,15532,,,,,Phyress <PART> has joined the party.,フィレス <PART> が仲間に加わりました,,
1,26,243,415,15680,,,,,Chrystie <PART> has joined the party.,クリスティ <PART> が仲間に加わりました,,
1,27,243,416,15828,,,,,Sha-kon <PART> has joined the party.,紗紺 <PART> が仲間に加わりました,,
1,28,243,417,15976,,,,,Lylia <PART> has joined the party.,リリア <PART> が仲間に加わりました,,
1,29,243,418,16124,,,,,Lydia <PART> has joined the party.,リディア <PART> が仲間に加わりました,,
1,30,243,419,16272,,,,,Sophalla <PART> has joined the party.,ソファラ <PART> が仲間に加わりました,,
1,31,243,420,16420,,,,,Millidia <PART> has joined the party.,ミリティア <PART> が仲間に加わりました,,
1,32,243,421,16568,,,,,Arcana <PART> has joined the party.,アルカナ <PART> が仲間に加わりました,,
1,33,243,422,16716,,,,,Ehrde <PART> has joined the party.,エルド <PART> が仲間に加わりました,,
1,34,243,423,16864,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
1,35,243,424,17012,,,,,Aegis <PART> has joined the party.,イージス <PART> が仲間に加わりました,,
1,36,243,425,17160,,,,,Psoron <PART> has joined the party.,ソロン <PART> が仲間に加わりました,,
1,37,243,426,17308,,,,,Khanon <PART> has joined the party.,カノン <PART> が仲間に加わりました,,
1,38,243,427,17456,,,,,Farant <PART> has joined the party.,ファーラント <PART> が仲間に加わりました,,
1,39,243,428,17604,,,,,Xehnon <PART> has joined the party.,ゼノン <PART> が仲間に加わりました,,
1,40,243,429,17752,,,,,Alm <PART> has joined the party.,アルム <PART> が仲間に加わりました,,
1,41,243,430,17900,,,,,Seluvia <PART> has joined the party.,セルヴィア <PART> が仲間に加わりました,,
1,42,243,431,18048,,,,,Masato <PART> has joined the party.,魔智 <PART> が仲間に加わりました,,
1,43,243,432,18196,,,,,Woltar <PART> has joined the party.,ウォルター <PART> が仲間に加わりました,,
1,44,243,259,19172,,,,Lwyn,Is it my turn now? I've waited an eternity.,やっと出番？ 待ちくたびれたわよ,,
1,45,243,260,19280,,,,Jessica,"If there's anyway I can serve you,
it would be my pleasure.",私でお役に立てるのならば喜んでお仕え致します,,
1,46,243,261,19388,,,,Richelle,"As long as I live, you shall have my sword.",命ある限り 貴方の〓とも槍ともなりましょう…,,
1,47,243,262,19496,,,,Fraudir,"So you need my strength, huh?
Alright, I guess I'll help you out.",私の力が必要なのね？いいわ 手伝ってあげる,,
1,48,243,263,19604,,,,Celes,My life is yours. Your wish is my command.,この命は貴方のもの 戦えというのなら戦うわ,,
1,49,243,264,19712,,,,Crescent,Ehlen...where is Ehlen?,エーレン… エーレンはどこ？,,
1,50,243,265,19820,,,,Sylphide,I'd give my life for peace in this world.,世界のためならば この命〓しくはありません,,
1,51,243,266,19928,,,,Tyrith,I'll let you see just what I can do.,私の力 見せてあげるわ,,
1,52,243,267,20036,,,,Circe,You want me to fight? I don't really mind.,戦うの？ まあいいけど,,
1,53,243,268,20144,,,,Rasheeka,"If you find me worthy, I will help you.",私で良ければ 力を〓すわ,,
1,54,243,269,20252,,,,Falx,"Sure, I'll lend you a hand.",いいぜ 手を〓してやるよ,,
1,55,243,270,20360,,,,Gerald,I shall use my powers to serve you.,蘇りし我が力 貴方のために使いましょう,,
1,56,243,271,20468,,,,Guilm,"I will gladly take up arms,
if the princess of Dipan so desires.",ディパンの王女のためならば今一度この剣を振るいましょう,,
1,57,243,272,20576,,,,Roland,"Don't worry, just leave it to me.",安心しろ 後は俺が何とかする,,
1,58,243,273,20684,,,,Ehlen,"If I can help, then by all means, I will.",私の力が貴方の役に立つというのであれば,,
1,59,243,274,20792,,,,Adonis,Hmph! It's about time you came!,ふん！ やっと俺に頼る気になったか？,,
1,60,243,275,20900,,,,Aaron,It is my duty to protect.,俺に守れるものがあるのならば…,,
1,61,243,276,21008,,,,Dyn,I will save Midgard from danger!,ミッドガルドの危機は俺が救う！,,
1,62,243,277,21116,,,,Kraad,It's been a while since I last fought.,久しぶりに 思い切り剣を振らせてもらうぜ,,
1,63,243,278,21224,,,,Zunde,"Alright! My time to shine, baby!",よっしゃあ！ 出番来た来たー！,,
1,64,243,279,21332,,,,Atrasia,"I despise the gods, but you I trust.",神は嫌いだけど 貴方なら信じられる,,
1,65,243,280,21440,,,,Phyress,"I'll come out, but I better look young!",外に出すなら 若い姿でお願いね～,,
1,66,243,281,21548,,,,Chrystie,I'm finally out! Took you long enough!,やあっと出られた～ もう呼ぶの遅過ぎー！,,
1,67,243,282,21656,,,,Sha-kon,Do you have what I need for my research?,なに？ 出番？ 研究材料に適したヤツはいる？,,
1,68,243,283,21764,,,,Lylia,"I never thought I'd have another chance
to walk these lands again.",こうして再びこの地に〓い戻ろうとは思いもしませんでした…,,
1,69,243,284,21872,,,,Lydia,Use my power as you like.,この力 好きに使ってちょうだい,,
1,70,243,285,21980,,,,Sophalla,How much longer must I fight?,また戦うのねいつまで弓を取ればいいのかしら,,
1,71,243,286,22088,,,,Millidia,Battle? I'm not afraid!,戦いですか？ …大丈夫 怖くは無いです,,
1,72,243,287,22196,,,,Arcana,"Let's do it, I love a good fight.",いいわ 一緒に戦いましょ,,
1,73,243,288,22304,,,,Ehrde,I smell blood... This could be fun.,血の〓いがするな …楽しくなりそうだ,,
1,74,243,289,22412,,,,Mithra,"If you see this even though you've
seen event 5, it is a bug. <PART> ---",イベント〓番を見たにも関わらずこれが出たらバグです。 <PART> 報告をお願いします。,,
1,75,243,290,22520,,,,Aegis,I've never lost...on the surface.,地面の上でなら 負けはしねぇよ,,
1,76,243,291,22628,,,,Psoron,How long has it been? How is my research?,…今はいつだ？魔法の研究はどのくらい進んでる？,,
1,77,243,292,22736,,,,Khanon,"Hahaha, this body is mine again!
Allow me to indulge in it.",くく… 再び得たこの体存分に使わせてもらいましょうぞ,,
1,78,243,293,22844,,,,Farant,"If you wish to see the extent of my powers,
then place a foe before me!",俺の力が見たいのか？だったら敵を連れて来いよ！,,
1,79,243,294,22952,,,,Xehnon,"Do with me as you please.
You saved me, and I am yours to command.",思うように使ってくれて構わない私は貴方に救われたのだから,,
1,80,243,295,23060,,,,Alm,"So you want my help, eh?",おや 我が力を〓せと仰いますか,,
1,81,243,296,23168,,,,Seluvia,I will protect you as best I can.,可能な限り 貴方を〓護します,,
1,82,243,297,23276,,,,Masato,"If you want my power, you can have it.",力を〓せというなら〓すさ,,
1,83,243,298,23384,,,,Woltar,"I stand once more upon this ground?
Fate is a curious mistress.",またこの地に立つとは…運命とは何が起こるかわからんな,,
1,84,243,299,23496,,,,,A light warrior's soul emanates from the sword.,剣から軽戦士の思念が伝わってくる………,,
1,85,243,300,23596,,,,,A heavy warrior's soul emanates from the sword.,剣から重戦士の思念が伝わってくる………,,
1,86,243,301,23696,,,,,An archer's soul emanates from the bow.,弓から弓闘士の思念が伝わってくる………,,
1,87,243,302,23796,,,,,A sorcerer's soul emanates from the staff.,〓から魔術師の思念が伝わってくる………,,
1,88,243,306,23916,,,,,"Materialization is impossible
without Silmeria...",やっぱり シルメリアじゃないとマテリアライズはできないのね…,,
2,1,243,1,,,,,,,,,not displayed by the event script
2,2,243,303,,,,,,Perform materialization?,マテリアライズしますか〓,,not displayed by the event script
2,3,243,304,,,,,,Yes,はい,,not displayed by the event script
2,4,243,305,,,,,,No,いいえ,,not displayed by the event script
2,5,243,307,,,,,,Serdberg Mountain Ruins,セルドベルグ山岳遺跡,,not displayed by the event script
2,6,243,433,,,,,,Lwyn,ルイン,,not displayed by the event script
2,7,243,434,,,,,,Jessica,ジェシカ,,not displayed by the event script
2,8,243,435,,,,,,Richelle,リシェル,,not displayed by the event script
2,9,243,436,,,,,,Fraudir,フローディア,,not displayed by the event script
2,10,243,437,,,,,,Celes,セレス,,not displayed by the event script
2,11,243,438,,,,,,Crescent,クレセント,,not displayed by the event script
2,12,243,439,,,,,,Sylphide,シルフィード,,not displayed by the event script
2,13,243,440,,,,,,Tyrith,ティリス,,not displayed by the event script
2,14,243,441,,,,,,Circe,キルケ,,not displayed by the event script
2,15,243,442,,,,,,Rasheeka,ラシーカ,,not displayed by the event script
2,16,243,443,,,,,,Falx,ファルクス,,not displayed by the event script
2,17,243,444,,,,,,Gerald,ジェラルド,,not displayed by the event script
2,18,243,445,,,,,,Guilm,ギルム,,not displayed by the event script
2,19,243,446,,,,,,Roland,ローランド,,not displayed by the event script
2,20,243,447,,,,,,Ehlen,エーレン,,not displayed by the event script
2,21,243,448,,,,,,Adonis,アドニス,,not displayed by the event script
2,22,243,449,,,,,,Aaron,アーロン,,not displayed by the event script
2,23,243,450,,,,,,Dyn,ディーン,,not displayed by the event script
2,24,243,451,,,,,,Kraad,クラッド,,not displayed by the event script
2,25,243,452,,,,,,Zunde,ザンデ,,not displayed by the event script
2,26,243,453,,,,,,Atrasia,アトレイシア,,not displayed by the event script
2,27,243,454,,,,,,Phyress,フィレス,,not displayed by the event script
2,28,243,455,,,,,,Chrystie,クリスティ,,not displayed by the event script
2,29,243,456,,,,,,Sha-kon,紗紺,,not displayed by the event script
2,30,243,457,,,,,,Lylia,リリア,,not displayed by the event script
2,31,243,458,,,,,,Lydia,リディア,,not displayed by the event script
2,32,243,459,,,,,,Sophalla,ソファラ,,not displayed by the event script
2,33,243,460,,,,,,Millidia,ミリティア,,not displayed by the event script
2,34,243,461,,,,,,Arcana,アルカナ,,not displayed by the event script
2,35,243,462,,,,,,Ehrde,エルド,,not displayed by the event script
2,36,243,463,,,,,,Mithra,ミトラ,,not displayed by the event script
2,37,243,464,,,,,,Aegis,イージス,,not displayed by the event script
2,38,243,465,,,,,,Psoron,ソロン,,not displayed by the event script
2,39,243,466,,,,,,Khanon,カノン,,not displayed by the event script
2,40,243,467,,,,,,Farant,ファーラント,,not displayed by the event script
2,41,243,468,,,,,,Xehnon,ゼノン,,not displayed by the event script
2,42,243,469,,,,,,Alm,アルム,,not displayed by the event script
2,43,243,470,,,,,,Seluvia,セルヴィア,,not displayed by the event script
2,44,243,471,,,,,,Masato,魔智,,not displayed by the event script
2,45,243,472,,,,,,Woltar,ウォルター,,not displayed by the event script
