scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1245,30,1292,220,0,,Rufus,"Okay, kids. Break time.",…ちょっと〓もう,,,
1,2,1245,1,1412,220,1,,Rufus,"Why'd they keep it in such an out-of-
the-way place?",なんだってこんな面倒なとこに安置しやがったんだ…,,,
1,3,1245,2,1532,220,2,,Lezard,"So that it would not be plundered by the
gods or the undead, no doubt.",神々や不死者に奪われないようにとの配〓からでしょう,,,
1,4,1245,3,1652,220,3,,Lezard,"The orb is, in effect, the pillar that
supports Midgard.",オーブはミッドガルドを安定させるいわば支〓ですから,,,
1,5,1245,4,3024,220,4,,Lezard,"However, a place too secluded is bound
to invite the curiosity of mortals.",しかし思わせぶりな造りは かえって人の好〓心を〓るというもの…,,,
1,6,1245,5,4380,220,5,,Alicia,What in heavens is that!?,何ですか それ！？,,,
1,7,1245,6,4508,220,6,,Lezard,The remains of tomb raiders.,盗〓者の〓でしょう,,,
1,8,1245,7,5196,220,8,,Lezard,Sir Dylan?,…ディラン殿？,,,
1,9,1245,8,19904,220,9,,Arngrim,Sorry. Thought you were someone else.,…すまない 人違いだ,,,
1,10,1245,9,20192,220,10,,Dylan,Like who!?,何だと！？,,,
1,11,1245,10,20544,220,11,,Arngrim,"I just saw a monster dig in to a corpse
back there, so I'm a little on edge.",ついさっき化け物にやられた死体を見たばかりで 気が立ってた,,,
1,12,1245,11,21044,220,12,,Arngrim,"But I figure if you were a monster,
you'd have peeled off your skin by now.",もしあんたがそうならそろそろ化けの〓がはがれてるだろ…,,,
1,13,1245,12,22276,220,13,,Leone,Arngrim!,アリューゼ！,,,primary
1,14,1245,13,24824,220,15,,Arngrim,Just chatting with some colleagues.,…ご同業とちょっとモメただけだ,,,
1,15,1245,14,25112,220,16,,Dylan,Colleagues?,同業？,,,
1,16,1245,15,25264,220,17,,Arngrim,"You're treasure hunting too, right?",あんたらも宝探しだろ？,,,
1,17,1245,16,25728,220,18,,Dylan,How dare you!,無礼を言うなッ！,,,
1,18,1245,17,26016,220,19,,Dylan,"We are loyal subjects of Dipan!
Don't confuse us with plunderers like you!",我々はディパン公国の者だ！貴様ら盗〓者とは違う！,,,
1,19,1245,18,26632,220,20,,Leone,"How rude of us. As you so deftly imply,
we are indeed here to ""plunder"" treasure.",失礼したわね おっしゃる通り私達はここへ盗〓に来た者よ,,,
1,20,1245,19,27944,220,22,,Leone,"I'm Leone. This is my partner, Arngrim.",私はレオーネ この男はアリューゼよ,,,
1,21,1245,20,28552,220,23,,Leone,"It's even hairier in here than the
rumors suggest. What do you say we
team up?",この辺りは噂で聞いた以上に物騒ねよければご一緒願えないかしら？,,,
1,22,1245,21,29148,220,24,,Leone,"Of course, to make things fair, we'd
settle for a third.",もちろん〓物は〓半とは言わない〓対2でいいわ,,,
1,23,1245,22,30008,220,25,,Arngrim,"Hey, that's not the deal!",おい 話が違うぜ！,,,
1,24,1245,34,30704,220,26,,Dylan,"Forget it! We're not here to hunt for
treasure. Be off with you.",お断りだ！ そもそも我々は盗〓に来ているのではない,,,
1,25,1245,24,31236,220,27,,Alicia,Dylan!,ディラン！,,,
1,26,1245,25,31548,220,28,,Alicia,"They don't want what we want. What would
be the harm in teaming up?",目的が違うのですからご一緒していただいたほうが…,,,
1,27,1245,26,32096,220,29,,Dylan,But we barely know anything about them!,こんな素性の知れない連中と,,,
1,28,1245,27,33224,220,30,,Rufus,They could say the same about us.,お〓い様じゃねえの？,,,
1,29,1245,28,33700,220,31,,Dylan,...,…,,,duplicate
1,30,1245,35,35288,220,32,,Rufus,"Wake up, time to go!",さあ 行こうぜ！,,,
1,31,1245,33,55800,220,21,,Leone,"But we're actually mercenaries. We hunt
treasure to make ends meet in times of
peace.",本業は傭兵だけど この平和続き宝探しで〓口をしのいでるってわけ,,,
1,32,1245,31,57488,220,7,,Lezard,"They probably thought they'd find
treasure buried here.",ここに金〓〓宝が埋もれているとでも思っていたのでしょうか…,,,
1,33,1245,32,61088,220,14,,Leone,What's going on?,何があったの？,,,
2,1,1245,2758,80220,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
2,2,1245,2759,80708,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
2,3,1245,2760,81240,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
2,4,1245,2761,81728,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
2,5,1245,2762,82504,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
2,6,1245,2763,83228,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
2,7,1245,2764,83616,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
