scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1233,1,7316,150,0,,Alicia,Dallas?,…ダレス？,,,
1,2,1233,2,8928,150,1,,Alicia,"Dallas, it's you! It's really you!",ダレス！ やっぱりダレスね！,,,
1,3,1233,3,10184,150,2,,Dallas,Alicia? What are you doing here?,アリーシャ… どうしてここへ！？,,,
1,4,1233,39,11100,150,3,,Dallas,"This is no place for you.
You must leave right away!",…ここはまずい今すぐ出て行ったほうがいい,,,
2,1,1233,5,12648,150,4,,Alicia,What's wrong?,どうして？,,,duplicate
2,2,1233,6,12948,150,5,,Dallas,I can't say.,それは…,,,
2,3,1233,7,13068,150,6,,Rufus,"Why? Because of those damn experiments you're
performing?",人には言えない危ない研究をしてるからだろ？,,,
2,4,1233,31,14332,150,7,,Alicia,"Is it true, Dallas?
What I saw in the laboratory...",そうなのダレス？実〓〓のあれは…,,,
2,5,1233,8,15048,150,8,,Alicia,Did you really do that?,…あなた達の仕業なの？,,,
2,6,1233,9,15496,150,9,,Dallas,...,…,,,duplicate
2,7,1233,10,16296,150,10,,Dylan,"They have data on time, demons, and elves.",時間 不死者 エルフのデータ <PART> ――,,,
3,1,1233,38,18372,150,13,,Dylan,"Isn't that a bit extravagant for patching
monsters together?",化け物の材料にしちゃ高〓すぎやしないか？,,,
3,2,1233,34,18576,150,14,,Dylan,"Playing around with a treasure that was
hidden to preserve Midgard's eternal peace?",ミッドガルドの永遠の平和のために安置されている宝を利用するとは…,,,
3,3,1233,35,19584,150,15,,Dylan,"You who call yourselves mages must be aware
how dangerous that is!",〓者と呼ばれる貴様らが それがどんなに危〓な事か知らぬわけはあるまい！,,,
3,4,1233,11,21012,150,16,,Dallas,...,…,,,duplicate
3,5,1233,40,22076,150,17,,Alicia,"Are they right, Dallas?
Please, tell me. Is it true?",どうなの ダレス？黙ってないで〓えてちょうだい！,,,
3,6,1233,13,22636,150,18,,Silmeria,Answer me!,〓えなさい！,,,
3,7,1233,14,23356,150,19,,Silmeria,"The Dragon Orb is one of the Four Treasures,
and Odin seeks it as well!",ドラゴンオーブは四宝の一つオーディンも〓っている！,,,
3,8,1233,16,24664,150,20,,Rufus,What did you say?,なんだって！？,,,
3,9,1233,17,26064,150,22,,Dallas,Alicia...,アリーシャ…,,,primary
3,10,1233,18,26364,150,23,,Silmeria,"Just answer the question!
What is the king plotting?",いいから〓えなさい！王は何を〓んでいる？,,,
3,11,1233,19,26788,150,24,,Dallas,"King Barbarossa seeks power that will
allow him to oppose Odin.",…バルバロッサ王は オーディンに対抗する力の研究を進めている,,,
3,12,1233,20,27308,150,25,,Dallas,"But you should know <PART> ---- <PART>
---
",でも それは <PART> ――,,,
4,1,1233,37,30320,150,26,,Walther,"We swore to take the secret of our
research to our graves, Dallas!",我らが研究の秘〓は墓場まで持っていくと〓ったはずじゃ ダレス…,,,
4,2,1233,21,35812,150,27,,Silmeria,Foolish mortals! You underestimate the orb's power!,オーブの力を〓る愚かな人間ども <PART> ――,,,
4,3,1233,23,46980,150,30,,Alicia,...!,！,,,duplicate
4,4,1233,24,48496,150,32,,Barbarossa,"No one in this world has the right to
call me Father!",この世のなん人たりともワシを父と呼ぶ事は許さぬッ！,,,
4,5,1233,25,50696,150,33,,Barbarossa,"Now, to the dungeon with them!",この者ども 捕らえおけ,,,
4,6,1233,26,56940,150,34,,Barbarossa,Stop them!,逃がすな！,,,
4,7,1233,27,57228,150,35,,Walther,"Sir!
Yes!",はッ！はいッ！,,,
4,8,1233,41,60508,150,37,,Dallas,"Forgive me, Alicia...",許してくれアリーシャ…,,,
4,9,1233,29,61016,150,38,,Dallas,I was so close...,あと少しだったのに…,,,
4,10,1233,32,69696,150,12,,Dylan,Even the Dragon Orb.,その上 ドラゴンオーブまで…,,,
4,11,1233,33,69816,150,11,,Rufus,Elves!?,…エルフ！？,,,
4,12,1233,36,70340,150,28,,Alicia,"
---
Father!",…お父様ッ！,,,
4,13,1233,42,75148,150,29,,Barbarossa,Insolence!,無礼者ッ…,,,
4,14,1233,43,76048,150,31,,Barbarossa,My daughter is no more.,…我が娘は死んだ,,,
4,15,1233,44,76268,150,21,,Dallas,Forgive me.,許してくれ <PART> ――,,,primary
5,1,1233,2759,90912,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
5,2,1233,2760,91400,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
5,3,1233,2761,91932,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
5,4,1233,2762,92420,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
5,5,1233,2763,93196,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
5,6,1233,2764,93920,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
5,7,1233,2765,94308,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
5,8,1233,2766,94636,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
5,9,1233,2767,95024,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,primary
6,1,1233,930,100652,870,0,,Rufus,It's here.,あったぞ！,,,duplicate
7,1,1233,2337,108012,,,,,ERRORv,ERROR！！（v190）,,,duplicate
7,2,1233,2338,108148,,,,,ERRORv,ERROR！！（v191）,,,duplicate
7,3,1233,2339,108284,,,,,ERRORv,ERROR！！（v191）,,,duplicate
8,1,1233,47,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,primary
8,2,1233,48,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,primary
8,3,1233,49,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,primary
8,4,1233,50,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,primary
8,5,1233,51,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,primary
8,6,1233,2735,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
8,7,1233,2752,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
8,8,1233,2753,,,,,,Dallas,ダレス,,not displayed by the event script,primary
