scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,51,2,1372,,,,Townsperson,"You can clearly see the statue atop the
church from here. It's the Battle Maiden. <PART>
---
If a knockout like her is my escort,
you can sign me up for Valhalla! <PART>
---
No way I'm fighting as a warrior
of the gods after I die, though...",ここからだと 教会の女神像が良く見えるんだ戦乙女の姿を〓したってヤツだよ <PART> あんな〓人にヴァルハラへ連れて行って貫えるなら本望だよなあ <PART> ま 死んだ後まで 神の兵士として戦い続けるのはゴメンだけどね,,,
1,2,51,3,1464,,,,Townsperson,"I wonder what criteria they use
to pick einherjar, soldiers of the gods...",神の兵士たるエインフェリアってどんな〓準で選ばれるんだろうな,,,
1,3,51,4,2344,,,,Townsperson,"What's all the commotion by the pier?
Hmm... The market looked closed today, too.",港の方が騒がしいけど…何かあったのか？そういえば 今〓は〓も開かれてないみたいだなあ,,,
1,4,51,5,2656,,,,Townsperson,"A strange light appeared in the direction
of Dipan and scared my poor kitty!",ディパンの方角に変な光が現れてから猫が〓えちゃってダメなんだ…,,,
1,5,51,6,2876,,,,Townsperson,"Did you hear that weird rumor about Dipan?
They want to oppose the gods or something. <PART>
---
I mean, it would be incredible for mankind
to break free from their rule, <PART>
---
but we're talking about the gods here!
I have a bad feeling about this...",ディパンの怪しい噂ってヤツを聞いたか？神に対抗する研究をしているとか何とか… <PART> そりゃ 人が神の支配から逃れる事ができたら凄いとは思うけどさ… <PART> 相手は神様だろ？何だか嫌な〓感がするんだよな,,,
1,6,51,7,2968,,,,Townsperson,"If man becomes too powerful, at a certain
point there's bound to be punishment.",行き過ぎた力ってヤツにはいずれ罰が当たるんじゃないかな…,,,
1,7,51,8,3876,,,,Townsperson,"From utopia to lost city overnight...
The end of Dipan will doom Solde as well. <PART>
---
That's why I'm preparing to leave.
I have to go now and beat the rush...",一〓にして亡失都〓か…ディパン滅亡の影〓はソルデも免れない <PART> だから ここを出て行く準備をしているんだ多分皆もそうするだろうから 早めにね,,,
1,8,51,11,4392,,,,,There's something on the floor.,何か落ちているわ…,,,
1,9,51,13,4688,,,,,"T <PART> ime's goddess spins the thread,
 <PART> R <PART> ound and round the spiral loom.
",時の女神は〓を繰り <PART> 〓旋 <PART> の巡りを〓ぎ出す,,,
1,10,51,14,4744,,,,,"A part of a poem, perhaps?",…何かの〓の一部かしら？,,,
1,11,51,17,4944,,,,,"Gather ye the words and
come once more, when
the end has come.",詩文を〓えし旅人は終わりの時の <PART> 移 <PART> ろいを待ちて再び <PART> 〓処 <PART> を訪れよ,,,
1,12,51,18,5000,,,,,The words have changed.,…〓〓が変わっている,,,duplicate
1,13,51,15,5072,,,,,"From erstwhile friends
come divine blessings.",過ぎ去りし住人の後に神の〓みは密やかに息づく,,,
1,14,51,16,5128,,,,,The words have changed.,…〓〓が変わっている,,,primary
2,1,51,1,,,,,,Head outside,外へ,,not displayed by the event script,duplicate
2,2,51,9,,,,,,HRead,読む,,not displayed by the event script,primary
2,3,51,10,,,,,,HCheck,調べる,,not displayed by the event script,primary
2,4,51,12,,,,,,Acquired <PART> tri-Emblem,トライエンブレム <PART> を手に入れた,,not displayed by the event script,
2,5,51,357,,,,,,Solde,港町ゾルデ,,not displayed by the event script,duplicate
2,6,51,2760,,,,,,Townsperson,ゾルデ住人,,not displayed by the event script,duplicate
