scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,593,3,0,,,,,,,,,
1,2,593,4,0,,,,,,,,,
1,3,593,5,0,,,,,,,,,
1,4,593,6,0,,,,,,,,,
1,5,593,7,0,,,,,,,,,
1,6,593,8,0,,,,,,,,,
1,7,593,17,0,,,,,Turgen Mine,トゥルゲン鉱山,,,duplicate
1,8,593,18,0,,,,,Acquired <PART> Honeysuckle Dew,金銀花の露 <PART> を手に入れた,,,
1,9,593,19,0,,,,,Acquired <PART> Anointed Cloak,アノイントクローク <PART> を手に入れた,,,duplicate
1,10,593,20,0,,,,,,5000 OTH <PART> を手に入れた,,,
