scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1375,2740,4504,,,,Lord of the Undead,I feel... <PART> pain.,痛みを… <PART> 感じる…,,
1,2,1375,2748,5300,,,,Dog Arngrim,"Hey, <PART> are you alright...?",大丈夫か <PART> おい…,,
1,3,1375,2741,6352,,,,Lord of the Undead,We need to hurry. Lenneth is in danger.,急がねば <PART> レナスが危ない,,
1,4,1375,2749,6676,,,,Dog Rufus,Come on! <PART> That doesn't sound very undead!,しっかりしろよ <PART> 不死者らしくないぜ,,
1,5,1375,2742,7540,,,,Dog Rufus,"Yeah, sure. But what the heck can we do?
Look at the state we're in.",そうは言っても <PART> 今の俺達じゃ <PART> 同じ事の繰り返しだろ？,,
1,6,1375,2743,7880,,,,Lord of the Undead,"...If we hang out by the docks and try to score
some chicks, that will give us a new weapon.",…港町で <PART> もじもじしながらナンパをすれば <PART> 新たな戦力を生み出せる,,
1,7,1375,2744,8168,,,,Lord of the Undead,"When there's something you're afraid to say, <PART> pretend like you switched personalities!",言いにくい事は <PART> 人格が入れ〓わったふりをして言えば〓良しだ！,,
1,8,1375,2745,8892,,,,Dog Rufus,Are you sure that's the only way?,…そこまでしなきゃならないのか？,,
1,9,1375,2746,9592,,,,Lord of the Undead,Didn't you see for yourself?,お前も見ただろう！,,
1,10,1375,2747,10032,,,,Lord of the Undead,All men <PART> long to be deceived <PART> by those thunder thighs!,男はみんな… <PART> このフトモモに <PART> 騙されたいのだ！,,
1,11,1375,2750,13256,,,,Lord of the Undead,Today... <PART> I feel... <PART> mortal... <PART> Yet again.,今日も… <PART> また <PART> “死”を… <PART> 感じる <PART> 一一,,
2,1,1375,2751,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
2,2,1375,2752,,,,,,Lord of the Undead,不死者王,,not displayed by the event script
2,3,1375,2753,,,,,,Dog Arngrim,〓アリューゼ,,not displayed by the event script
2,4,1375,2754,,,,,,Dog Rufus,〓ルーファス,,not displayed by the event script
