scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,579,11,1416,,,,,ERRORv,ERROR！！（v190）,,,duplicate
1,2,579,14,1808,,,,,ERRORv,ERROR！！（v192）,,,duplicate
1,3,579,15,1944,,,,,ERRORv,ERROR！！（v191）,,,duplicate
1,4,579,392,2080,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,,primary
1,5,579,393,2228,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,,primary
1,6,579,394,2376,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,,primary
1,7,579,395,2524,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,,primary
1,8,579,396,2672,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,,primary
1,9,579,397,2820,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,,primary
1,10,579,398,2968,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,,primary
1,11,579,399,3116,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,,primary
1,12,579,400,3264,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,,primary
1,13,579,401,3412,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,,primary
1,14,579,402,3560,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,,primary
1,15,579,403,3708,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,,primary
1,16,579,404,3856,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,,primary
1,17,579,405,4004,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,,primary
1,18,579,406,4152,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,,primary
1,19,579,407,4300,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,,primary
1,20,579,408,4448,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,,primary
1,21,579,409,4596,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,,primary
1,22,579,410,4744,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,,primary
1,23,579,411,4892,,,,,Zunde <PART> has joined the party.,ザンデ <PART> が仲間に加わりました,,,primary
1,24,579,412,5040,,,,,Atrasia <PART> has joined the party.,アトレイシア <PART> が仲間に加わりました,,,primary
1,25,579,413,5188,,,,,Phyress <PART> has joined the party.,フィレス <PART> が仲間に加わりました,,,primary
1,26,579,414,5336,,,,,Chrystie <PART> has joined the party.,クリスティ <PART> が仲間に加わりました,,,primary
1,27,579,415,5484,,,,,Sha-kon <PART> has joined the party.,紗紺 <PART> が仲間に加わりました,,,primary
1,28,579,416,5632,,,,,Lylia <PART> has joined the party.,リリア <PART> が仲間に加わりました,,,primary
1,29,579,417,5780,,,,,Lydia <PART> has joined the party.,リディア <PART> が仲間に加わりました,,,primary
1,30,579,418,5928,,,,,Sophalla <PART> has joined the party.,ソファラ <PART> が仲間に加わりました,,,primary
1,31,579,419,6076,,,,,Millidia <PART> has joined the party.,ミリティア <PART> が仲間に加わりました,,,primary
1,32,579,420,6224,,,,,Arcana <PART> has joined the party.,アルカナ <PART> が仲間に加わりました,,,primary
1,33,579,421,6372,,,,,Ehrde <PART> has joined the party.,エルド <PART> が仲間に加わりました,,,primary
1,34,579,422,6520,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,primary
1,35,579,423,6668,,,,,Aegis <PART> has joined the party.,イージス <PART> が仲間に加わりました,,,primary
1,36,579,424,6816,,,,,Psoron <PART> has joined the party.,ソロン <PART> が仲間に加わりました,,,primary
1,37,579,425,6964,,,,,Khanon <PART> has joined the party.,カノン <PART> が仲間に加わりました,,,primary
1,38,579,426,7112,,,,,Farant <PART> has joined the party.,ファーラント <PART> が仲間に加わりました,,,primary
1,39,579,427,7260,,,,,Xehnon <PART> has joined the party.,ゼノン <PART> が仲間に加わりました,,,primary
1,40,579,428,7408,,,,,Alm <PART> has joined the party.,アルム <PART> が仲間に加わりました,,,primary
1,41,579,429,7556,,,,,Seluvia <PART> has joined the party.,セルヴィア <PART> が仲間に加わりました,,,primary
1,42,579,430,7704,,,,,Masato <PART> has joined the party.,魔智 <PART> が仲間に加わりました,,,primary
1,43,579,431,7852,,,,,Woltar <PART> has joined the party.,ウォルター <PART> が仲間に加わりました,,,primary
1,44,579,257,8828,,,,Lwyn,Is it my turn now? I've waited an eternity.,やっと出番？ 待ちくたびれたわよ,,,primary
1,45,579,258,8936,,,,Jessica,"If there's anyway I can serve you,
it would be my pleasure.",私でお役に立てるのならば喜んでお仕え致します,,,primary
1,46,579,259,9044,,,,Richelle,"As long as I live, you shall have my sword.",命ある限り 貴方の〓とも槍ともなりましょう…,,,primary
1,47,579,260,9152,,,,Fraudir,"So you need my strength, huh?
Alright, I guess I'll help you out.",私の力が必要なのね？いいわ 手伝ってあげる,,,primary
1,48,579,261,9260,,,,Celes,My life is yours. Your wish is my command.,この命は貴方のもの 戦えというのなら戦うわ,,,primary
1,49,579,262,9368,,,,Crescent,Ehlen...where is Ehlen?,エーレン… エーレンはどこ？,,,primary
1,50,579,263,9476,,,,Sylphide,I'd give my life for peace in this world.,世界のためならば この命〓しくはありません,,,primary
1,51,579,264,9584,,,,Tyrith,I'll let you see just what I can do.,私の力 見せてあげるわ,,,primary
1,52,579,265,9692,,,,Circe,You want me to fight? I don't really mind.,戦うの？ まあいいけど,,,primary
1,53,579,266,9800,,,,Rasheeka,"If you find me worthy, I will help you.",私で良ければ 力を〓すわ,,,primary
1,54,579,267,9908,,,,Falx,"Sure, I'll lend you a hand.",いいぜ 手を〓してやるよ,,,primary
1,55,579,268,10016,,,,Gerald,I shall use my powers to serve you.,蘇りし我が力 貴方のために使いましょう,,,primary
1,56,579,269,10124,,,,Guilm,"I will gladly take up arms,
if the princess of Dipan so desires.",ディパンの王女のためならば今一度この剣を振るいましょう,,,primary
1,57,579,270,10232,,,,Roland,"Don't worry, just leave it to me.",安心しろ 後は俺が何とかする,,,primary
1,58,579,271,10340,,,,Ehlen,"If I can help, then by all means, I will.",私の力が貴方の役に立つというのであれば,,,primary
1,59,579,272,10448,,,,Adonis,Hmph! It's about time you came!,ふん！ やっと俺に頼る気になったか？,,,primary
1,60,579,273,10556,,,,Aaron,It is my duty to protect.,俺に守れるものがあるのならば…,,,primary
1,61,579,274,10664,,,,Dyn,I will save Midgard from danger!,ミッドガルドの危機は俺が救う！,,,primary
1,62,579,275,10772,,,,Kraad,It's been a while since I last fought.,久しぶりに 思い切り剣を振らせてもらうぜ,,,primary
1,63,579,276,10880,,,,Zunde,"Alright! My time to shine, baby!",よっしゃあ！ 出番来た来たー！,,,primary
1,64,579,277,10988,,,,Atrasia,"I despise the gods, but you I trust.",神は嫌いだけど 貴方なら信じられる,,,primary
1,65,579,278,11096,,,,Phyress,"I'll come out, but I better look young!",外に出すなら 若い姿でお願いね～,,,primary
1,66,579,279,11204,,,,Chrystie,I'm finally out! Took you long enough!,やあっと出られた～ もう呼ぶの遅過ぎー！,,,primary
1,67,579,280,11312,,,,Sha-kon,Do you have what I need for my research?,なに？ 出番？ 研究材料に適したヤツはいる？,,,primary
1,68,579,281,11420,,,,Lylia,"I never thought I'd have another chance
to walk these lands again.",こうして再びこの地に〓い戻ろうとは思いもしませんでした…,,,primary
1,69,579,282,11528,,,,Lydia,Use my power as you like.,この力 好きに使ってちょうだい,,,primary
1,70,579,283,11636,,,,Sophalla,How much longer must I fight?,また戦うのねいつまで弓を取ればいいのかしら,,,primary
1,71,579,284,11744,,,,Millidia,Battle? I'm not afraid!,戦いですか？ …大丈夫 怖くは無いです,,,primary
1,72,579,285,11852,,,,Arcana,"Let's do it, I love a good fight.",いいわ 一緒に戦いましょ,,,primary
1,73,579,286,11960,,,,Ehrde,I smell blood... This could be fun.,血の〓いがするな …楽しくなりそうだ,,,primary
1,74,579,287,12068,,,,Mithra,"If you see this even though you've
seen event 5, it is a bug. <PART>
---
",イベント〓番を見たにも関わらずこれが出たらバグです。 <PART> 報告をお願いします。,,,primary
1,75,579,288,12176,,,,Aegis,I've never lost...on the surface.,地面の上でなら 負けはしねぇよ,,,primary
1,76,579,289,12284,,,,Psoron,How long has it been? How is my research?,…今はいつだ？魔法の研究はどのくらい進んでる？,,,primary
1,77,579,290,12392,,,,Khanon,"Hahaha, this body is mine again!
Allow me to indulge in it.",くく… 再び得たこの体存分に使わせてもらいましょうぞ,,,primary
1,78,579,291,12500,,,,Farant,"If you wish to see the extent of my powers,
then place a foe before me!",俺の力が見たいのか？だったら敵を連れて来いよ！,,,primary
1,79,579,292,12608,,,,Xehnon,"Do with me as you please.
You saved me, and I am yours to command.",思うように使ってくれて構わない私は貴方に救われたのだから,,,primary
1,80,579,293,12716,,,,Alm,"So you want my help, eh?",おや 我が力を〓せと仰いますか,,,primary
1,81,579,294,12824,,,,Seluvia,I will protect you as best I can.,可能な限り 貴方を〓護します,,,primary
1,82,579,295,12932,,,,Masato,"If you want my power, you can have it.",力を〓せというなら〓すさ,,,primary
1,83,579,296,13040,,,,Woltar,"I stand once more upon this ground?
Fate is a curious mistress.",またこの地に立つとは…運命とは何が起こるかわからんな,,,primary
1,84,579,297,13152,,,,,A light warrior's soul emanates from the sword.,剣から軽戦士の思念が伝わってくる………,,,primary
1,85,579,298,13252,,,,,A heavy warrior's soul emanates from the sword.,剣から重戦士の思念が伝わってくる………,,,primary
1,86,579,299,13352,,,,,An archer's soul emanates from the bow.,弓から弓闘士の思念が伝わってくる………,,,primary
1,87,579,300,13452,,,,,A sorcerer's soul emanates from the staff.,〓から魔術師の思念が伝わってくる………,,,primary
1,88,579,304,13572,,,,,"Materialization is impossible
without Silmeria...",やっぱり シルメリアじゃないとマテリアライズはできないのね…,,,primary
2,1,579,2,,,,,,,,,not displayed by the event script,
2,2,579,301,,,,,,Perform materialization?,マテリアライズしますか？,,not displayed by the event script,primary
2,3,579,302,,,,,,Yes,はい,,not displayed by the event script,primary
2,4,579,303,,,,,,No,いいえ,,not displayed by the event script,primary
2,5,579,305,,,,,,Chateau Obsession,昏き妄執の館,,not displayed by the event script,duplicate
2,6,579,391,,,,,,Acquired <PART> Silver Scales,シルバースケイル <PART> を手に入れた,,not displayed by the event script,
2,7,579,432,,,,,,Lwyn,ルイン,,not displayed by the event script,primary
2,8,579,433,,,,,,Jessica,ジェシカ,,not displayed by the event script,primary
2,9,579,434,,,,,,Richelle,リシェル,,not displayed by the event script,primary
2,10,579,435,,,,,,Fraudir,フローディア,,not displayed by the event script,primary
2,11,579,436,,,,,,Celes,セレス,,not displayed by the event script,primary
2,12,579,437,,,,,,Crescent,クレセント,,not displayed by the event script,primary
2,13,579,438,,,,,,Sylphide,シルフィード,,not displayed by the event script,primary
2,14,579,439,,,,,,Tyrith,ティリス,,not displayed by the event script,primary
2,15,579,440,,,,,,Circe,キルケ,,not displayed by the event script,primary
2,16,579,441,,,,,,Rasheeka,ラシーカ,,not displayed by the event script,primary
2,17,579,442,,,,,,Falx,ファルクス,,not displayed by the event script,primary
2,18,579,443,,,,,,Gerald,ジェラルド,,not displayed by the event script,primary
2,19,579,444,,,,,,Guilm,ギルム,,not displayed by the event script,primary
2,20,579,445,,,,,,Roland,ローランド,,not displayed by the event script,primary
2,21,579,446,,,,,,Ehlen,エーレン,,not displayed by the event script,primary
2,22,579,447,,,,,,Adonis,アドニス,,not displayed by the event script,primary
2,23,579,448,,,,,,Aaron,アーロン,,not displayed by the event script,primary
2,24,579,449,,,,,,Dyn,ディーン,,not displayed by the event script,primary
2,25,579,450,,,,,,Kraad,クラッド,,not displayed by the event script,primary
2,26,579,451,,,,,,Zunde,ザンデ,,not displayed by the event script,primary
2,27,579,452,,,,,,Atrasia,アトレイシア,,not displayed by the event script,primary
2,28,579,453,,,,,,Phyress,フィレス,,not displayed by the event script,primary
2,29,579,454,,,,,,Chrystie,クリスティ,,not displayed by the event script,primary
2,30,579,455,,,,,,Sha-kon,紗紺,,not displayed by the event script,primary
2,31,579,456,,,,,,Lylia,リリア,,not displayed by the event script,primary
2,32,579,457,,,,,,Lydia,リディア,,not displayed by the event script,primary
2,33,579,458,,,,,,Sophalla,ソファラ,,not displayed by the event script,primary
2,34,579,459,,,,,,Millidia,ミリティア,,not displayed by the event script,primary
2,35,579,460,,,,,,Arcana,アルカナ,,not displayed by the event script,primary
2,36,579,461,,,,,,Ehrde,エルド,,not displayed by the event script,primary
2,37,579,462,,,,,,Mithra,ミトラ,,not displayed by the event script,primary
2,38,579,463,,,,,,Aegis,イージス,,not displayed by the event script,primary
2,39,579,464,,,,,,Psoron,ソロン,,not displayed by the event script,primary
2,40,579,465,,,,,,Khanon,カノン,,not displayed by the event script,primary
2,41,579,466,,,,,,Farant,ファーラント,,not displayed by the event script,primary
2,42,579,467,,,,,,Xehnon,ゼノン,,not displayed by the event script,primary
2,43,579,468,,,,,,Alm,アルム,,not displayed by the event script,primary
2,44,579,469,,,,,,Seluvia,セルヴィア,,not displayed by the event script,primary
2,45,579,470,,,,,,Masato,魔智,,not displayed by the event script,primary
2,46,579,471,,,,,,Woltar,ウォルター,,not displayed by the event script,primary
