scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1195,37,4600,20,0,,Officer B,"Liner service cancelled today!
All departures suspended due to an
accident.",今日の定期船は欠航になります事故があって就航不能です！,O navio de hoje foi cancelado! Houve um acidente e não há como navegar!,
1,2,1195,23,5940,20,1,,Officer B,"I've said it a thousand times. There
are no plans to resume service!",何度も言っていますが当面 就航再開の見込みはありません！,Já disse várias vezes. Não há previsão de voltar a navegar!,
1,3,1195,1,7412,20,2,,Traveler,"Give me a break! You mean there are
no other ships?",ふざけるな！代わりの船はないのか？,Fala sério! Não há outro navio?,
1,4,1195,2,8172,20,3,,Officer B,No means no!,ないと言ったらない！,"Disse não, não é não!",
1,5,1195,3,8804,20,4,,Silmeria,( This is the work of Hrist. ),（ …アーリィの仕業ね ）,( Foi obra de Hrist. ),
1,6,1195,4,8924,20,5,,Alicia,"So, what should we do?",さあ どうするの？,"Então, o que faremos?",
1,7,1195,5,9044,20,6,,Silmeria,"( She may be lurking nearby. First
things first <PART> ---- <PART> we have to get out of
here. )",（ 近くに潜んでいるかもしれないひとまずここを出るのよ ）,"( Ela pode estar escondida por perto.
Primeiro <PART> ---- <PART> temos que sair daqui. )",
1,8,1195,36,9540,20,7,,Alicia,"Should we wait somewhere until they
start sailing again?",就航が再開するまでどこかで待つの？,Devemos esperar em algum lugar até os navios voltarem?,
1,9,1195,35,9660,20,8,,Silmeria,"( We don't have time. We'll use the
underground path. )",（ そんな悠長にしていられない地下道を使うわ ）,( Não podemos perder tempo. Usaremos a passagem subterrânea. ),
1,10,1195,30,10424,20,9,,Alicia,What underground path?,どこにそんなものが…,Onde haveria uma coisa dessas...,
1,11,1195,6,10544,20,10,,Silmeria,( Hold on! ),（ 待って！ ）,( Espere! ),
1,12,1195,7,10688,20,11,,Silmeria,"( Talk to the man over there and ask
him to come with us. )",（ あの男に声をかけて同行するよう誘いなさい ）,( Chame aquele homem e diga que venha conosco. ),
1,13,1195,8,11876,20,12,,Alicia,Which man?,…どの人？,...Qual homem?,
1,14,1195,10,13736,20,14,,Alicia,Why him?,…なぜ？,...Por que ele?,
1,15,1195,11,14372,20,16,,Alicia,I can't.,…できない,...Não posso.,
1,16,1195,12,15356,20,18,,Rufus,...?,…？,...?,
1,17,1195,13,15508,20,19,,Alicia,Ummm...,あの…,Hum...,
1,18,1195,14,15828,20,20,,Rufus,Can I help you?,…何か？,...Algo?,
1,19,1195,15,16392,20,21,,Alicia,"I, ummm, know a great way to
reach Dipan, and...",ディ… ディパンに行くいい方法を知っているのですが <PART> 一一,"Eu... sei um bom jeito de ir a Dipan, e...",
1,20,1195,16,16896,20,22,,Alicia,if you wouldn't mind coming...,よろしかったらご一緒にいかが <PART> 一一,"se não se importar, que tal vir...",
1,21,1195,17,17256,20,23,,Alicia,with...me.,でしょう か <PART> 一一,...comigo?,
1,22,1195,18,19848,20,25,,Silmeria,"Forgive me, I did not
introduce myself.",失礼 <PART> 一一 <PART> 申し遅れました,"Perdoe-me, não me apresentei.",
1,23,1195,19,20052,20,26,,Silmeria,"I am Alicia, Princess of the
Kingdom of Dipan.",私 ディパン国王の王女アリーシャと申します,"Sou Alicia, princesa do reino de Dipan.",
1,24,1195,20,20800,20,27,,Rufus,...!,！,...!,
1,25,1195,21,21532,20,28,,Silmeria,"I am concealing my identity for a reason.
It is imperative I return to Dipan
immediately.",わけあって身分を隠しておりますが急ぎディパンへ戻らねばならぬゆえ <PART> 一一,Oculto minha identidade por um motivo e preciso voltar a Dipan sem demora.,
1,26,1195,22,22052,20,29,,Silmeria,I am in need of an escort.,供を必要としております,Preciso de um acompanhante.,
1,27,1195,24,22600,20,30,,Silmeria,"Seeing you unfazed by the commotion, I
could tell you were a man of great caliber.",この混乱にも動じないあなた様のご器量を見込んでお頼み申します,"Como o senhor não se abalou, percebi seu grande valor e lhe apresento o pedido.",
1,28,1195,28,23360,20,31,,Silmeria,"Of course, you will be adequately compensated.
Will you accompany me?",もちろん相応の礼はご用意いたしますいかがでしょう？,"Claro, haverá recompensa adequada. Que tal nos acompanhar?",
1,29,1195,25,24592,20,32,,Rufus,Sounds fair.,…いいだろう,...Tudo bem.,
1,30,1195,26,24820,20,33,,Silmeria,Then follow me.,では早速 <PART> 一一,Então vamos.,
1,31,1195,29,25332,20,34,,Silmeria,"( The rest should be easy. Don't tell
him more than he needs to know. )",（ あとはうまくやるのよ余計な事は言わなくていいわ ）,( Eu cuido do resto. Não diga mais do que precisa. ),
1,32,1195,27,25612,20,35,,Alicia,Yeah...,…ええ,...Sim...,
1,33,1195,31,42384,20,13,,Silmeria,"( Who else could I be talking about?
That guy right there! )",（ あの男と言ったらあの男しかいないでしょ！ ）,( De quem mais eu falaria? Daquele homem ali! ),
