scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1311,2752,10608,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
1,2,1311,2753,11096,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
1,3,1311,2754,11628,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
1,4,1311,2755,12116,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
1,5,1311,2756,12892,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
1,6,1311,2757,13616,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
1,7,1311,2758,14004,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
1,8,1311,2759,14332,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
1,9,1311,2760,14720,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
2,1,1311,1184,27572,830,0,,Alicia,Finally!,…よかった,,,
2,2,1311,1187,27712,830,1,,Rufus,Okay. Let's do it.,さあ 頼むぜ！,,,
2,3,1311,1178,27856,830,2,,Alicia,Right.,ええ…,,,duplicate
2,4,1311,1188,34068,830,5,,Alicia,That's because it's my good luck charm.,だって私の幸運のお守りだもの…,,,primary
2,5,1311,1180,34280,830,6,,Rufus,I guess I can't argue with that.,御利〓バッチリだったな,,,
2,6,1311,1181,37456,830,7,,Rufus,"I might not have become a god, but I
haven't given up yet!",神にはなりそこねたけどまだまだやってやるぜ！,,,
2,7,1311,1182,39368,830,8,,Alicia,"So, what do you say we go to Valhalla?",行きましょう ヴァルハラヘ,,,
2,8,1311,1183,40228,830,9,,Rufus,Right.,ああ,,,duplicate
2,9,1311,1185,48408,830,3,,Rufus,It's strange...,不思議だな…,,,
2,10,1311,1186,48528,830,4,,Rufus,"It's still too big, but it doesn't look
so silly anymore.",ブカブカなのに 少し似合って見えてきたぜ,,,primary
3,1,1311,2360,55724,,,,,ERRORv,ERROR！！（v190）,,,duplicate
3,2,1311,2361,55860,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,3,1311,2362,55996,,,,,ERRORv,ERROR！！（v191）,,,duplicate
4,1,1311,2736,61940,,,,Dog Alicia,That's because it's my good luck charm.,だって 私の幸運のお守りだもの…,,,duplicate
4,2,1311,2734,62852,,,,Dog Rufus,Strange...,不思議だな…,,,primary
4,3,1311,2735,63532,,,,Dog Rufus,"It's still too big, but it doesn't look
so silly anymore.",ブカブカなのに少し似合って見えてきたぜ,,,duplicate
4,4,1311,2738,70248,,,,Alicia,But it's way too big.,ブカブカだから,,,primary
4,5,1311,2739,70788,,,,Alicia,It looks silly.,似合ってないわよ,,,primary
4,6,1311,2737,71212,,,,Rufus,I guess they can't argue with that.,御利〓バッチリだったな？,,,primary
5,1,1311,3,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
5,2,1311,4,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,duplicate
5,3,1311,5,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
5,4,1311,6,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,duplicate
5,5,1311,7,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,duplicate
5,6,1311,2740,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
5,7,1311,2761,,,,,,Alicia,アリーシャ,,not displayed by the event script,duplicate
5,8,1311,2762,,,,,,Rufus,ルーファス,,not displayed by the event script,duplicate
5,9,1311,2763,,,,,,Dog Alicia,犬アリーシャ,,not displayed by the event script,primary
5,10,1311,2764,,,,,,Dog Rufus,犬ルーファス,,not displayed by the event script,primary
