scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,135,4,668,,,,,There's writing on the edge of a page.,〓ーシの端に何か書いてある…,,,duplicate
1,2,135,3,724,,,,,"C <PART> arving their trail in time,
 <PART> E <PART> motions revisit an age gone by.
",縁 <PART> は時に <PART> 〓 <PART> を <PART> 穿 <PART> ち過ぎし場所へと舞い戻る,,,
1,3,135,5,928,,,,,It looks like a rough draft.,…〓し書きかしら,,,
1,4,135,6,988,,,,,"Come to think of it, there was a
similar message in Solde...",そういえば 似たような〓〓をソルデのどこかで見た気が…,,,
2,1,135,351,3492,,,,,Acquired <PART> OTH,OTH <PART> を手に入れた,,,duplicate
2,2,135,352,3620,,,,,Lost <PART> OTH,OTH <PART> を失った,,,duplicate
2,3,135,353,3748,,,,,"Money
 <PART> OTH",所持金 <PART> OTH,,,duplicate
3,1,135,2421,7948,,,,,ERRORv,ERROR！！（v190）,,,primary
3,2,135,2423,8084,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,3,135,2426,41448,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,4,135,2427,49564,,,,Lwyn,"Are you having some rough times? <PART>
---
Life is full of ups and downs.
Keep your chin up.",もしかして結構辛い目にあってたりする？ <PART> まあ ほら 人生山有り〓有りだしさあんまり思い詰めちゃダメよ,,,duplicate
3,5,135,2428,49672,,,,Jessica,"This village is very restful.
It has helped me find peace within myself. <PART>
---
Never had I thought I would be
granted another life.",この村は平和ですね荒んだ心が洗われていくようです <PART> まさか こうして再び生を得る事になろうとは思いもよりませんでしたが…,,,duplicate
3,6,135,2429,49780,,,,Richelle,"It is strange to be alive, when my life
has already ended once.",不思議ですね… こうしてまた息をしている私の生は 一度終えたはずですのに,,,duplicate
3,7,135,2430,49888,,,,Fraudir,"I am honored to have been chosen
by Lady Silmeria, <PART>
---
and to have been granted the chance
to fight beside you.",私は シルメリア様に選定していただけた事を <PART> アリーシャ王女と 共に戦えた事を〓りに思っています,,,duplicate
3,8,135,2431,49996,,,,Celes,"You are the only one who can choose your
own fate. That is what you must do now.",今を生きる貴方の手で 運命を切り開きなさい貴方にしか それはできない,,,duplicate
3,9,135,2432,50104,,,,Crescent,"You again?
Don't you have anything to do? <PART>
---
Did you come in hopes of a gift?
...Let me think about it.",何よ また来たの？アンタも結構暇ね～ <PART> もしかして 何か貫えるかもって期待してる？う～ん… どうしよっかな～,,,duplicate
3,10,135,2433,50212,,,,Sylphide,"My days are quiet and peaceful. <PART>
---
I never thought that I would have
the chance to live like this. <PART>
---
",今は穏やかな暮らしを送っております <PART> この私が このような安らかな日々を迎えられるとは思いませんでした,,,duplicate
3,11,135,2434,50320,,,,Tyrith,"I've been away for so long, I'm having
a rough time getting used to everything.",エライ長い事現世から離れとったせいで今の感じを掴むの 苦労しとるんよ,,,duplicate
3,12,135,2435,50428,,,,Circe,"You shouldn't sell yourself short.
Others are the ones who determine your worth.",自分を過小〓〓する必要は無いわ人の〓値は他人が決めるものなんだから,,,duplicate
3,13,135,2436,50536,,,,Rasheeka,"This town has changed considerably, but
I can see traces of what it used to be like.",この街もずいぶんと 変わったわけど… 少しだけれど あの頃の面影は残っている,,,duplicate
3,14,135,2437,50644,,,,Falx,"Hey, come on, now. You should be
training during your free time! <PART>
---
Since I can't help you out anymore, you
yourself have to grow stronger.",おいおい…暇があるなら 少しでも腕を磨くんだ <PART> もう俺は手助けできないいざという時 助けてやれねえんだからさ,,,duplicate
3,15,135,2438,50752,,,,Gerald,"It seems I am destined to be a fighter. <PART>
---
I put my skills to use by ridding
the area of monsters.",どうやら私には 剣を手放す事はできそうもない <PART> ならば せめて人のためにとこうして魔物退治を 繰り返しているのですよ,,,duplicate
3,16,135,2439,50860,,,,Guilm,"I am saddened to have lost my strength
as an einherjar. <PART>
---
Please remember, I will always be
praying for your safety.",このぎルム すでにエインフェリアとしての力はございませんが <PART> 何時いかなる時も王女殿下の無事を願っております,,,duplicate
3,17,135,2440,50968,,,,Roland,"When it is all over, please allow me to
become a vassal and serve you.",全てが終わった〓には この私が王女に仕え臣下の未〓に加わる事を お許しください,,,duplicate
3,18,135,2441,51076,,,,Ehlen,"With my current strength, I would only
be a burden to you. <PART>
---
However, please remember that I will always
be with you in spirit.",もはや今の私の力ではアリーシャ王女の足手まといにしかならないだろう <PART> だが 〓だけは常に王女と共にあると思っていて欲しい,,,duplicate
3,19,135,2442,51184,,,,Adonis,"What do you want?
Get your sorry face outta here!",この俺の前に そのウゼェ顔を二度と見せるな！,,,duplicate
3,20,135,2443,51292,,,,Aaron,"After being together for so long,
it is an odd feeling to be alone. <PART>
---
How are the others?",あまりに長く魂を共にしていたので一人で居るというのは 何やら不思議な気分だ <PART> あ～ と…共に戦った仲間達は 今どうしている？,,,duplicate
3,21,135,2444,51400,,,,Dyn,"When it comes to gods and humans,
neither is good nor evil. <PART>
---
There is good and evil among humans,
as there is among the gods.",神と人 どちらが〓でどちらが悪と言うわけではありません <PART> 人に〓悪居るように 神もまたそうであるとただそれだけです,,,duplicate
3,22,135,2445,51508,,,,Kraad,"How would you feel if you gave someone
a special gift and they gave it away? <PART>
---
That's...never happened to me, though.
Obviously, I was speaking hypothetically.",せっかく〓んだ手〓みのセーターを他人にあげられたら どう思うものなんだ？ <PART> いや 仮にの話なんだあくまでも仮にだぞ,,,duplicate
3,23,135,2446,51616,,,,Zunde,"I'm doing just fine, as you can see!
Feels like this is my home now. <PART>
---
Everyone in the village adores me!
I'm always the topic of conversation!",俺は見た通り パーフェクトに元気だ！すっかりこの村にも〓〓んでるぜ <PART> 老人から子どもまで つまりは老若男女関係なく村人全〓の話題を独占中さ！,,,duplicate
3,24,135,2447,51724,,,,Atrasia,"It was beneficial for the gods to be
the protectors of humans. <PART>
---
This is why gods and humans
were able to coexist. <PART>
---
Not many people are aware of this.",私達人間を守る事に利があった存在… それが神々 <PART> 神と人間は これまで ある意味で共存をしていたのよ <PART> 人の側に その自覚は無かったとしてもね,,,duplicate
3,25,135,2448,51832,,,,Phyress,"What are your future plans? What do you want
to do? Only you can decide this, you know.",貴方はこれからどうするの？ どうしたいの？決めるのは他の誰でもない 貴方なのよ,,,duplicate
3,26,135,2449,51940,,,,Chrystie,"A lot of bad people are letting monsters
roam free. What should I do? <PART>
---
I know! I'll help out by shooting every
bad person I see! <PART>
---
What? Why not?",魔物を解放してる人がいるっぱいんだけどたぶん悪いヤツよね… <PART> うん！ 決まり！！ 〓解の余地無し発見次第 〓殺決定！ <PART> え～っ？ 何でダメなのよお,,,duplicate
3,27,135,2450,52048,,,,Sha-kon,"I can't believe so much has changed.
I'll have to work twice as hard to keep up!",死んでた間に こんなに変化してるなんてねちょっと本気出して頑張っちゃうわよ,,,duplicate
3,28,135,2451,52156,,,,Lylia,"My wish is to live a full life and
rest for eternity in this town. <PART>
---
I do not have the courage to start
over in a new land.",私はこの街で生活し この街で死にたいと思っています <PART> 誰も知らない 思い出すらない土地で生きていけるほど 私は強くありませんから,,,duplicate
3,29,135,2452,52264,,,,Lydia,"What has the world come to, leaving
intact a country such as this? <PART>
---
This is a mere gathering place for superficial
fools lacking refinement.",この国が滅びずに まだ残ってただなんて世も未ね <PART> ここは立場だけを気にする 品の無い〓〓野郎達の集まりでしかないのにさ,,,duplicate
3,30,135,2453,52372,,,,Sophalla,"I've never lived a normal life before.
My past life was full of extremes.",普通の生活というのは 初めてかも極端な人生しか歩んでこなかったから,,,duplicate
3,31,135,2454,52480,,,,Millidia,"I will not trust anyone in this life.
I am fed up with being used and deceived. <PART>
---
I want to be able to look my dear sister
in the face, if I ever get to see her again.",今度の生では もう誰も信じませんもう騙されて 利用されるのはごめんですから <PART> もし もう一度姉さんに会えるとしたらその時には きちんと顔を上げて話せるように…,,,duplicate
3,32,135,2455,52588,,,,Arcana,"This town won't be here much longer,
and neither will our history...",この街も もうすぐ無くなってしまうわね私達の歴史も 砂にまみれて消えていく…か…,,,duplicate
3,33,135,2456,52696,,,,Ehrde,"I have nothing to say to you.
I will never allow you to use me again. <PART>
---
If you know what's good for you,
you'll get out of here. Now!",こっちは 貴様には用は無いまた いいように使おうってのか？ <PART> あまり人をナメるな消えろっ！,,,duplicate
3,34,135,2457,52804,,,,Mithra,"I found myself here when I came to.
My materialized body is fine and well, thank you.",気がつけば ここへ戻ってきておりましたマテリアライズして頂いた身体は順調ですよ,,,duplicate
3,35,135,2458,52912,,,,Aegis,"I should make the most of my life.
I think I'll learn how to swim.",せっかく再び命を得たんだ今度は〓ぎの練習をしようかと思ってるんだ,,,duplicate
3,36,135,2459,53020,,,,Psoron,"The art of magic cannot advance with
the involvement of ethics! <PART>
---
Even the art of healing betrays providence.",〓理なんぞを気にしていて魔術の進歩があるものかっ！ <PART> 〓しの術の存在 それそのものが摂理に背いたものだろうに,,,duplicate
3,37,135,2460,53128,,,,Khanon,"You lack the strength to take on the gods, but
you make it easier for us to act. <PART>
---
Take your cute little sword and
go face the gods.",貴様の剣ごときでは 天界は揺らぐまいだが天に騒乱あれば 我も動きやすいというもの <PART> せいぜい神々のノド元に そのか弱い〓を突き立てる事だ,,,duplicate
3,38,135,2461,53236,,,,Farant,"A dream. Reality. A vision. Solidity.
A dream is a dream; a vision is a vision. <PART>
---
At times, a dream becomes real; a vision solidifies.
Hence, this new life is also a fraction of a dream.",夢か現か〓か実か所詮夢は夢であり 〓はまた〓 <PART> だが夢は時に実となり 〓はまた現となる…つまり この新たな生も夢の欠〓って事さ,,,duplicate
3,39,135,2462,53344,,,,Xehnon,"Although I was reborn, my sins
are still with me. <PART>
---
As long as I am alive, I will atone
for them.",例え生まれ変わったとしても俺の罪が消えて無くなりはしない <PART> この命が存在する限り 〓の罪を償い続けよう,,,duplicate
3,40,135,2463,53452,,,,Alm,"Paltierre was destroyed, while Dipan still stands.
I guess Paltierre needed me after all. <PART>
---
The old lady of Dipan is a crafty one,
isn't she?",我がパルティアが滅び ディパンが残るか…この俺がなくては さもありなん <PART> ディパンの〓〓めは 代々〓息な手管に長けているからな,,,duplicate
3,41,135,2464,53560,,,,Seluvia,"Monsters still exist as they did in the past. <PART>
---
I thought I had sealed many of
the more dangerous monsters...",今も昔も魔物の数は変わりませんね <PART> 大〓の魔物の大半は 封印したと思っていたんですが…,,,duplicate
3,42,135,2465,53668,,,,Masato,"I was driven out of my country. I have no home.
There is no one to see, no place to go. <PART>
---
I just wander the lands looking for a place
to lead a quiet life.",国を追われた俺に 帰るところなどありはしない〓かしい人も 場所も無い <PART> 最後の時まで静かに暮らせる場所を求めて〓〓うだけさ,,,duplicate
3,43,135,2466,53776,,,,Woltar,"I am but a mere investigator. I have come to
realize I lack the strength of a fighter.",俺は所詮 一介の探求者〓度の戦いでは 〓の力不足を痛感したさ,,,duplicate
3,44,135,2467,53888,,,,Lwyn,"Life is full of ups and downs.
Keep your chin up.",人生山有り〓有りだしさあんまり思い詰めちゃダメよ,,,duplicate
3,45,135,2468,53996,,,,Jessica,"I have been granted another chance.
I must live life proudly.",せっかく頂いた命ですもの無駄にしないよう 懸命に生きてゆきますわ,,,duplicate
3,46,135,2469,54104,,,,Richelle,"It pains me to say this, but I lack
the strength to serve you now.",申し訳ありませんが 今の私の力ではお役には立てないでしょう,,,duplicate
3,47,135,2470,54212,,,,Fraudir,"I am honored to have been granted
the chance to fight beside you.",私は あなた方と共に戦えた事を〓りに思っています,,,duplicate
3,48,135,2471,54320,,,,Celes,"There are things only you can do.
You must have the courage to face them.",貴方にしか できない事がある…ならば覚悟を決めなさい,,,duplicate
3,49,135,2472,54428,,,,Crescent,"You should take whatever you're offered.
It's rude not to!",貫える物は 素直に受け取ればいいのよお供え物みたいなモンなんだから！,,,duplicate
3,50,135,2473,54536,,,,Sylphide,"If I could have one wish, it would be to spend
these peaceful days with that special someone...",願わくば この安らかな日々をあの方と共にあれたなら…,,,duplicate
3,51,135,2474,54644,,,,Tyrith,"I can't keep up with the ideas of the people
of this time. I feel ancient!",未来モンの考えるコトは難しすぎて オバちゃんには分かれへんねん,,,duplicate
3,52,135,2475,54752,,,,Circe,"Ultimately, it's up to you whether or not
to take the opinion of others seriously.",もっとも… そんな他人からの〓〓に意味を感じるかは 自分で決める事だけどさ,,,duplicate
3,53,135,2476,54860,,,,Rasheeka,"Many water holes have disappeared
but the town still has traces of its past. <PART>
---
That's enough for me.",〓つもの水場が無くなって だいぶ寂れてるけどまだ面影は残っているわ <PART> 私にはそれで十分,,,duplicate
3,54,135,2477,54968,,,,Falx,"If you have time, you should train.
Every little bit helps.",暇があるなら 少しでも腕を磨くんだ流した〓は いざという時の心の支えになる,,,duplicate
3,55,135,2478,55076,,,,Gerald,"I lack the strength to fight beside you,
but I will continue to fight for mankind.",共に戦うには力及ばずともせめて人の世のために戦い続けましょう,,,duplicate
3,56,135,2479,55184,,,,Guilm,"There are few who have fought beside
the three queens of a nation.",しかし… 一国の王女〓人に仕え共に戦ったという者も そうは居りますまいな,,,duplicate
3,57,135,2480,55292,,,,Roland,"Chaos in the heavens, and
turmoil in the mortal lands... <PART>
---
The disturbance has to stop in order
for Midgard to acquire peace.",天の騒乱と 地の動乱 <PART> この2つを〓めねば ミッドガルドの地に平和は訪れませぬ,,,duplicate
3,58,135,2481,55400,,,,Ehlen,I will always be with you in spirit.,我が〓は 常に共にあると思っていて欲しい,,,duplicate
3,59,135,2482,55508,,,,Adonis,"You're still here? <PART>
---
I told you to get outta here!
Fool!",口で言って分かんねぇのか？ <PART> 俺の視界から消えろって言ってんだよこの〓野郎が！,,,duplicate
3,60,135,2483,55616,,,,Aaron,"Um... Er...
...Never mind. It is of no importance.",あ… と…いや 大した事じゃないんだ 忘れてくれ,,,duplicate
3,61,135,2484,55724,,,,Dyn,"There is good and evil among humans,
as there is among the gods.",人に〓悪居るように 神もまたそうであるとただそれだけです,,,duplicate
3,62,135,2485,55832,,,,Kraad,"How's the sword I gave you?
Are you making use of it? <PART>
---
I'm not asking you to return it...
but my wife...um...",俺があげた剣は役に立つか？いや 役に立つならいいんだ <PART> 返せってワケじゃないただ 〓さんが… その… な,,,duplicate
3,63,135,2486,55940,,,,Zunde,"I was gonna live a quiet life, but...
I guess being popular has its payoff.",今度は静かに暮らすつもりだったんだがなまぁ 人気者はツライって事だ,,,duplicate
3,64,135,2487,56048,,,,Atrasia,"That is why the gods protect Midgard
and humans. <PART>
---
I suppose they will continue to do so
until it has no more benefits.",確かに 神々は我々を ミッドガルドを守ってくれているわ <PART> そうする事で 神々に利があるのならば…だけれどね,,,duplicate
3,65,135,2488,56156,,,,Phyress,"I can't use my connections because
no one will believe who I am. <PART>
---
Even if I try to do something on my own,
it'll take years before I'm in a powerful position. <PART>
---
You're the only one who can do it.",まずアタシの名前を使おうにも信じる人が居ないんで無理 <PART> 名前隠して動くにしたって 状況を打開できる立場になるのに何年もかかるわよ <PART> 貴方がやるしかないの,,,duplicate
3,66,135,2489,56264,,,,Chrystie,"Bad people need to be killed
to make the world a better place! <PART>
---
You're too good-natured. That could
get you in a lot of trouble!",悪いヤツなんか さっさと殺した方が世のためなのよ <PART> 甘い顔をしてると いつか周りが酷い目に〓うんだからさ,,,duplicate
3,67,135,2490,56372,,,,Sha-kon,"I've created a few, but I haven't tried
them out yet. Will you be my guinea pig? <PART>
---
It won't kill you. I promise!
...At least I don't think it will...",〓つか作りはしたけど 実証回数がまだまだでね～モニターよろしくね <PART> 死にゃ～しないわよたぶん…,,,duplicate
3,68,135,2491,56480,,,,Lylia,"I lack the courage to start over
in a new land.",誰も知らない 思い出すらない土地で生きていけるほど 私は強くないんです,,,duplicate
3,69,135,2492,56588,,,,Lydia,"I shall feel nothing but happiness
if this country is destroyed!",マシメに一回滅びた方がいいのにこんな国！,,,duplicate
3,70,135,2493,56696,,,,Sophalla,"Life is fun when it's normal or full of
extremes, but not when it's in between.",人生って 普通か〓極端だと楽しいのかもね中途半端だとダメな気がするんだけど,,,duplicate
3,71,135,2494,56804,,,,Millidia,"People will only let you down.
It is best not to trust anyone.",人を信じて騙されるくらいなら誰も信じない方が幸せですよ,,,duplicate
3,72,135,2495,56912,,,,Arcana,"If destruction comes from nature,
then let it be. <PART>
---
It's important to coexist with nature,
not surrender to it.",滅びが自然の定めならば受けいれましょう <PART> 自然とは共存していくもの〓服させるものでは無いのだから,,,duplicate
