scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,89,12,3284,,,,Girl,"Welcome to Villnore, home of steel and commerce!
How about a flower to celebrate the occasion?",〓業と鉄〓の街 ヴィルノアへようこそ！記念にお花はいかがですか？,,,
1,2,89,14,7000,,,,Girl,I'm afraid that...that's not enough...,ちょっとその…お金が…,,,
1,3,89,15,7232,,,,Girl,"Oh, okay, then...",そうですか…,,,primary
1,4,89,16,7692,,,,Boy,"Greetings <PART> ---- <PART> I mean, hello <PART> ---- <PART> I mean...
Uh... What do I mean? Right, uh...",あ あのお姉さん…あのね その なんて言うか…その…,,,
1,5,89,17,7788,,,,Lady,"There you are! Come back for flowers today?
Men who appreciate flowers are hard to come by!",いらっしゃいませ！ 今日もお花買いに来たの？いつもありがとう 花が好きな男の子って嬉しいわ,,,
1,6,89,18,7848,,,,Boy,"Um...right. Yeah...I'm here to buy flowers?
Of course! I'm here to buy flowers! Haha!",あ…うん…そ そうなんだ花を買いに来たんだ！ あは…ははは…,,,
1,7,89,20,8424,,,,Boy,"Uh... Were you just listening to that?
Let's keep this between you and me.",…聞いてたんですか？うん…何も言わないでください…,,,
1,8,89,21,8516,,,,Boy,"That flower girl is beauty personified.
You must see her while you're in Villnore!",花屋のお姉さん 凄く可愛いんですよヴィルノアに来たら一度は会っておかないと！,,,
1,9,89,22,8648,,,,Gentleman,"You want to know about ruins around here?
Hmm... There is that shrine on the water. <PART>
---
But I'll tell you one thing, young lady <PART> ---- <PART>
I wouldn't go near there if I were you. <PART>
---
Many went out in search of treasure,
but none came back.",ん？ この近くにある〓〓だって？ああ 確か入り〓に神殿みたいな〓物はあるが… <PART> 一つ〓告するよ お〓さんそこには近付かない方がいい <PART> 宝目当てで行ったヤツが何人かいたが誰一人帰って来ないんだ,,,
1,10,89,23,8844,,,,Gentleman,"The ruins nearby were once hailed as
the temple of water. <PART>
---
But a massive tsunami sent half of the
shrine into the sea. <PART>
---
You might be able to drain the water
by opening the floodgate... <PART>
---
But chances are the monsters there would
eat you alive before you had the chance.",入り〓の〓〓は かつて水の神殿と呼ばれるほど栄えていたんだ <PART> だがある日 〓大な〓波が襲ってきてそれっきり今でも大半が海の下さ <PART> 水〓を開ける事ができれば水も引くかもしれないが… <PART> 多分無理だな 住み着いた魔物にやられるのがオチってところだよ お〓さん,,,
