scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1389,1,5472,840,0,,Lezard,Lenneth!,レナス！！,,,
1,2,1389,2,12328,840,1,,Hrist,"The soul is reborn and summoned countless
times. And beyond myriad rebirths, the
demise of the soul awaits.",〓度となく繰り返した転生と召喚 <PART> ―― <PART> 魂の消滅という局面もその〓長にある…,,,
1,3,1389,3,12584,840,2,,Lenneth,Such is the cycle of causality.,それが因果〓というものよ,,,
1,4,1389,4,12704,840,3,,Hrist,Hm...,フッ…,,,
1,5,1389,5,12848,840,4,,Silmeria,"Thank you, Alicia.",ありがとう アリーシャ <PART> ――,,,
1,6,1389,6,13000,840,5,,Silmeria,"To watch you become the brave figure you
are now, at this moment, is the very reason
I was reborn into you.",今この瞬間 あなたの勇姿を見届けるために私はあなたの肉体に転生していた…,,,
1,7,1389,7,15408,840,6,,Silmeria,I can feel it...,…そんな気がするわ,,,
1,8,1389,12,30408,840,11,,Rufus,Alicia...,ア… アリーシャ…,,,duplicate
1,9,1389,15,31636,840,7,,Lezard,"That low, stupid, ignorant human princess
steals my dear Lenneth,",王女というだけの無能な人間が私のレナスを取り込んだ〓げ〓 <PART> ――,,,
1,10,1389,14,33800,840,8,,Lezard,"and throws my painstakingly prepared
history into chaos and disarray?",〓〓な計〓の上に書き〓えた私の歴史を〓わせるとは…,,,
1,11,1389,11,48148,840,9,,Lezard,You will pay!,…許せん！,,,
1,12,1389,13,56440,840,10,,Valkyrie,Let it be done!,覚悟ッ！,,,
2,1,1389,8,,,,,,Commencing battle. Proceed?,戦闘を開始します。よろしいですか？,,not displayed by the event script,duplicate
2,2,1389,9,,,,,,Yes,はい,,not displayed by the event script,duplicate
2,3,1389,10,,,,,,No,いいえ,,not displayed by the event script,duplicate
2,4,1389,1558,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
2,5,1389,2741,,,,,,Lezard,レザード,,not displayed by the event script,duplicate
2,6,1389,2742,,,,,,Hrist,アーリィ,,not displayed by the event script,duplicate
2,7,1389,2743,,,,,,Lenneth,レナス,,not displayed by the event script,duplicate
2,8,1389,2744,,,,,,Silmeria,シルメリア,,not displayed by the event script,duplicate
2,9,1389,2745,,,,,,Rufus,ルーファス,,not displayed by the event script,duplicate
2,10,1389,2746,,,,,,Valkyrie,ヴァルキリー,,not displayed by the event script,duplicate
