scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1307,7,6588,520,2,,Rufus,Uaaagh!,どわっ！,,,duplicate
1,2,1307,1,7428,520,3,,Alicia,Rufus!,ルーファス！,,,duplicate
1,3,1307,2,9612,520,6,,Odin,my vessel.,我が器よ…,,,
1,4,1307,3,11248,520,7,,Rufus,You... You're Odin!?,お前が… オーディン！？,,,
1,5,1307,4,11600,520,8,,Odin,"A lowly vessel trying to attain the power
of the gods? Such arrogance.",器の分際で神の力を得ようとは…なんという〓〓な,,,
1,6,1307,11,13320,520,10,,Odin,"Imbecile! It's time you learned just what
a god is!",貴様…神の何たるかを教えてやる,,,
1,7,1307,9,18172,520,0,,Rufus,I feel it...,感じる…,,,primary
1,8,1307,5,18292,520,1,,Rufus,The power of the gods...,これが… 神の力…,,,
1,9,1307,6,18412,520,4,,Odin,None shall lay hands upon it!,何人たりとも それに〓れる事は許さん,,,primary
1,10,1307,8,20948,520,5,,Odin,"Especially you,",わけても貴様にはな…,,,
1,11,1307,12,23664,520,9,,Rufus,"Now that I find a little hard to believe.
Who'd think arrogance would ever offend
you?",こりゃ驚いたぜ…お前の口から〓〓なんて言葉が出るとはな,,,
2,1,1307,2755,43868,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
2,2,1307,2756,44356,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
2,3,1307,2757,44888,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
2,4,1307,2758,45376,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
2,5,1307,2759,46152,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
2,6,1307,2760,46876,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
2,7,1307,2761,47264,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
2,8,1307,2762,47592,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
2,9,1307,2763,47980,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
3,1,1307,1528,54992,543,0,,Lezard,"Foolish god, blinded by the Dragon Orb's
shine! Your grip upon Gungnir fades.",ドラゴンオーブの輝きに目を奪われグングニルを御する力をも鈍らせた愚神 <PART> ――,,,primary
3,2,1307,1527,55500,543,3,,Lezard,...is mine.,―― <PART> 我なり,,,primary
3,3,1307,1529,63468,543,2,,Lezard,The hand worthy of wielding this divine lance...,この神槍を手にするに相応しきは <PART> ――,,,primary
3,4,1307,1530,63596,543,1,,Lezard,That which does not grow falls into decay.,成長を〓れば 〓退に転じるは世の習い,,,primary
