scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,127,2,2484,,,,Townsperson,"Did you hear? They invented something
ridiculous in Dipan recently. <PART> ---
They downsized their military to make it,
so maybe it's some sort of super-weapon.",おい 知っているか？ なんでも最近ディパンですげえモンが発明されたらしい <PART> 軍備を〓小してまで研究に入れ込んでよっぱど強力な武器か何かなのかねぇ…？,,
1,2,127,3,2576,,,,Townsperson,"It's caused quite a buzz around here.
Dipan's research sure is something!",これだけ噂になってるんだディパンの研究ってのは凄いんだろうな,,
1,3,127,4,2668,,,,Townsperson,"Seldom does good come from
the plans of royalty. <PART> ---
Though I doubt a great king such as
Barbarossa would ever forsake his country.",王族の考える事なんてどうせろくでもない事さ <PART> まあ 名〓の〓れ高いバルバロッサ王が国を〓ける事などないと思うが…,,
1,4,127,5,2760,,,,Townsperson,"The tales of Barbarossa echo even
in this part of the continent. <PART> ---
Crell Monferaigne's royal family is
loath to move against Dipan.",バルバロッサ王の手腕は この地にまで〓り〓いている <PART> これじゃあ クレルモンフェランの王族もなまじディパンには手を出せないよな,,
1,5,127,6,2948,,,,Townsperson,"I've heard of Dipan's Three Mages,
but I wonder what they're like.",ディパンには三〓者ってのが居ると聞いたがどんな奴等なんだろうな,,
1,6,127,7,3040,,,,Townsperson,"The Three Mages are versed in magic,
which they use to support the king.",三〓者は魔法に長けていてその力でディパン王を支えてると聞いたが…,,
1,7,127,8,3228,,,,Townsperson,"The boats still aren't running to Dipan.
Might they be preparing for war?",ディパンへの船は まだ〓航してるそうだなまさか戦争の準備をしてるんじゃないだろうな…,,
1,8,127,9,3320,,,,Townsperson,"I hate to admit it, but Crell Monferaigne
isn't capable of fighting Dipan now. <PART> ---
They're stronger militarily, and their
magic abilities are overwhelming.",〓しいが 今のクレルモンフェランではディパンには対抗できない <PART> 軍備もそうだが あそこは魔法にも〓でているからな…,,
1,9,127,10,3564,,,,Townsperson,"Is what I'm hearing true?
Is Dipan really under attack? <PART> ---
Ha ha! I hope it turns out to be true!
Dipan has prospered long enough!",ディパンが襲撃を受けているというのは本当なのか？ <PART> はは！ それが本当なら〓快だな！ディパンは栄〓にあぐらをかき過ぎたのさ！,,
1,10,127,11,3656,,,,Townsperson,"But, which country attacked them?
It couldn't have been Villnore, could it?",しかし 一体どこの国が襲撃を…まさかヴィルノアでもあるまいし…,,
1,11,127,12,3844,,,,Townsperson,"Dipan was attacked because of those
experiments they were conducting. <PART> ---
Some say that they were trying to find a
way to oppose the gods.",やはり今回の襲撃は ディパンの研究が〓因なのだろうか <PART> 一部では 神に逆らうための研究との噂も流れていたが…,,
1,12,127,13,3936,,,,Townsperson,"Dipan's research was too dangerous.
That's why they were attacked!",ディパンの研究は 余程危〓な物だったんだなだから襲撃されたに違いない,,
1,13,127,14,4124,,,,Townsperson,"When I heard Dipan had been destroyed,
I couldn't believe my ears!",あのディパンが本当に滅んじまうとはなぁ我ながら〓を疑ったぜ,,
1,14,127,15,4216,,,,Townsperson,"Life around here will change. It's time
to show what Crell Monferaigne can do!",これから何かと忙しくなりそうだなクレルモンフェランの力の見せ所だ！,,
1,15,127,16,4460,,,,Townsperson,"Humans can't oppose gods to begin with.
That's a fact of the world. <PART> ---
Barbarossa must've gone mad.
His good name has been soiled.",人は所詮 神には逆らえないこれがこの世の真理だよ <PART> 何がバルバロッサ王を〓わせたのか…名〓地に〓ちる だな,,
1,16,127,17,4552,,,,Townsperson,"So the fabled king turns out to be
no more than an idiot's son.",名〓と呼ばれた王も 所詮は愚かな人の子だったという事か,,
1,17,127,18,4796,,,,Adventurer,"This country's poised for war.
Villnore is also militarizing. <PART> ---
The collapse of Dipan has made
the whole of Midgard go mad.",この国は すぐにでも戦争を仕掛けそうねヴィルノアも軍事化を始めたと言うし… <PART> ディパン崩壊で ミッドガルド全体がおかしくなってきたみたい,,
1,18,127,19,4888,,,,Adventurer,"I suppose it's about time I gave this
wandering adventurer business up. <PART> ---
Who knows where or when war will break
out? Travel is a luxury I can't afford.",気ままな〓〓者〓業もそろそろお終いにした方が良さそうね <PART> いつどこで戦が始まるかわからない状況じゃ〓〓なんてしている余〓ないもの…,,
1,19,127,20,5272,,,,Adventurer,"I came because they said they
were hiring mercenaries. <PART> ---
But all the applicants are simple thugs.
They have no idea what combat is like! <PART> ---
Too many haven't mastered their skills.
True warriors don't rely on might alone.",この国で傭兵を〓集しているというから来てみたんだが… <PART> どいつもこいつもレベルが〓い戦闘の何たるかをわかっちゃいない！ <PART> 特に スキルを使いこなせてないヤツが多過ぎる！力〓しばかりが 男の戦い方じゃねえ！,,
1,20,127,21,5364,,,,Adventurer,"By skills, I mean battle techniques.
Some thugs don't even know that! <PART> ---
If you're ever going to be in a fight,
I suggest you know some skills!",スキルってのは いわば戦闘技術だそれをロクに知らないヤツがいるとは… <PART> アンタも 戦に身を置くのならスキルはきっちり覚えておけよ！,,
1,21,127,22,5552,,,,Adventurer,"Soldiers nowadays are a mess!
Don't you think so? <PART> ---
I say open up your history books
and learn from the old heroes! <PART> ---
Take the blood-battle between the king's
men and his brother's men in Arkdain <PART> ---- <PART> ---
Whenever I read about the duel between
Fraudir of the Knights of the White Lily <PART> ---
and Aaron of the Knights of the Bloodsword,
it still gets my heart pumping!",最近の戦士はたるんでる！アンタもそうは思わないか？ <PART> 少しは 昔の歴史を〓解いて過去の勇者達の心意気を見習えってんだ <PART> 例えば 国王派と王〓派の 血で血を洗う争いとなったアークダインの騒乱 <PART> そこで起きた 血剣騎士〓〓長アーロンと白百合戦士〓〓長フローディアの一騎打ち！ <PART> 未だに 歴史書を〓む度にその心意気に目〓が〓くなるぜ…,,
1,22,127,23,5644,,,,Adventurer,"Even if only for a short time, I want to
be part of a battle history remembers.",仮にも 戦に身を置くのならば歴史に名を残す戦いがしたいよな,,
2,1,127,1,,,,,,Head outside,外へ,,not displayed by the event script
2,2,127,73,,,,,,Crell Monferaigne,クレルモンフェラン,,not displayed by the event script
2,3,127,2813,,,,,,Townsperson,クレルモンフェラン住人,,not displayed by the event script
2,4,127,2814,,,,,,Adventurer,〓〓者,,not displayed by the event script
