scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1315,1,3860,623,3,,Lenneth,"He acquired the Philosopher's Stone and was
the only human to survive Ragnarok.",彼は〓者の石を手にし ラグナロクを生き残った唯一人の人間なの,,
1,2,1315,2,5952,623,6,,Lenneth,"The future may be changed, but time is
not to be bent to the will of one man.",未来が変化する事に異存はないが一人の人間に歪められる道理はない,,
1,3,1315,3,10792,623,0,,Hrist,What is that madman planning?,あの者は何を〓んでいる？,,
1,4,1315,4,11440,623,1,,Lenneth,I imagine...,おそらく…,,
1,5,1315,5,11560,623,2,,Lenneth,"He's attempting to acquire Odin's power
and become a god.",オーディンの力を得て神になるつもりでしょう,,
1,6,1315,6,11728,623,4,,Rufus,"A future where Lezard is the only human?
Pardon me if I'm not eager to maintain
that.",レザードしか人間がいない未来なんて…そんなの潰したほうがよくないか？,,
1,7,1315,7,11880,623,5,,Lenneth,The flow of time is in perpetual flux.,時の流れは絶えず揺らいでいる,,
1,8,1315,8,12024,623,7,,Lenneth,"Wasn't defeating Lezard the original
reason you came to serve Hrist?",元よりお前達はレザードを〓ちにアーリィに従〓しているのではないのか？,,
1,9,1315,9,12156,623,8,,Hrist,They do not serve me.,従〓ではない,,
1,10,1315,10,12288,623,9,,Hrist,We joined forces to save Silmeria.,シルメリアを救うための〓力だ,,
1,11,1315,11,14684,623,10,,Lenneth,"In that case, we should get along well.",それなら私も仲間になれそうね,,
2,1,1315,2755,29628,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,
2,2,1315,2756,30116,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,
2,3,1315,2757,30648,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,
2,4,1315,2758,31136,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,
2,5,1315,2759,31912,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
2,6,1315,2760,32636,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
2,7,1315,2761,33024,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
2,8,1315,2762,33352,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
2,9,1315,2763,33740,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
3,1,1315,2165,39300,,,,,ERRORv,ERR0R！！（v190）,,
3,2,1315,2166,39436,,,,,ERRORv,ERR0R！！（v191）,,
3,3,1315,2167,39572,,,,,ERRORv,ERR0R！！（v191）,,
4,1,1315,14,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,2,1315,15,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script
4,3,1315,16,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,4,1315,17,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script
4,5,1315,18,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script
4,6,1315,2541,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
4,7,1315,2752,,,,,,Lenneth,レナス,,not displayed by the event script
4,8,1315,2753,,,,,,Hrist,アーリィ,,not displayed by the event script
4,9,1315,2754,,,,,,Rufus,ルーファス,,not displayed by the event script
