scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1351,2752,9492,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,
1,2,1351,2753,9980,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,
1,3,1351,2754,10512,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,
1,4,1351,2755,11000,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,
1,5,1351,2756,11776,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
1,6,1351,2757,12500,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
1,7,1351,2758,12888,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
1,8,1351,2759,13216,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
1,9,1351,2760,13604,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
2,1,1351,1353,23292,621,5,,Lenneth,"I have come from an alternate future to
save my own world.",私自身の世界を救うために別の未来から来たの,,
2,2,1351,1369,28376,621,11,,Lenneth,"He is a heretic. A man who has come from
my time <PART> ---- <PART> the future.",彼は私の時代 <PART> 一一 <PART> 未来から来た異端の存在なの,,
2,3,1351,1365,33380,621,13,,Lenneth,And thus my world has begun to crumble.,おかげで私の世界は壊れ始めている,,
2,4,1351,1370,35340,621,16,,Lenneth,"You were supposed to have saved her.
But Lezard, of course, got in the way.",…あなたに助けられるはずだった〓因は間違いなくレザードにあるわ,,
2,5,1351,1349,36024,621,0,,Hrist,"I knew it was you, Lenneth.",やはりお前か レナス…,,
2,6,1351,1350,36680,621,1,,Lenneth,I've been waiting.,待っていたわ,,
2,7,1351,1351,37712,621,2,,Hrist,"I could sense you back in Dipan.
Did Freya call you here?",ディパンでもお前の波動を感じたが…フレイに呼ばれて来たのか？,,
2,8,1351,1354,38548,621,6,,Rufus,Alternate future?,別って？,,
2,9,1351,1355,38668,621,7,,Lenneth,"The world after Ragnarok, where Odin is
no more.",ラグナロクの後…オーディンがいない世界だ,,
2,10,1351,1356,39348,621,8,,Hrist,I see.,なるほど…,,
2,11,1351,1357,39996,621,10,,Lenneth,"Lezard's visit, not mine.",私でなく レザードが…,,
2,12,1351,1352,40128,621,3,,Lenneth,No.,いいえ…,,
2,13,1351,1361,40540,621,9,,Hrist,"So, I take it we owe this visit to the
time machine in Dipan Castle?",ディパンの城にあった時間〓御〓置と何か関係があるのか？,,
2,14,1351,1371,44212,621,15,,Lenneth,Silmeria.,シルメリアは…,,
2,15,1351,1362,45732,621,4,,Lenneth,"I am not the valkyrie you know. I am
Lenneth the creator.",私はヴァルキリーではない創造神レナス <PART> 一一,,
2,16,1351,1363,49044,621,17,,Brahms,...!,…っ,,
2,17,1351,1367,53216,621,14,,Brahms,Why is that?,どのようにだ？,,
2,18,1351,1366,54256,621,12,,Hrist,"I sealed off the machine to keep humans
away, but I should have destroyed it.",…人間が近づけぬよう封〓したつもりでいたが やはり破壊しておくべきだったか,,
3,1,1351,2366,65516,,,,,ERRORv,ERR0R！！（v190）,,
3,2,1351,2367,65652,,,,,ERRORv,ERR0R！！（v191）,,
3,3,1351,2368,65788,,,,,ERRORv,ERR0R！！（v191）,,
4,1,1351,3,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,2,1351,4,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script
4,3,1351,5,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script
4,4,1351,6,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script
4,5,1351,7,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script
4,6,1351,2372,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script
4,7,1351,2761,,,,,,Lenneth,レナス,,not displayed by the event script
4,8,1351,2762,,,,,,Hrist,アーリィ,,not displayed by the event script
4,9,1351,2763,,,,,,Rufus,ルーファス,,not displayed by the event script
4,10,1351,2764,,,,,,Brahms,ブラムス,,not displayed by the event script
