scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,1299,1,1280,402,0,,Freya,Those humans... How could they?,人間が… なんという事を…,Os humanos... o que foram capazes de fazer...,
1,2,1299,2,2076,402,1,,Odin,Who will the Lord of the Undead side with?,不死者王はどちらに味方する…？,De que lado ficará o Senhor dos Mortos Vivos...?,
2,1,1299,2754,16092,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,
2,2,1299,2755,16580,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,
2,3,1299,2756,17112,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,
2,4,1299,2757,17600,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,
2,5,1299,2758,18376,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
2,6,1299,2759,19100,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,
2,7,1299,2760,19488,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,
2,8,1299,2761,19816,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,
2,9,1299,2762,20204,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,
3,1,1299,720,26112,410,2,,Freya,"The humans were somehow able to perform
the Sovereign's Rite.",あろう事か人間が“王呼の秘法”を発動させていたのです…,Inacreditável... os humanos conseguiram ativar o Rito Soberano.,
3,2,1299,721,26424,410,3,,Freya,Will you allow this to stand?,…お許しになるのですか？,Vai mesmo permitir isso...?,
3,3,1299,722,28056,410,4,,Odin,Hrist has been returned safely to us.,アーリィは無事に戻っている,Hrist voltou em segurança.,
3,4,1299,731,28364,410,5,,Odin,"Seeing as how they ultimately failed,
why bother following them?",結果として失敗している以上追及するに値せぬ,"Fracassaram no fim, logo não vale a pena persegui-los.",
3,5,1299,723,28640,410,6,,Freya,"Had I not stopped them, they might have
succeeded.",私が止めに入らなければ成功していたかもしれません,"Se eu não tivesse intervindo, eles poderiam ter conseguido.",
3,6,1299,724,28928,410,8,,Odin,"Two valkyries are not meant to exist
simultaneously in our world to begin with.",そもそもヴァルキリーがこの世に二体同時に存在する事は許されないのだ,Duas valquírias jamais deveriam existir ao mesmo tempo em nosso mundo.,
3,7,1299,741,29248,410,11,,Freya,Do you think so?,…そうでしょうか？,Acha mesmo?,
3,8,1299,726,29672,410,12,,Odin,What do you suppose?,どうなったというのだ？,"O que aconteceu, então?",
3,9,1299,727,34068,410,14,,Freya,Some sort of distortion.,“歪み”を感じたのです…,Senti uma espécie de distorção...,
3,10,1299,728,35460,410,15,,Odin,"You sure you weren't deceived by this
evil spirit?",この者の邪悪な精神に惑わされたのではないか？,Não terá sido iludido pela mente maligna deste ser?,
3,11,1299,730,36736,410,17,,Odin,"With the orb now in my hands, the
deterioration of Midgard increases all
the more.",オーブをわが手中に収めた今既に崩壊は加速度的に進んでいる,"De posse do orbe, a ruína de Midgard se acelera.",
3,12,1299,729,37280,410,18,,Odin,"I had planned to stabilize it by using
that fiend's soul as a power source,",ミッドガルドを安定させる力の源としてこの者の魂を利用するつもりだったが <PART> 一一,"Eu pretendia usar a alma deste ser como fonte de poder para estabilizar Midgard, mas...",
3,13,1299,737,38708,410,20,,Odin,"Alas, my sought-after prize is now useless.",…早くも無用の長物になりそうだ,...Logo será um objeto inútil.,
3,14,1299,734,45540,410,7,,,And we don't know where Silmeria is...,それにシルメリアの行方も <PART> 一一,"Além disso, o paradeiro de Silmeria é desconhecido...",
3,15,1299,735,45672,410,9,,Odin,"The mages' false Sovereign's Rite extricated
her. Surely her transmigration succeeded
this time.",魔導師どもが唱えた不確かな王呼の秘法で浮き足立ち 今度こそ転生したのだろう,O Rito Soberano instável dos magos a libertou. Desta vez sua transmigração deve ter dado certo.,
3,16,1299,736,45792,410,10,,Odin,"In the end, they saved us the trouble.",むしろ手間が省けたというものだ,"Na verdade, nos pouparam o trabalho.",
3,17,1299,732,46164,410,0,,Odin,You've done well.,上出来だ,Fez um bom trabalho.,
3,18,1299,733,46332,410,1,,Freya,But still...,ですが…,Mas...,
3,19,1299,738,51972,410,13,,Freya,"The Lord of the Undead cast some sort of
spell. When he did, I sensed something...
strange.",不死者王が何やら術を発動させていましたあの時 確かに私は得体の知れない <PART> 一一,"O Senhor dos Mortos Vivos ativou alguma magia. Naquele momento, senti algo... estranho.",
3,20,1299,739,52092,410,16,,Odin,You don't sound like yourself.,そなたらしくもない <PART> 一一,Não é do seu feitio...,
3,21,1299,740,52212,410,19,,Odin,"but better I let Midgard perish along with
all knowledge of the Sovereign's Rite.",この際 一度滅ぼして“王呼の秘法”を失伝させるのも悪くない,"aliás, não seria mau deixar Midgard perecer e levar o Rito Soberano ao esquecimento.",
4,1,1299,937,55984,500,0,,Freya,"Midgard will soon be on the brink
of annihilation.",一一 <PART> もはやミッドガルドは荒廃の窮みにあります,Midgard já beira a ruína.,
4,2,1299,938,56104,500,1,,Freya,"Unless Brahms's soul is used immediately,
mankind's extinction will be inevitable.",一刻も早くブラムスの魂を安置しなければ人間は滅亡を免れません…,"Se a alma de Brahms não for consagrada de imediato, a humanidade não escapará da extinção.",
4,3,1299,939,58136,500,2,,Freya,"Your orders, sir.",…ご決断を,...Aguardando sua decisão.,
4,4,1299,940,58256,500,3,,Odin,I believe you have my orders.,とうに決断は下したはずだ,Minha decisão já está tomada.,
4,5,1299,941,59344,500,4,,Freya,"The annihilation of Midgard may destabilize
Asgard as well.",ミッドガルドの荒廃はアスガルドにも不安定をもたらしつつあります,A ruína de Midgard traz instabilidade a Asgard também.,
4,6,1299,942,59632,500,5,,Odin,"If the einherjar make a fuss, let them
perish along with their world.",エインフェリアが騒ぎ立てるなら一緒に始未すればよい,"Se os einherjar fizerem alarido, que pereçam junto.",
4,7,1299,943,61216,500,6,,Odin,"Far astray though the cosmos may sway, all
returns to its proper course.",世界はいかに大きく揺れても必ず適切な方向へ揺り戻すものだ,"Ainda que o mundo oscile, sempre volta ao seu curso certo.",
4,8,1299,944,61504,500,7,,Odin,"One cannot rule if one is not willing to
make the occasional sacrifice.",そのための犠牲を厭うていては世界を統べる事はできん,Quem reluta no sacrifício necessário não governa o mundo.,
4,9,1299,945,63572,500,8,,Odin,"Yes, I can feel it.",そなたは感じないのか…？,Você não sente...?,
4,10,1299,946,63692,500,9,,Odin,"Even now, I sense that an insolent soul
approaches my domain.",今まさに この地へ近づきつつある不遜な魂の波動を…,"Neste instante, as ondas de uma alma insolente se aproximam deste lugar...",
4,11,1299,949,67648,500,10,,Odin,This alone I must solve by my own hand.,これだけは我が手で解決する他ないのか…,Só isto me cabe resolver com minhas próprias mãos.,
5,1,1299,1193,84376,560,0,,Freya,Lord Odin...,オーディン様…,Lorde Odin...,
5,2,1299,1194,86408,560,1,,Hrist,"Freya, you called?",フレイ 話って…,"Freya, algo a dizer?",
5,3,1299,1195,88416,560,2,,Hrist,Where is Lord Odin?,…オーディン様は？,Onde está Lorde Odin?,
5,4,1299,1196,88608,560,3,,Freya,He has been taken.,…連れ去られたわ,Ele foi levado.,
5,5,1299,1197,88896,560,4,,Hrist,What!? By whom!?,…なんだと！？ 誰に！？,O quê? E por quem?,
5,6,1299,1198,89016,560,5,,Freya,A human you know quite well.,あなたもよく知っている人間…,Um humano que você também conhece bem...,
