scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,273,2341,2128,,,,,ERRORv,ERR0R！！（v190）,,
1,2,273,2344,2520,,,,,ERRORv,ERR0R！！（v192）,,
1,3,273,2345,2656,,,,,ERRORv,ERR0R！！（v191）,,
1,4,273,2742,2792,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,
1,5,273,2743,2940,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,
1,6,273,2744,3088,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,
1,7,273,2745,3236,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,
1,8,273,2746,3384,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,
1,9,273,2747,3532,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,
1,10,273,2748,3680,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,
1,11,273,2749,3828,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,
1,12,273,2750,3976,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,
1,13,273,2751,4124,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,
1,14,273,2752,4272,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,
1,15,273,2753,4420,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,
1,16,273,2754,4568,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,
1,17,273,2755,4716,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,
1,18,273,2756,4864,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,
1,19,273,2757,5012,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,
1,20,273,2758,5160,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,
1,21,273,2759,5308,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,
1,22,273,2760,5456,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,
1,23,273,2761,5604,,,,,Zunde <PART> has joined the party.,ザンデ <PART> が仲間に加わりました,,
1,24,273,2762,5752,,,,,Atrasia <PART> has joined the party.,アトレイシア <PART> が仲間に加わりました,,
1,25,273,2763,5900,,,,,Phyress <PART> has joined the party.,フィレス <PART> が仲間に加わりました,,
1,26,273,2764,6048,,,,,Chrystie <PART> has joined the party.,クリスティ <PART> が仲間に加わりました,,
1,27,273,2765,6196,,,,,Sha-kon <PART> has joined the party.,紗紺 <PART> が仲間に加わりました,,
1,28,273,2766,6344,,,,,Lylia <PART> has joined the party.,リリア <PART> が仲間に加わりました,,
1,29,273,2767,6492,,,,,Lydia <PART> has joined the party.,リディア <PART> が仲間に加わりました,,
1,30,273,2768,6640,,,,,Sophalla <PART> has joined the party.,ソファラ <PART> が仲間に加わりました,,
1,31,273,2769,6788,,,,,Millidia <PART> has joined the party.,ミリティア <PART> が仲間に加わりました,,
1,32,273,2770,6936,,,,,Arcana <PART> has joined the party.,アルカナ <PART> が仲間に加わりました,,
1,33,273,2771,7084,,,,,Ehrde <PART> has joined the party.,エルド <PART> が仲間に加わりました,,
1,34,273,2772,7232,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,
1,35,273,2773,7380,,,,,Aegis <PART> has joined the party.,イージス <PART> が仲間に加わりました,,
1,36,273,2774,7528,,,,,Psoron <PART> has joined the party.,ソロン <PART> が仲間に加わりました,,
1,37,273,2775,7676,,,,,Khanon <PART> has joined the party.,カノン <PART> が仲間に加わりました,,
1,38,273,2776,7824,,,,,Farant <PART> has joined the party.,ファーラント <PART> が仲間に加わりました,,
1,39,273,2777,7972,,,,,Xehnon <PART> has joined the party.,ゼノン <PART> が仲間に加わりました,,
1,40,273,2778,8120,,,,,Alm <PART> has joined the party.,アルム <PART> が仲間に加わりました,,
1,41,273,2779,8268,,,,,Seluvia <PART> has joined the party.,セルヴィア <PART> が仲間に加わりました,,
1,42,273,2780,8416,,,,,Masato <PART> has joined the party.,魔智 <PART> が仲間に加わりました,,
1,43,273,2781,8564,,,,,Woltar <PART> has joined the party.,ウォルター <PART> が仲間に加わりました,,
1,44,273,2587,9540,,,,Lwyn,Is it my turn now? I've waited an eternity.,やっと出番？ 待ちくたびれたわよ,,
1,45,273,2588,9648,,,,Jessica,"If there's anyway I can serve you,
it would be my pleasure.",私でお役に立てるのならば喜んでお仕え致します,,
1,46,273,2589,9756,,,,Richelle,"As long as I live, you shall have my sword.",命ある限り 貴方の〓とも槍ともなりましょう…,,
1,47,273,2590,9864,,,,Fraudir,"So you need my strength, huh?
Alright, I guess I'll help you out.",私の力が必要なのね？いいわ 手伝ってあげる,,
1,48,273,2591,9972,,,,Celes,My life is yours. Your wish is my command.,この命は貴方のもの 戦えというのなら戦うわ,,
1,49,273,2592,10080,,,,Crescent,Ehlen...where is Ehlen?,エーレン… エーレンはどこ？,,
1,50,273,2593,10188,,,,Sylphide,I'd give my life for peace in this world.,世界のためならば この命〓しくはありません,,
1,51,273,2594,10296,,,,Tyrith,I'll let you see just what I can do.,私の力 見せてあげるわ,,
1,52,273,2595,10404,,,,Circe,You want me to fight? I don't really mind.,戦うの？ まあいいけど,,
1,53,273,2596,10512,,,,Rasheeka,"If you find me worthy, I will help you.",私で良ければ 力を〓すわ,,
1,54,273,2597,10620,,,,Falx,"Sure, I'll lend you a hand.",いいぜ 手を〓してやるよ,,
1,55,273,2598,10728,,,,Gerald,I shall use my powers to serve you.,蘇りし我が力 貴方のために使いましょう,,
1,56,273,2599,10836,,,,Guilm,"I will gladly take up arms,
if the princess of Dipan so desires.",ディパンの王女のためならば今一度この剣を振るいましょう,,
1,57,273,2600,10944,,,,Roland,"Don't worry, just leave it to me.",安心しろ 後は俺が何とかする,,
1,58,273,2601,11052,,,,Ehlen,"If I can help, then by all means, I will.",私の力が貴方の役に立つというのであれば,,
1,59,273,2602,11160,,,,Adonis,Hmph! It's about time you came!,ふん！ やっと俺に頼る気になったか？,,
1,60,273,2603,11268,,,,Aaron,It is my duty to protect.,俺に守れるものがあるのならば…,,
1,61,273,2604,11376,,,,Dyn,I will save Midgard from danger!,ミッドガルドの危機は俺が救う！,,
1,62,273,2605,11484,,,,Kraad,It's been a while since I last fought.,久しぶりに 思い切り剣を振らせてもらうぜ,,
1,63,273,2606,11592,,,,Zunde,"Alright! My time to shine, baby!",よっしゃあ！ 出番来た来たー！,,
1,64,273,2607,11700,,,,Atrasia,"I despise the gods, but you I trust.",神は嫌いだけど 貴方なら信じられる,,
1,65,273,2608,11808,,,,Phyress,"I'll come out, but I better look young!",外に出すなら 若い姿でお願いね～,,
1,66,273,2609,11916,,,,Chrystie,I'm finally out! Took you long enough!,やあっと出られた～ もう呼ぶの遅過ぎー！,,
1,67,273,2610,12024,,,,Sha-kon,Do you have what I need for my research?,なに？ 出番？ 研究材料に適したヤツはいる？,,
1,68,273,2611,12132,,,,Lylia,"I never thought I'd have another chance
to walk these lands again.",こうして再びこの地に〓い戻ろうとは思いもしませんでした…,,
1,69,273,2612,12240,,,,Lydia,Use my power as you like.,この力 好きに使ってちょうだい,,
1,70,273,2613,12348,,,,Sophalla,How much longer must I fight?,また戦うのねいつまで弓を取ればいいのかしら,,
1,71,273,2614,12456,,,,Millidia,Battle? I'm not afraid!,戦いですか？ …大丈夫 怖くは無いです,,
1,72,273,2615,12564,,,,Arcana,"Let's do it, I love a good fight.",いいわ 一緒に戦いましょ,,
1,73,273,2616,12672,,,,Ehrde,I smell blood... This could be fun.,血の〓いがするな …楽しくなりそうだ,,
1,74,273,2617,12780,,,,Mithra,"If you see this even though you've
seen event 5, it is a bug. <PART> ---",イベント〓番を見たにも関わらずこれが出たらバグです。 <PART> 報告をお願いします。,,
1,75,273,2618,12888,,,,Aegis,I've never lost...on the surface.,地面の上でなら 負けはしねぇよ,,
1,76,273,2619,12996,,,,Psoron,How long has it been? How is my research?,…今はいつだ？魔法の研究はどのくらい進んでる？,,
1,77,273,2620,13104,,,,Khanon,"Hahaha, this body is mine again!
Allow me to indulge in it.",くく… 再び得たこの体存分に使わせてもらいましょうぞ,,
1,78,273,2621,13212,,,,Farant,"If you wish to see the extent of my powers,
then place a foe before me!",俺の力が見たいのか？だったら敵を連れて来いよ！,,
1,79,273,2622,13320,,,,Xehnon,"Do with me as you please.
You saved me, and I am yours to command.",思うように使ってくれて構わない私は貴方に救われたのだから,,
1,80,273,2623,13428,,,,Alm,"So you want my help, eh?",おや 我が力を〓せと仰いますか,,
1,81,273,2624,13536,,,,Seluvia,I will protect you as best I can.,可能な限り 貴方を〓護します,,
1,82,273,2625,13644,,,,Masato,"If you want my power, you can have it.",力を〓せというなら〓すさ,,
1,83,273,2626,13752,,,,Woltar,"I stand once more upon this ground?
Fate is a curious mistress.",またこの地に立つとは…運命とは何が起こるかわからんな,,
1,84,273,2627,13864,,,,,A light warrior's soul emanates from the sword.,剣から軽戦士の思念が伝わってくる………,,
1,85,273,2628,13964,,,,,A heavy warrior's soul emanates from the sword.,剣から重戦士の思念が伝わってくる………,,
1,86,273,2629,14064,,,,,An archer's soul emanates from the bow.,弓から弓闘士の思念が伝わってくる………,,
1,87,273,2630,14164,,,,,A sorcerer's soul emanates from the staff.,〓から魔術師の思念が伝わってくる………,,
1,88,273,2634,14284,,,,,"Materialization is impossible
without Silmeria...",やっぱり シルメリアじゃないとマテリアライズはできないのね…,,
2,1,273,1,,,,,,,,,not displayed by the event script
2,2,273,2631,,,,,,Perform materialization?,マテリアライズしますか〓,,not displayed by the event script
2,3,273,2632,,,,,,Yes,はい,,not displayed by the event script
2,4,273,2633,,,,,,No,いいえ,,not displayed by the event script
2,5,273,2635,,,,,,Surts Volcano Caverns,スルス火山洞窟,,not displayed by the event script
2,6,273,2782,,,,,,Lwyn,ルイン,,not displayed by the event script
2,7,273,2783,,,,,,Jessica,ジェシカ,,not displayed by the event script
2,8,273,2784,,,,,,Richelle,リシェル,,not displayed by the event script
2,9,273,2785,,,,,,Fraudir,フローディア,,not displayed by the event script
2,10,273,2786,,,,,,Celes,セレス,,not displayed by the event script
2,11,273,2787,,,,,,Crescent,クレセント,,not displayed by the event script
2,12,273,2788,,,,,,Sylphide,シルフィード,,not displayed by the event script
2,13,273,2789,,,,,,Tyrith,ティリス,,not displayed by the event script
2,14,273,2790,,,,,,Circe,キルケ,,not displayed by the event script
2,15,273,2791,,,,,,Rasheeka,ラシーカ,,not displayed by the event script
2,16,273,2792,,,,,,Falx,ファルクス,,not displayed by the event script
2,17,273,2793,,,,,,Gerald,ジェラルド,,not displayed by the event script
2,18,273,2794,,,,,,Guilm,ギルム,,not displayed by the event script
2,19,273,2795,,,,,,Roland,ローランド,,not displayed by the event script
2,20,273,2796,,,,,,Ehlen,エーレン,,not displayed by the event script
2,21,273,2797,,,,,,Adonis,アドニス,,not displayed by the event script
2,22,273,2798,,,,,,Aaron,アーロン,,not displayed by the event script
2,23,273,2799,,,,,,Dyn,ディーン,,not displayed by the event script
2,24,273,2800,,,,,,Kraad,クラッド,,not displayed by the event script
2,25,273,2801,,,,,,Zunde,ザンデ,,not displayed by the event script
2,26,273,2802,,,,,,Atrasia,アトレイシア,,not displayed by the event script
2,27,273,2803,,,,,,Phyress,フィレス,,not displayed by the event script
2,28,273,2804,,,,,,Chrystie,クリスティ,,not displayed by the event script
2,29,273,2805,,,,,,Sha-kon,紗紺,,not displayed by the event script
2,30,273,2806,,,,,,Lylia,リリア,,not displayed by the event script
2,31,273,2807,,,,,,Lydia,リディア,,not displayed by the event script
2,32,273,2808,,,,,,Sophalla,ソファラ,,not displayed by the event script
2,33,273,2809,,,,,,Millidia,ミリティア,,not displayed by the event script
2,34,273,2810,,,,,,Arcana,アルカナ,,not displayed by the event script
2,35,273,2811,,,,,,Ehrde,エルド,,not displayed by the event script
2,36,273,2812,,,,,,Mithra,ミトラ,,not displayed by the event script
2,37,273,2813,,,,,,Aegis,イージス,,not displayed by the event script
2,38,273,2814,,,,,,Psoron,ソロン,,not displayed by the event script
2,39,273,2815,,,,,,Khanon,カノン,,not displayed by the event script
2,40,273,2816,,,,,,Farant,ファーラント,,not displayed by the event script
2,41,273,2817,,,,,,Xehnon,ゼノン,,not displayed by the event script
2,42,273,2818,,,,,,Alm,アルム,,not displayed by the event script
2,43,273,2819,,,,,,Seluvia,セルヴィア,,not displayed by the event script
2,44,273,2820,,,,,,Masato,魔智,,not displayed by the event script
2,45,273,2821,,,,,,Woltar,ウォルター,,not displayed by the event script
