scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,143,4,1336,,,,Boy's mother,"I want to know the truth! Is King Barbarossa
really going to be executed?",教えて下さい！ バルバロッサ様が処刑されるというのは本当なのですか！？,,
1,2,143,5,1416,,,,Dipan Soldier,"...Just take the underground path
and head for refuge in Solde! <PART> ---
The king's orders are for his citizens'
safety!",…とにかく 早く地下道を通ってソルデへ逃げなさい <PART> 民が無事でいる事それが王の望みなのですよ,,
1,3,143,6,1496,,,,Dipan Soldier,"After the princess's death, the king sought
to punish the gods and build a paradise. <PART> ---
But look where that got him...
What would the princess say?",王女を亡くされてから 王は変わった支配者たる神を厭い 人の手による楽〓を作ると… <PART> だが その想いの未〓がこれだもし今王女が居たら 何と仰るのだろうか…,,
1,4,143,7,1576,,,,Matron,"It's absolutely terrifying.
What in heavens will become of us? <PART> ---",恐ろしい…一体ワシらはどうなってしまうのじゃろう,,
1,5,143,8,2504,,,,Boy's mother,"I heard voices...screams...
It can't be! It just can't be!",さっき聞こえたざわめき…悲〓…まさか… そんなまさか！,,
1,6,143,9,2584,,,,Dipan Soldier,"We must obey the king's orders,
and lead the people to safety!",…我々は 王の命〓に従い民を誘導する〓務がある…！,,
1,7,143,10,2664,,,,Matron,"What has happened to King Barbarossa?
And what of Queen Malabeth?",王は… バルバロッサ王はどうなされたんだい？マルベス王妃は無事なのかい？,,
1,8,143,13,3220,,,,Merchant,I look forward to our next meeting!,またのご利用 心よりお待ち申しております！,,
1,9,143,11,3276,,,,Merchant,"It's remarkable how barren it is here.
Dipan's nothing but a lost city now. <PART> ---
And you've appeared like some savior!
Please, won't you have a look?",ディパンからは 見事に人が消えてしまいましたねこれぞ忘失都〓…と言うところですか <PART> そんな中 現れた貴方はまさに救世主！ささ どうぞ見て行って下さいな,,
1,10,143,12,3352,,,,Merchant,"Come one, come all!
The traveling salesman is here to serve!",いらっしゃいませ！旅から旅への行〓人でごさいます,,
1,11,143,14,3468,,,,Boy's mother,"It's not real... I'm imagining things.
It's a nightmare... Yes, that must be it...",嘘よ…こんなの信じない…悪い夢なんだわ そう！ そうに決まっ…て…,,
1,12,143,15,3596,,,,Matron,"What's going to happen to Dipan?
What are we supposed to do now!?",ディパンは…どうなるんだい？私達に…これからどうしろって言うんだい！,,
1,13,143,16,3740,,,,Dipan Soldier,"The king's orders to lead the people
to safety are our highest priority.",…我々は 王の望みを…民を無事誘導する事を最優先とします,,
1,14,143,17,3868,,,,Dipan Soldier,So this is the price for opposing the gods.,これが…神に逆らった未〓か…,,
1,15,143,18,4012,,,,Dipan Soldier,"We are forbidden to leave here
by order of the king. <PART> ---
Until the safety of the people is assured,
we must abide by the king's orders...",我々は… 王の命〓によりここを離れるわけにはいきません <PART> 民の安全を確保しない限り…何があろうと 王の命に背くわけには…,,
2,1,143,1,,,,,,,,,not displayed by the event script
2,2,143,2,,,,,,,,,not displayed by the event script
2,3,143,3,,,,,,_ <PART> Dipan <PART> Outskirts,ディパン城下町 <PART> 〓外,,not displayed by the event script
2,4,143,1601,,,,,,Dipan,ディパン城下町,,not displayed by the event script
2,5,143,2741,,,,,,Boy's mother,〓〓の〓,,not displayed by the event script
2,6,143,2742,,,,,,Dipan Soldier,ディパン兵士,,not displayed by the event script
2,7,143,2743,,,,,,Matron,〓女,,not displayed by the event script
2,8,143,2744,,,,,,Merchant,商人,,not displayed by the event script
