scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details
1,1,403,2,1828,,,,Dipan Soldier,"It can't be! Is it really you, Princess?
You were alive all this time? <PART> ---
I don't care if I'm dreaming <PART> ---- <PART> please,
I beg you, go to the king! <PART> ---
He was taken by a Battle Maiden clad in
black. They want to execute him! <PART> ---
I'm ashamed, but my leg is crushed and
I can't move. This is the least I can do...",あなたは…まさか… アリーシャ王女…？生きて…おられた…の…ですか…？ <PART> ああ 夢でも構わない…お願いです 早くバルバロッサ王の下へ…！ <PART> 王は… 〓黒の〓をまとった戦乙女に捕らわれ今まさに処刑…されよう…と… <PART> 私は… 〓ずかしながら足を〓かれ立つ事もままなりませぬ… せめてこれを…,,
1,2,403,4,1944,,,,Dipan Soldier,"If you really are Princess Alicia,
you must go to King Barbarossa!",貴方がアリーシャ様なのであれば…お願いです 一刻も早くバルバロッサ王の下へ…！,,
1,3,403,6,2148,,,,Dipan Soldier,"Princess Alicia! The king...!
Oh, Alicia... <PART> ---
I fear...it is too late for
the king...",アリーシャ様！ 王は…っ！？…ア…リーシャ…様…？ <PART> そうです…か…王は…もう…,,
1,4,403,5,2260,,,,Dipan Soldier,"On my life...whatever may become of me,
I will never forgive that Battle Maiden!",…おのれ…この〓み…死してもなお忘れぬぞ戦乙女！！,,
1,5,403,7,2504,,,,Boy,"They tell me to run away,
but I'm worried about Daddy... <PART> ---
Why isn't he moving?",逃げろって言われて…でも お父さんが心配だったから… <PART> …ねえ どうしてお父さんは動かないの…？,,
2,1,403,1,,,,,,,,,not displayed by the event script
2,2,403,3,,,,,,Acquired <PART> Expert's Experience,識者の〓〓 <PART> を手に入れた,,not displayed by the event script
2,3,403,8,,,,,,Exit,出口,,not displayed by the event script
2,4,403,9,,,,,,"Leave Dipan Castle?
Sealstones return to original places.",ディパン城〓から出ます（封印石の〓置は〓期化されます）,,not displayed by the event script
2,5,403,10,,,,,,Yes,はい,,not displayed by the event script
2,6,403,11,,,,,,No,いいえ,,not displayed by the event script
2,7,403,12,,,,,,Dipan Castle,ディパン城,,not displayed by the event script
2,8,403,35,,,,,,Dipan Castle,ディパン城,,not displayed by the event script
2,9,403,2754,,,,,,Dipan Soldier,ディパン兵士,,not displayed by the event script
2,10,403,2755,,,,,,Boy,〓〓,,not displayed by the event script
