scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1155,2763,9592,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
1,2,1155,2764,10080,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
1,3,1155,2765,10612,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
1,4,1155,2766,11100,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
1,5,1155,2767,11876,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,shown 2 times,duplicate
1,6,1155,2768,12600,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
1,7,1155,2769,12988,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
1,8,1155,2770,13316,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
1,9,1155,2771,13704,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
2,1,1155,280,15352,,,,,Acquired <PART> OTH,OTH <PART> を手に入れた,,,duplicate
2,2,1155,281,15480,,,,,Lost <PART> OTH,OTH <PART> を失った,,,duplicate
2,3,1155,282,15608,,,,,"Money
 <PART> OTH",所持金 <PART> OTH,,,duplicate
3,1,1155,2376,19880,,,,,ERRORv,ERROR！！（v190）,,,duplicate
3,2,1155,2377,20016,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,3,1155,2378,20152,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,4,1155,2379,45204,,,,,ERRORv,ERROR！！（v192）,,,duplicate
3,5,1155,2380,45340,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,6,1155,2772,45476,,,,,Lwyn <PART> has joined the party.,ルイン <PART> が仲間に加わりました,,,duplicate
3,7,1155,2773,45624,,,,,Jessica <PART> has joined the party.,ジェシカ <PART> が仲間に加わりました,,,duplicate
3,8,1155,2774,45772,,,,,Richelle <PART> has joined the party.,リシェル <PART> が仲間に加わりました,,,duplicate
3,9,1155,2775,45920,,,,,Fraudir <PART> has joined the party.,フローディア <PART> が仲間に加わりました,,,duplicate
3,10,1155,2776,46068,,,,,Celes <PART> has joined the party.,セレス <PART> が仲間に加わりました,,,duplicate
3,11,1155,2777,46216,,,,,Crescent <PART> has joined the party.,クレセント <PART> が仲間に加わりました,,,duplicate
3,12,1155,2778,46364,,,,,Sylphide <PART> has joined the party.,シルフィード <PART> が仲間に加わりました,,,duplicate
3,13,1155,2779,46512,,,,,Tyrith <PART> has joined the party.,ティリス <PART> が仲間に加わりました,,,duplicate
3,14,1155,2780,46660,,,,,Circe <PART> has joined the party.,キルケ <PART> が仲間に加わりました,,,duplicate
3,15,1155,2781,46808,,,,,Rasheeka <PART> has joined the party.,ラシーカ <PART> が仲間に加わりました,,,duplicate
3,16,1155,2782,46956,,,,,Falx <PART> has joined the party.,ファルクス <PART> が仲間に加わりました,,,duplicate
3,17,1155,2783,47104,,,,,Gerald <PART> has joined the party.,ジェラルド <PART> が仲間に加わりました,,,duplicate
3,18,1155,2784,47252,,,,,Guilm <PART> has joined the party.,ギルム <PART> が仲間に加わりました,,,duplicate
3,19,1155,2785,47400,,,,,Roland <PART> has joined the party.,ローランド <PART> が仲間に加わりました,,,duplicate
3,20,1155,2786,47548,,,,,Ehlen <PART> has joined the party.,エーレン <PART> が仲間に加わりました,,,duplicate
3,21,1155,2787,47696,,,,,Adonis <PART> has joined the party.,アドニス <PART> が仲間に加わりました,,,duplicate
3,22,1155,2788,47844,,,,,Aaron <PART> has joined the party.,アーロン <PART> が仲間に加わりました,,,duplicate
3,23,1155,2789,47992,,,,,Dyn <PART> has joined the party.,ディーン <PART> が仲間に加わりました,,,duplicate
3,24,1155,2790,48140,,,,,Kraad <PART> has joined the party.,クラッド <PART> が仲間に加わりました,,,duplicate
3,25,1155,2791,48288,,,,,Zunde <PART> has joined the party.,ザンデ <PART> が仲間に加わりました,,,duplicate
3,26,1155,2792,48436,,,,,Atrasia <PART> has joined the party.,アトレイシア <PART> が仲間に加わりました,,,duplicate
3,27,1155,2793,48584,,,,,Phyress <PART> has joined the party.,フィレス <PART> が仲間に加わりました,,,duplicate
3,28,1155,2794,48732,,,,,Chrystie <PART> has joined the party.,クリスティ <PART> が仲間に加わりました,,,duplicate
3,29,1155,2795,48880,,,,,Sha-kon <PART> has joined the party.,紗紺 <PART> が仲間に加わりました,,,duplicate
