scene,scene_line,resource,message_id,script_offset,voice_scene,voice_slot,audio_id,speaker,original_en,original_jp,translated,details,copy_status
1,1,1297,2752,8156,,,,,Dylan <PART> has joined the party.,ディラン <PART> が仲間に加わりました,,,duplicate
1,2,1297,2753,8644,,,,,Lezard <PART> has joined the party.,レザード <PART> が仲間に加わりました,,,duplicate
1,3,1297,2754,9176,,,,,Leone <PART> has joined the party.,レオーネ <PART> が仲間に加わりました,,,duplicate
1,4,1297,2755,9664,,,,,Arngrim <PART> has joined the party.,アリューゼ <PART> が仲間に加わりました,,,duplicate
1,5,1297,2756,10440,,,,,Mithra <PART> has joined the party.,ミトラ <PART> が仲間に加わりました,,,duplicate
1,6,1297,2757,11164,,,,,Lenneth <PART> has joined the party.,レナス <PART> が仲間に加わりました,,,duplicate
1,7,1297,2758,11552,,,,,Silmeria <PART> has joined the party.,シルメリア <PART> が仲間に加わりました,,,duplicate
1,8,1297,2759,11880,,,,,Brahms <PART> has joined the party.,ブラムス <PART> が仲間に加わりました,,,duplicate
1,9,1297,2760,12268,,,,,Hrist <PART> has joined the party.,アーリィ <PART> が仲間に加わりました,,,duplicate
2,1,1297,918,14532,1170,0,,Heimdall,What's this? I smell the undead.,…これは …不死者の〓い,,,
2,2,1297,925,17868,1170,1,,Heimdall,Very crafty.,考えたな,,,
2,3,1297,920,18084,1170,2,,Heimdall,"But what business could a human and a half
elf have here in Asgard?",だがハーフエルフと人間が揃ってどこへ行こうというのだ？,,,
2,4,1297,921,18776,1170,3,,Rufus,We've come here to overthrow your king.,あんたらの大〓を倒しに行くんだよ！,,,
2,5,1297,922,19864,1170,4,,Heimdall,"You damned fools. Do you know how
ridiculous you sound?",貴様… 自分で何を言っているかわかっているのか？,,,
2,6,1297,923,20136,1170,5,,Rufus,Nobody asked you!,大きなお世話だッ！,,,
2,7,1297,924,20520,1170,6,,Heimdall,"I won't sit idly by while vermin like
you stain the blessed ground of Asgard.",神聖なるアスガルドの地を下等な貴様らに汚させるわけにはいかん…,,,
3,1,1297,2366,31128,,,,,ERRORv,ERROR！！（v190）,,,duplicate
3,2,1297,2367,31264,,,,,ERRORv,ERROR！！（v191）,,,duplicate
3,3,1297,2368,31400,,,,,ERRORv,ERROR！！（v191）,,,duplicate
4,1,1297,3,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
4,2,1297,4,,,,,,Acquired <PART> Antique Pendant,ふるびたペンダント <PART> を手に入れた,,not displayed by the event script,duplicate
4,3,1297,5,,,,,,Acquired <PART> Ghoul Powder,グールパウダー <PART> を手に入れた,,not displayed by the event script,duplicate
4,4,1297,6,,,,,,Acquired <PART> Dragon Orb,ドラゴンオーブ <PART> を手に入れた,,not displayed by the event script,duplicate
4,5,1297,7,,,,,,Acquired <PART> Water Mirror,水鏡 <PART> を手に入れた,,not displayed by the event script,duplicate
4,6,1297,2372,,,,,,EVENT_MAP,イベントマップ,,not displayed by the event script,duplicate
4,7,1297,2761,,,,,,Heimdall,ヘイムダル,,not displayed by the event script,duplicate
4,8,1297,2762,,,,,,Rufus,ルーファス,,not displayed by the event script,primary
